,meanscell_abundance_w_sf_Adipocyte,meanscell_abundance_w_sf_Atrial Cardiomyocyte,meanscell_abundance_w_sf_Endothelial cell,meanscell_abundance_w_sf_Fibroblast,meanscell_abundance_w_sf_Lymphatic Endothelial cell,meanscell_abundance_w_sf_Lymphoid,meanscell_abundance_w_sf_Mast cell,meanscell_abundance_w_sf_Mesothelial cell,meanscell_abundance_w_sf_Mural cell,meanscell_abundance_w_sf_Myeloid,meanscell_abundance_w_sf_Neural cell,meanscell_abundance_w_sf_Ventricular Cardiomyocyte
51,0.018399099,0.01593081,0.26124832,0.37240773,0.028879695,0.97424,0.011427038,1.8809928,0.08702205,1.5930822,1.2976143,1.1477472
52,0.005649524,0.112280935,0.048890077,0.00685645,0.83100426,0.3176906,0.026984157,0.0343407,1.8534776,0.261751,0.043267407,1.9339645
53,0.010313532,0.05226817,0.05207904,0.6537529,0.124252126,0.30853924,0.01671962,0.012518865,0.66725934,1.330687,1.2765638,1.3216503
54,0.017760659,0.009044712,1.7488652,1.3224494,0.061561853,2.814655,1.0309434,0.040248543,0.108837724,0.0413504,1.8054545,0.27565947
55,0.16371311,0.012768152,0.07181607,0.12005545,1.5699425,0.1344288,0.010146859,0.9561533,0.03331161,2.6550903,0.9628337,1.467368
56,0.013775376,0.0020696698,1.3201395,1.6671227,0.014780907,0.33364448,0.006811532,1.9034988,0.42080316,1.8538555,1.7837112,0.000990579
57,0.034631494,0.00919696,0.24905969,2.4383066,0.037613474,0.4347817,0.0048186705,2.2496612,0.08673603,0.82551056,0.44196877,0.25705987
58,0.1446654,0.48690206,0.09521696,0.023608105,0.010724477,0.094738506,1.0176637,0.008903302,0.6428617,0.8164919,1.5681103,1.0419036
59,0.14025109,0.043269936,0.93445617,0.40291312,1.7806776,0.9882158,1.6678677,1.163281,0.14406812,2.8030233,0.14573313,0.72912925
60,0.011918566,0.02019681,0.07571938,0.77751595,0.8663425,0.056413785,0.4644881,0.12184773,0.09565501,0.27075145,1.0202885,1.7956536
61,0.14444217,0.0039816517,0.95419323,0.040871717,1.8369023,0.08136566,0.2183863,0.014060067,0.48752612,0.84527177,0.3524673,0.1482661
62,0.012903681,0.707566,0.8198288,1.0565854,0.0101932725,0.13509975,0.48241425,2.319,0.09463305,0.9646141,0.030151656,0.80213445
63,0.0067596324,0.0011867825,2.152975,0.12005856,0.80171233,0.81021684,0.009520174,0.5694017,2.4946063,0.36680427,0.044798993,0.0007100808
64,0.008078763,0.0024014714,0.74152476,0.13208242,0.878217,0.8455422,0.37854654,0.76462436,1.0890484,0.028486611,0.066815294,0.0013509839
65,0.04153342,0.014932882,0.71939284,0.9346264,1.0911067,0.8349544,0.5799428,0.74178827,0.063300066,1.9677765,0.7693788,0.30877277
66,0.013671814,0.010596847,1.8468174,0.03806098,0.33404282,1.5189888,0.21684755,0.81128955,0.039157163,0.13293223,0.8881415,0.29743963
