,meanscell_abundance_w_sf_Atrial Cardiomyocyte,meanscell_abundance_w_sf_Ventricular Cardiomyocyte,meanscell_abundance_w_sf_Fibroblast,meanscell_abundance_w_sf_Endothelial cell,meanscell_abundance_w_sf_Lymphatic Endothelial cell,meanscell_abundance_w_sf_Mural cell,meanscell_abundance_w_sf_Mesothelial cell,meanscell_abundance_w_sf_Neural cell,meanscell_abundance_w_sf_Adipocyte,meanscell_abundance_w_sf_Myeloid,meanscell_abundance_w_sf_Lymphoid,meanscell_abundance_w_sf_Mast cell
107,0.16140194,0.004462989,0.0015985066,0.00092823774,0.0009887592,0.0063991803,0.007850067,0.0021916807,0.15493889,1.7748419,0.0035162114,0.19896105
108,0.9992595,0.40574706,0.0007532819,0.0023170253,0.0008660433,0.0043788743,0.00042145647,0.0017147429,0.00037328128,1.124633,0.0027584173,0.0015814042
109,0.0011274184,0.001347327,0.00580361,0.002993248,0.0006525223,0.0065533393,0.0019039705,0.0017332032,0.4189483,0.0076225214,0.00220674,0.6435429
110,0.12937017,0.26363352,0.26788172,0.0025047201,0.0008855968,0.0032950812,0.00306657,0.0023086483,1.486723,0.0042385114,0.002029181,0.0025240683
111,0.5150927,0.5579459,0.00134893,0.001651776,0.0005355247,0.0060716625,0.00057267764,0.0009215419,0.0010533707,0.0011027581,0.0012937543,0.94855946
112,0.60359514,0.012905141,0.018564975,0.0023352248,0.03095336,0.0050995746,0.011383135,0.0023097503,0.10930623,0.6703903,0.0067092516,0.0035405909
113,0.25596383,0.5116903,0.0012000472,0.0011412222,0.0006379822,0.0019557881,0.0006135447,0.0017062672,0.10369177,0.0033096764,0.0026582896,0.28350794
114,0.088118225,0.28031042,0.40804687,0.0027162887,0.0019211659,0.0082140835,0.0035971743,0.13366112,0.20153062,0.24388115,0.07210787,0.74024916
115,0.015501766,0.71969944,0.001577428,0.0016410017,0.0005626235,0.004266854,0.0005272718,0.001284683,0.00421324,0.48527262,0.007121909,0.67630583
116,0.58616084,0.01061905,0.0005256348,0.0011628921,0.00066842913,0.0023225057,0.00036104422,0.0006946335,0.00037178758,0.34747034,0.0027436044,0.28355908
117,0.0012295833,0.61214596,0.00055220764,0.0010797955,0.00037817808,0.0019709424,0.00037753955,0.0008016367,0.0005704255,0.04335021,0.008116069,1.2849512
118,0.3477332,0.13305353,0.75973815,0.0016607826,0.0012141219,0.0069478545,0.0006859128,0.0026467459,0.5692417,0.00096212886,0.0028313282,0.37413988
119,0.4747019,0.46397132,0.002212964,0.022782251,0.0011784518,0.050096396,0.0012289535,0.002822295,0.9001395,0.000721085,0.0037231452,0.67302907
120,0.17861165,0.07356572,0.00252804,0.0010178242,0.00056136725,0.003498554,0.0007904882,0.0016106428,0.7959908,0.003432468,0.010226297,1.1607556
121,0.0013867985,0.29390532,0.0010674354,0.0008617276,0.00097280246,0.0022087006,0.0006347228,0.0016445271,0.4749426,0.4099511,0.0033570656,0.18165109
122,0.0009300504,0.37507156,0.0010664371,0.013944588,0.00052714103,0.0057069967,0.0009089766,0.0018720049,0.00073578465,0.08628409,0.00419944,2.3789413
123,0.0004754576,0.00085799745,0.0025136631,0.0013746973,0.00038391008,0.5905185,0.0006286423,0.0017458666,0.99479115,0.00090325775,0.0027028986,1.021087
124,0.002399279,0.16685182,0.0016458129,0.002633741,0.004350781,0.0020903226,0.0007910377,0.0010025502,0.08404998,0.001206029,0.0017919933,0.5461283
125,0.0019438096,0.048311956,0.0035440356,0.28001487,0.0009971826,0.005643881,0.00061234523,0.0019540177,0.82453024,0.0008565034,0.0019791645,0.55435014
126,1.8391712,0.09976709,0.0026532428,0.0028115583,0.0005278473,0.0031637326,0.0045424043,0.0016816716,0.4004545,0.0008928044,0.0025947501,0.50141925
127,1.2481171,0.04556029,0.0014387239,0.0018293681,0.0008223824,0.011621903,0.0009916854,0.0038501679,0.0010076925,0.00062367605,0.0028164643,0.55217445
128,0.8400041,0.019605953,0.30970764,0.003082366,0.0018470209,0.0056444546,0.0037366047,0.0016087912,0.5761501,0.4574768,0.0022852467,0.0035015012
129,1.5621192,0.45738247,0.002274361,0.0127064455,0.0014288941,0.02222575,0.026071128,0.0028951413,0.0012768162,0.29951897,0.007614194,1.1944388
130,1.0262834,0.016563421,0.004393927,0.001564035,0.00060321577,0.0023316203,0.0038552145,0.0015571087,0.060330633,0.5793148,0.004984739,0.0017825995
131,0.6438313,0.27635092,0.008004867,0.041404452,0.0016188467,0.03586085,0.001611389,0.0033416434,0.053452026,0.69077957,0.007563618,0.3814156
132,0.0004812424,0.00061797013,0.06627127,0.0010899291,0.00064762594,0.0027083298,0.020509252,0.004117321,0.44763505,0.00091133924,0.0041012173,1.245543
133,0.46200022,0.008072179,0.001798489,0.109631784,0.00065824337,0.026713908,0.0025830546,0.0021416668,0.0007340306,0.94634104,0.004067786,0.89608926
134,0.00077311083,0.00093361083,0.016487822,0.5365663,0.006120432,0.029129118,0.001309398,0.0026691474,0.477175,0.20007469,0.006553184,0.48522305
135,0.67841303,0.61935824,0.004515246,0.70266753,0.025873015,0.004839456,0.0020266655,0.002528978,1.0646292,0.7425178,0.005556021,0.0035044819
136,0.0002845957,0.0010305624,0.0016375969,0.0008005481,0.00068429124,0.0016924076,0.0005084411,0.0007470131,0.9917051,0.25150225,0.13592586,0.0015654472
137,0.00043400758,0.0027231628,0.014046929,0.01798449,2.5166276,0.007875394,0.0022588128,0.0048285075,0.0011335288,2.2879963,0.08371001,1.1429411
138,0.00034169844,0.0006629615,0.0032080642,0.38100952,3.302385,0.0033408697,0.0013442613,0.0008371962,0.0009265737,1.6441758,0.011861689,2.448609
139,0.0008964785,0.0025707951,0.0041840933,0.0102846315,1.0651125,0.018676152,0.0014419464,0.0025850257,0.00042901724,2.403307,0.93909276,1.3368729
140,0.0003481972,0.0003852206,0.0018427928,0.005657879,0.62100726,0.0035281184,0.0010472094,0.001189506,0.00042630453,4.010516,0.00900587,2.0892522
141,0.00201985,0.001945894,0.0015097476,0.0097997915,1.2288586,0.0031766584,0.0017706816,0.0023456914,0.00047522836,3.947034,0.023030542,0.73412
142,0.5752196,0.50692606,0.0034621498,0.0023431215,0.00085979584,0.0058514564,0.0015386048,0.0023754213,1.0289893,1.0976963,0.0034196954,0.23965262
143,0.17068844,0.53175277,0.0044246684,0.046722785,0.0012123131,0.0021803856,0.00084030896,0.0024893645,0.0008670821,0.84907675,0.015928142,0.0016384093
144,0.63574994,0.015683338,0.0032736522,0.002497705,0.0029409467,0.013268746,0.0013708089,0.0019512001,0.26504567,0.7554332,0.004179952,0.0041899895
145,0.65189445,0.01792658,0.004812221,0.005968429,0.0027480638,0.005986199,0.0013691892,0.008727388,0.0009756278,0.09083987,0.009595312,1.9805366
146,0.09562741,0.67394954,0.0012601459,0.001298822,0.00076863344,0.018281577,0.00044116523,0.0011018404,0.00064055005,0.8699345,0.0024090735,0.0016489595
147,0.19842534,0.3859497,0.026793959,1.063458,0.0059648636,0.042448677,0.0016721655,0.003026754,0.8894018,0.5318142,0.016166346,0.2520246
148,0.8296951,0.6914939,0.0014708118,0.0013127514,0.00047694318,0.005699595,0.00058273424,0.0014507424,0.38869053,0.001418969,0.0030481403,0.31821933
149,1.1231459,0.016209774,0.0019923802,0.0011437841,0.0005207404,0.014307024,0.0042507313,0.0005656799,0.27858323,1.2954739,0.0071407384,0.011054961
150,1.0812542,1.0985976,0.0010689265,0.001572694,0.0005908137,0.017637115,0.0005759062,0.0071285604,0.00056044623,0.0012246951,0.001673626,0.002601685
151,0.24489096,0.29056704,0.0021560502,0.0035786962,0.001064598,0.015955253,0.0013437957,0.0022096024,0.000483599,1.2838348,0.021449422,1.1873903
152,0.2930061,0.9797503,0.0025082112,0.0014824804,0.00047890845,0.008587002,0.0009286902,0.0016378759,0.83208287,0.0007495524,0.0010069716,0.0016096334
153,0.46626955,0.017948069,0.48265564,0.0010119479,0.0006211809,0.02285626,0.00047320218,0.002470606,0.42419958,0.0005502193,0.0020689091,0.4720223
154,0.0025908065,1.2896531,0.00035731375,0.0011739003,0.000603136,0.0034582207,0.00029762543,0.0006294449,0.000846408,0.0005200248,0.0027992614,0.5017444
155,0.002538773,0.6720268,0.0039470457,0.0017786159,0.0009388262,0.004974535,0.037950348,0.0019291937,0.17795596,0.5758957,0.005158089,0.010360173
156,0.4287081,0.56211877,1.1132725,0.0039043871,0.0010482679,0.01381223,0.027230285,0.003359311,1.0304747,0.21990542,0.0043432564,0.2631584
157,0.83074456,0.13978511,0.51136434,0.0034055272,0.0013486397,0.28296465,0.0015443203,0.010039227,0.67835665,0.27376324,0.016940726,0.0031699887
158,0.0029990103,0.71189225,0.0024433797,0.001567096,0.0005315472,0.0053111897,0.023019155,0.0012153428,0.6287051,1.0851496,0.0037858726,0.0030794076
159,0.8066457,0.54384506,0.001500542,0.01431201,0.013986027,0.0038193369,0.001441986,0.0044212067,0.0005192845,0.08209159,0.052484628,0.36707482
160,1.3244174,0.32888123,0.037437223,0.0011066629,0.0007438908,0.014473456,0.0012194542,0.0017040684,0.017529566,0.9753238,0.009395651,0.0046034055
161,0.23389377,0.21715923,0.0011365892,0.0019398633,0.00084704295,0.0045187143,0.000811125,0.003301559,0.09745178,0.0010417921,0.22678001,0.32680866
162,0.02099562,0.47262213,0.020849563,0.019543625,0.00057401153,0.0030537767,0.0017586404,0.0018914663,0.00048384588,0.4788604,0.0021697907,0.3939478
163,0.64812714,0.017678633,0.84434205,0.001589536,0.0014689285,0.024319507,0.0010376923,0.002483281,0.35083017,0.27828512,0.3493928,0.49112377
164,0.1134608,1.5550826,0.0012019047,0.00077699224,0.00038723904,0.0030645342,0.00042562908,0.0010428696,0.5061119,0.000488973,0.001374571,0.0013701168
165,0.0002601165,0.00074974267,0.0027079713,0.006182448,0.65525,0.003817435,0.0016888308,0.0014364334,0.0003577077,3.8105586,0.16097587,1.8657513
166,0.0007696758,0.0011150698,0.0015368944,0.14686178,3.802741,0.0060547586,0.0009677856,0.0010948124,0.00055777683,1.6214232,0.018025242,1.9519118
167,0.00068885233,0.001521432,0.0009876796,0.009022376,1.6881956,0.0028105553,0.0011050035,0.00064187555,0.00045700345,1.5453023,0.00843735,2.4269378
