,meanscell_abundance_w_sf_T_CD4,meanscell_abundance_w_sf_T_CD8,meanscell_abundance_w_sf_T_reg,meanscell_abundance_w_sf_mDC,meanscell_abundance_w_sf_mono-mac,meanscell_abundance_w_sf_myeloid,meanscell_abundance_w_sf_pDC,meanscell_abundance_w_sf_plasma,meanscell_abundance_w_sf_tumour_1,meanscell_abundance_w_sf_tumour_2
221,0.45691895,0.45743528,0.45948464,0.46035483,0.4520889,0.45772365,0.46470523,0.45317644,0.44434443,0.44791377
222,0.70700413,0.97175086,0.73762417,0.53982145,0.5218953,0.63700134,0.56005955,0.9771191,0.47824022,0.48525527
223,0.57736814,0.56887317,0.5697564,0.6466434,1.3687412,0.55235857,0.5688496,0.95649505,0.52065563,0.56836003
224,1.230826,1.2241912,1.2427227,1.2889409,1.3294901,1.2492394,1.1150668,1.2249221,1.4059554,1.3466378
225,1.0002759,1.1171077,1.0701449,0.99167985,0.90119,0.93185794,0.7068293,1.0360996,1.2410163,1.1184063
226,1.1990196,1.1542915,1.077033,1.0574108,1.1319966,1.0913379,0.70365846,1.0174515,1.2782823,1.1700627
227,0.51744026,0.5239942,0.5615457,0.5075551,0.49429116,0.51804817,0.50648487,0.5050444,0.5199517,0.51311386
228,1.2781469,1.3399462,1.3188466,1.2348411,1.2360783,1.331111,0.99584377,1.2400695,1.312766,1.2504586
229,1.3242508,1.3478836,1.3677741,1.2904807,1.382505,1.3166307,1.1578711,1.2666268,1.3058544,1.267443
230,1.0003603,0.98462874,0.9359811,0.97372806,1.2453353,0.8680802,0.63770896,1.1738555,1.13128,1.0239048
231,1.284168,1.3584155,1.1510601,0.7264255,0.60526884,0.890628,0.57319397,1.5010839,0.91998136,0.6406761
232,0.5219441,0.53084695,0.538876,0.5115841,0.50813454,0.5172448,0.5234882,1.0562673,0.47672164,0.47880766
233,1.0389339,1.4170898,1.1284087,0.59439546,0.99719167,0.7333315,0.6432649,1.5590874,0.47095382,0.47501895
234,0.54713213,0.5520153,0.5529933,0.5223581,0.51467234,0.5300022,0.5251739,0.5341412,0.52150756,0.5432002
235,1.4403547,1.6091588,1.4739347,0.7637898,1.4253567,1.1981883,0.58457893,1.3403975,0.40784618,0.4132505
236,1.0382603,1.0035496,0.90333307,0.7836514,0.8226781,0.8454081,0.52549845,0.8263041,1.0538777,1.2818838
237,0.7380955,1.005321,1.0075549,0.6057058,0.7024466,0.64934945,0.6744809,1.7618068,0.47383294,0.4746212
238,1.085045,1.4392685,1.0997955,0.7683553,0.5724194,0.9252142,0.5216064,0.7655624,0.7490885,1.2750306
239,0.64302915,0.62868637,0.60704756,0.55468345,0.64735293,0.5692634,0.58617073,1.7423234,0.48636568,0.49593106
240,1.072268,1.1001109,1.0324295,1.0305024,1.214192,1.056561,0.74092776,1.0504849,1.1406828,1.2883317
241,1.4347097,1.4263824,1.4267813,1.4496447,1.4790993,1.4386406,1.367089,1.433327,1.4492159,1.502852
242,0.58670855,0.5969456,0.5651231,0.73488283,1.0391699,0.53533924,0.49235895,0.6717073,0.9985252,1.3775144
243,1.127058,0.99694264,0.98968345,0.8348341,1.1053873,0.8181817,0.56771356,1.0750749,1.0886978,0.95015675
244,1.3042109,1.2828541,1.2649363,1.2694752,1.3943939,1.2629476,1.1280609,1.3187605,1.3220158,1.2814579
245,1.1588899,1.1576607,1.1908619,1.2237666,1.1819764,1.1421305,0.9061809,1.1648848,1.4047815,1.3325288
246,0.77854615,0.917265,0.7840828,0.74583346,0.9582107,0.68351114,0.5386832,1.1939272,1.0360186,0.79079956
247,0.9948079,1.5371761,1.0743276,0.71949667,0.5791494,0.75875264,0.62620544,1.774953,0.5282844,0.4979829
248,1.2559849,1.2926418,1.18468,0.8457846,0.62518483,0.8763072,0.646172,1.5764289,0.90581465,0.73507434
249,0.8834357,0.92476875,1.0657734,0.9266643,1.3788133,0.7795377,1.3687545,0.84444284,0.89524186,0.80360115
250,1.4141465,1.4126986,1.4109507,1.3825903,1.3169013,1.3844396,1.2739685,1.4050529,1.4373099,1.4110785
251,0.5022525,0.49859193,0.50463825,0.47712478,0.46999156,0.48819736,0.49132288,0.47676957,0.45893225,0.45482755
252,0.8484356,0.84339666,0.75004137,0.59481597,0.5469497,0.6303248,0.56183213,1.3209317,0.54057,0.5213235
253,0.57022166,0.5962847,0.5654008,0.52510744,0.5185543,0.5422731,0.53436905,0.8624065,0.4799783,0.47916323
254,0.74302363,0.980892,0.73736984,0.5937942,0.5491319,0.70152605,1.6998812,0.60616416,0.565031,0.53943235
255,0.47237355,0.47267917,0.4709542,0.46741748,0.46023527,0.47097063,0.4797258,0.48367813,0.4528095,0.44978386
256,0.49332708,0.47480774,0.47854066,0.46321315,0.46030515,0.47134456,0.47870338,0.46922046,0.44812036,0.45205072
257,0.52896106,0.5622666,0.5315566,0.5081004,0.49325302,0.5240157,0.51775974,0.5132204,0.49203646,0.49613774
258,0.55807775,0.5471948,0.54336554,0.60315543,0.5458499,0.53044486,0.5724027,1.5924939,0.63813597,0.937269
259,1.0235215,1.1069417,1.1628302,0.99759966,1.2969365,0.926143,0.7195172,1.1140707,0.91208965,1.1292996
260,1.1630532,1.1787533,1.1720806,1.3333808,1.2554187,1.1940506,1.04021,1.199931,1.3334756,1.442291
261,1.1523032,1.2462649,1.1808947,0.89320683,1.2601316,1.088926,0.59910524,1.5296314,0.6796911,0.6315835
262,1.2548767,1.234101,1.2551608,1.3765472,1.35253,1.2679718,1.1720895,1.3289944,1.4292997,1.3803623
263,0.74420595,0.73945516,0.78714293,0.84011406,0.64300513,0.6761596,0.5222397,0.898088,1.3244652,1.1584519
264,1.0428271,1.18472,1.2791269,0.927451,0.8118448,0.9523878,0.64331377,1.1474661,1.2034286,1.0537726
265,1.2382134,1.2448307,1.2372341,1.304591,1.308843,1.2230273,1.1548485,1.2461728,1.4196771,1.3685715
266,1.426468,1.4176064,1.4301757,1.4638047,1.4582651,1.4267675,1.379198,1.4388317,1.5279428,1.4868276
267,1.1715328,1.1652488,1.1995903,1.4504614,1.3603505,1.1456367,1.0224255,1.1937131,1.308922,1.2584249
268,0.54326814,0.57495177,0.5570215,0.5616891,0.537033,0.53148675,0.5638937,1.0570648,0.530589,0.52882785
269,0.71620554,0.89537257,0.72737944,0.5856378,0.56558055,0.63117146,0.5664029,0.9573068,0.5671519,0.5488188
270,0.92218167,1.0174392,0.9166399,0.8272617,0.6771169,0.8531873,0.5719741,1.0867838,1.2442511,1.1022452
271,0.50184005,0.5005544,0.50061977,0.49335027,0.4881862,0.49738818,0.5001009,0.68453836,0.4655583,0.46950272
272,1.016595,0.72086334,0.7451716,0.75261384,0.9945877,0.643984,0.51532996,0.9598389,0.83027864,1.2603449
273,0.5380514,0.54948264,0.54511607,0.544589,0.52655864,0.52824616,0.52862984,0.6082985,0.5678667,0.63830346
274,0.7413671,0.8976141,1.4242198,0.6237648,1.6231823,0.62251675,0.5426543,0.65028965,0.5059843,0.56053424
275,1.1982858,1.3180549,1.1557832,0.91194457,1.3605002,1.5591458,0.57822585,1.0655586,0.6403362,0.7327654
276,1.3702176,1.1056647,1.0743616,0.80262244,1.5507216,0.7092451,0.5459714,0.7806632,0.5110752,0.69618994
277,0.6340279,0.7596763,0.6941204,0.58549273,0.6149459,0.55400425,0.53372216,0.5967053,0.7851608,1.421633
278,1.0757027,0.5567287,0.5385084,0.8382767,1.6435047,0.53489816,0.5621518,0.5558322,0.52432156,0.7739934
279,0.4764998,0.4778747,0.47706488,0.48394504,0.47326463,0.47796157,0.49334097,0.48052427,0.48326176,0.5031203
280,0.4752338,0.47341016,0.47944665,0.4755095,0.49989462,0.47527778,0.49093705,0.48870718,0.46030417,0.45995265
281,1.1437684,1.1055514,1.0662013,1.0699128,1.4180999,1.1562173,0.7283475,1.1016921,1.087064,1.0040803
282,0.72014683,0.7748924,0.74272287,0.64073765,1.3369435,0.63974875,0.5431098,0.6268861,0.7268723,0.54354256
283,0.83282447,0.7796271,0.80442506,1.0005207,1.169861,0.7635704,0.56893086,0.98630095,1.2952987,1.1873685
284,0.703205,0.64621025,0.6260637,0.70176584,1.690503,0.61728513,0.5839113,0.8061875,0.5563335,0.52350724
285,0.54390746,0.56812865,0.5623891,0.5459319,0.52428925,0.5493139,0.5235499,0.54121965,0.655628,0.5908777
286,0.52366143,0.50990903,0.5180111,0.6073126,1.2047087,0.5389896,0.5305758,0.5437918,1.2159642,0.7854031
287,0.99582386,1.5073524,1.2169356,0.6349279,0.51913667,0.82941425,0.5406372,0.6686852,1.0208534,0.79522187
288,0.60917336,0.5760852,0.5478214,0.6298142,0.48790777,0.5723235,0.5604784,1.2399516,1.2930232,0.8327145
289,0.47511902,0.4740063,0.4695733,0.47777724,0.4728813,0.4786236,0.48776007,0.47817442,0.48992872,0.48802495
290,0.50249493,0.50386566,0.51137906,0.50466526,0.58480304,0.5005864,0.5223254,0.50874364,0.4790666,0.4783818
291,1.1232916,1.0373977,0.7550826,0.608795,0.56859994,0.65057164,0.5687685,0.64283824,0.9200948,0.7174768
292,0.5341655,0.54650295,0.61119443,0.5081896,0.4987689,0.5138849,0.5203955,0.51020247,0.49537775,0.49200988
293,0.5146296,0.52052295,0.5044367,0.49054188,0.4790225,0.50305635,0.4965955,0.51599336,0.4639414,0.46571165
294,0.49116504,0.48797786,0.4886563,0.48486978,0.47229707,0.48575553,0.49544168,0.4798752,0.4668396,0.47853073
295,0.52217084,0.5116597,0.5129492,0.53113914,0.71075624,0.51793516,0.52432066,0.51992214,0.47779995,0.48173296
296,1.0502409,1.1555166,1.0514863,0.8377169,0.97911435,0.94479585,0.54609716,1.0874221,0.92883724,1.2270489
297,1.3738222,1.9353144,1.4531829,0.6180698,0.67358005,1.4392313,0.58424217,0.79241854,0.47607476,0.4878138
298,0.7052491,0.6789015,0.7000906,0.8186088,1.3284135,0.7096626,0.5060377,0.73971415,0.979149,1.269552
299,0.44750208,0.44546002,0.44688407,0.4526679,0.44918922,0.4522288,0.45679274,0.44643155,0.44255552,0.44131297
300,0.56649953,0.63243663,0.59661174,0.508095,0.46317986,1.9124645,0.5257941,0.51294,1.0800582,0.7094752
301,1.0565804,1.1200843,1.0719258,1.0959408,0.93219846,0.96940565,0.7488235,1.043292,1.3608884,1.2574345
302,0.8711697,1.1439265,0.95224464,0.81400216,0.67573386,0.859779,0.536383,1.3348106,1.1950283,1.0056571
303,0.53100336,0.552626,0.53457975,0.5161054,0.5034791,0.5298514,0.51323354,0.5179801,0.52909416,0.5201213
304,0.45708278,0.45600548,0.45791838,0.45241845,0.45253506,0.4585968,0.46794212,0.45437047,0.44439006,0.4437748
305,1.3467307,1.4774212,1.2831041,0.93459815,1.269897,1.3715622,0.61595106,1.0305792,0.6610491,0.5981069
306,0.46384916,0.46256465,0.4647727,0.47118583,0.46197128,0.46929234,0.4762043,0.46489674,0.466967,0.46521395
307,0.56197894,0.5754031,0.57666105,0.60200936,1.2596711,0.57473844,0.5686122,0.8458177,0.58879936,0.5523654
308,0.49195814,0.48771185,0.4946332,0.5008639,0.48358363,0.4980272,0.5013265,0.49140057,0.5147897,0.5008807
309,1.0517669,1.3508593,1.0401115,0.6987664,0.520674,0.79763377,0.5450019,0.7218676,1.1667216,0.92831093
310,0.45039594,0.4461498,0.44691634,0.44776747,0.44548076,0.45165744,0.45908335,0.44959775,0.4395632,0.44138214
311,0.53756875,0.5713697,0.53418505,0.50550246,0.4899435,0.52544963,0.51039857,0.51067734,0.4833996,0.4829102
312,1.0553558,1.1161851,1.0516887,1.1023911,1.1342616,1.0609605,0.755135,1.0343896,1.296479,1.220505
313,0.6654548,0.7815073,0.68346167,0.58623296,0.55581534,0.61643976,0.566122,0.6660369,0.5864345,0.55518496
314,0.492663,0.4969217,0.49333617,0.48432824,0.4792445,0.4920705,0.49549398,0.5423845,0.46398997,0.46438468
315,1.6307029,1.7952808,1.7611296,0.60724676,0.5442485,1.3819065,0.6234035,1.6125714,0.43873593,0.44182852
316,1.2948284,1.3511751,1.3687428,1.1876208,1.2300307,1.282287,0.989719,1.2153726,1.1561209,1.2825803
317,0.9511204,0.96395206,0.86761194,0.9295924,1.6355728,0.91044796,0.664162,0.9287455,0.52493614,0.6325456
318,0.8190146,0.8582529,0.8256535,0.86164826,0.950221,0.73510426,0.56076664,0.7750704,1.1629769,1.3347085
319,0.55539083,0.5831823,0.5495799,0.5190405,0.5121264,0.5464111,0.5313109,0.6218218,0.47839025,0.4820588
320,0.49455425,0.48681512,0.49288568,0.5019502,0.59456795,0.48851526,0.5152466,0.5021661,0.47296944,0.46938038
321,0.4472293,0.44760063,0.45202112,0.45230907,0.44731513,0.45593527,0.4638844,0.44904864,0.44659212,0.44833502
322,0.4687659,0.46805468,0.4644215,0.46223614,0.4597816,0.47001952,0.4742274,0.45684803,0.44890565,0.45083484
323,0.4929395,0.49365148,0.49515274,0.49326053,0.48863462,0.4914947,0.5011496,0.64595217,0.4644358,0.46313608
324,0.5245375,0.5367469,0.5352659,0.8769068,0.5004431,0.5178216,0.51586586,0.5118207,0.4741691,0.4727351
325,0.48699296,0.47923413,0.48394555,0.4856257,0.54170203,0.48663092,0.4966466,0.48103672,0.46776953,0.4707047
326,0.45813218,0.45818523,0.45658112,0.4594729,0.4490949,0.458488,0.46881965,0.45138562,0.44754368,0.44782272
327,0.99926823,1.0165036,1.0113326,1.0199381,1.0800999,0.94580424,0.6020042,0.92281556,1.2417744,1.1206353
328,0.61613476,0.7238072,0.6841556,0.75179756,0.5636925,0.57749593,0.52737474,0.6074646,1.3339375,1.0446624
329,0.5711024,0.61235,0.5771716,0.5576681,0.51415884,0.55147064,0.54661715,0.5506718,0.8658571,0.6586206
330,1.0567107,1.095281,1.1046554,1.0078249,1.0063593,1.2247555,0.76533586,1.333451,1.227908,1.1464075
331,0.5221317,0.528969,0.52267104,0.4868685,0.47875762,0.52853715,0.4960468,0.5073601,0.4611487,0.4623568
332,1.1324025,1.0278912,1.0027401,1.024504,1.5456405,1.0991707,0.6281987,1.0828125,0.80403495,0.702743
333,1.0959355,1.0696529,1.0188632,0.90091735,1.0710629,0.92864525,0.582759,0.8768301,1.0084335,1.2676092
334,1.3646718,1.5050211,1.4414519,1.0454308,1.0157868,1.2619591,0.8827143,1.4704499,0.6243705,0.67757326
335,1.0532898,1.131496,1.046518,0.93191373,1.1327147,0.9290429,0.6230152,0.916839,1.0357438,1.2413024
336,0.45011654,0.45134005,0.45245573,0.45321137,0.44689423,0.45245743,0.46802142,0.44594896,0.4434191,0.4385038
337,0.48777056,0.48825082,0.486714,0.5009085,0.49130797,0.49829605,0.4987537,0.4847764,0.53693897,0.51301813
338,0.4857371,0.4876482,0.48522455,0.49095368,0.48170033,0.4859848,0.49489427,0.48310336,0.51278484,0.5112555
339,0.44845146,0.4440139,0.44767818,0.4457938,0.44667765,0.45161557,0.46002743,0.45046777,0.4410968,0.44417056
340,0.45747188,0.45960099,0.46076968,0.46323842,0.46242765,0.46439373,0.4715541,0.4609486,0.4643646,0.463769
341,0.56783557,0.5507501,0.5494682,0.5884953,0.53557014,0.5447782,0.53800887,0.5397732,1.2531426,0.7926558
342,0.4555115,0.4478244,0.45100406,0.45337275,0.449501,0.4564987,0.4651161,0.4484033,0.4481122,0.44990927
343,0.6593654,0.756068,0.679984,0.5629931,0.5525268,0.63760513,0.56833196,1.1515676,0.54208314,0.53172004
344,0.5133986,0.52165127,0.5429429,0.49655247,0.50463605,0.5121031,0.50545317,0.49215472,0.4657722,0.46837598
345,0.5965691,0.6547379,0.5441549,0.5864832,0.5380941,0.54418397,1.6245005,1.0014052,0.55283445,0.98667866
346,0.48155707,0.4861964,0.50112647,0.47318628,0.4688537,0.48546505,0.4830776,0.472113,0.45102006,0.44929928
347,0.5683148,0.6016089,0.5576825,0.52332205,0.5106851,0.5360931,0.52066034,0.55700207,0.47780213,0.47488713
348,0.4561172,0.45827904,0.45741838,0.45674154,0.4511679,0.45989668,0.4678532,0.45583907,0.4445813,0.44849643
349,0.47025296,0.46921995,0.46902415,0.4698867,0.4544996,0.47399986,0.47568768,0.46539253,0.4457884,0.44981652
350,0.47232705,0.474887,0.4824112,0.46767613,0.46155405,0.47689694,0.48240802,0.4660479,0.4543816,0.45265803
351,0.5263461,0.54261017,0.53552127,0.5238263,0.5191592,0.52541083,0.5218517,0.51270294,0.50024647,0.492632
352,0.45662412,0.45737585,0.45596024,0.45327666,0.4481359,0.45891556,0.46601722,0.4525534,0.44198725,0.44769675
353,0.48792544,0.47840232,0.47998554,0.48725015,0.5667662,0.48880997,0.497905,0.48565015,0.46361032,0.46215725
354,0.53915435,0.53168404,0.53620905,0.5549224,0.5177399,0.5331272,0.5459521,0.5339104,1.1830766,0.71713316
355,0.45993677,0.46175367,0.4595936,0.45668784,0.45736918,0.4596255,0.47073424,0.45644495,0.4477267,0.4441865
356,0.5037051,0.51637876,0.5062494,0.48359329,0.47293803,0.4978758,0.49169624,0.48726743,0.4617914,0.4609988
357,0.57923156,0.551436,0.5831237,0.573024,0.53470236,0.56543547,0.5406023,0.5562786,1.3200184,0.72527766
358,0.5132995,0.5034536,0.5063176,0.5454481,0.50398886,0.50932574,0.53839445,0.5213711,1.4227742,0.8067825
359,0.47277856,0.4720181,0.46740544,0.4785775,0.4728101,0.4758293,0.47921154,0.47291046,0.48931345,0.48214632
