,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Ventricular Cardiomyocyte,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell
81,8.504779943905306e-05,0.3589854046702385,0.0020258055883459747,0.013145698048174382,0.5441601783037185,0.001213338179513812,0.4329214572906494,0.044074608385562895,1.2435051712600397e-05,3.5950574965681883e-05,0.3384549722075462,0.5598957389593124
82,3.839574242192612e-06,2.378540293648257e-05,0.1450342744588852,0.016366663575172424,0.0036660619778558614,0.8591533452272415,0.49994930773973467,0.21214895844459533,6.36796703474829e-05,0.7729001343250275,0.010826112050563098,0.2911321818828583
83,1.9640263599285393e-05,0.1433156155049801,0.32947351336479186,0.0006791204097680748,0.6428205132484436,0.00040445835184073077,0.4598424777388573,0.4877572938799858,6.844146155344789e-05,0.000487858041014988,0.23785001561045646,0.11357686184346676
84,4.779441787832184e-05,0.5692609578371048,0.307679158449173,0.0004532697654212825,7.186960865510628e-05,0.2587197422981262,0.2701972723007202,0.4193260192871094,6.06845571383019e-05,0.12610978856682778,0.18085172325372695,0.000919400530983694
85,4.39287573499314e-06,0.03202876690775156,0.39919004291296006,0.0012017815141007306,0.02638117354363203,0.00017816330582718365,0.0019510049896780401,0.7702535629272461,1.2701247396762484e-05,0.0067845680983737115,0.14938898012042046,0.33639411479234693
86,3.834372898836591e-06,0.2164724998176098,0.24835020378232003,0.24524488896131516,8.798178096185439e-05,0.3376799449324608,3.000644492203719e-05,0.32221548408269884,5.2950101417081906e-05,5.938540471106535e-06,0.35548458248376846,0.0002066644432488829
87,0.014841773733496665,0.14175988137722015,0.15023384615778923,0.20373023003339769,0.00017887224312289617,0.054034714214503766,0.036590523272752765,0.05954279936850071,0.0004966410691849887,0.15291645303368567,0.6778967678546906,0.0007162428373703733
88,0.008054562332108616,0.04264328368008137,0.12129663936793804,0.2573073670268059,9.381453928654082e-05,0.09816672168672085,4.2478374962229284e-05,0.1987277053296566,0.0003610195388318971,0.24308110922574996,0.19186225458979606,0.43951828181743624
89,0.00011308599387120921,0.21725895404815673,0.00031588139536324893,0.22262876480817795,0.2519755855202675,0.025225526466965676,0.4242034390568733,0.05143672209233045,0.000474468655011151,0.08904455788433552,0.753031975030899,0.06669283434748649
90,4.5816290003131145e-05,0.37585567831993105,0.0005130366946104914,0.03833324033766985,0.0005547445965930819,0.05434060916304588,0.2678407087922096,0.5479522198438644,1.139463124673057e-05,0.20330828055739403,0.2847024962306023,0.029727013502269983
91,9.304571794928053e-05,0.4125599279999733,0.027499886881560087,0.30451859086751937,0.000175574779859744,0.32219999730587007,0.07257427461445332,0.05180289521813393,0.002050850517116487,0.2673385217785835,0.28489222228527067,0.3033065900206566
92,2.7039331234846033e-05,0.795708054304123,0.17841690257191659,0.19510714039206506,0.1745849519968033,0.0017150746891275049,0.04627940356731415,0.12303152456879615,2.2936218738323077e-05,0.11367231793701649,0.39921818375587464,0.1717644952237606
93,0.010830992320552468,0.019452170375734566,0.0003375623113242909,0.09091550931334495,0.03984427489340305,0.36315142810344697,0.01663652006536722,7.481166903744452e-05,0.0006813296175096184,0.284041565656662,0.38669563829898834,0.29969592243432996
94,6.234440365915361e-06,6.404040068446193e-05,0.1164341315627098,0.08379957042634487,0.5587778091430664,0.27518250197172167,0.23658431991934775,0.13320454210042953,0.00017829713833634743,0.3804342791438103,0.3626504704356194,0.34820259660482406
95,0.6826587617397308,0.30152457803487775,0.03347847107797861,0.11332397721707821,0.03449498787522316,0.43989112675189973,0.9214028358459473,0.16288347020745278,0.00016175833079614676,0.9819196701049805,0.0011687085032463073,0.0007214807934360579
96,0.008063486963510513,0.6311995655298233,0.0003834963470580988,0.0001054149939591298,4.7684802120784296e-05,0.0018790626781992614,0.2735322564840317,0.645711749792099,1.0533403110457585e-05,0.14285677149891854,0.2790175199508667,0.0001915415741677862
97,5.309204370860243e-05,0.19992889761924743,0.4104521781206131,0.013251194264739752,0.17852873057127,0.03342897985130549,0.0025331468670628968,0.09492748603224754,1.2413457807269878e-05,0.1974295288324356,0.046938946843147276,0.0694311086088419
98,0.0005693905754014849,0.29763985574245455,0.00011431294224166777,0.0640038713812828,0.1167083378881216,0.013260051887482405,0.04614262003451586,0.053805710189044474,4.991439368495776e-06,0.5360958755016327,0.5146667540073395,0.40470431596040723
99,1.0441972221997276e-06,1.6507040709257125e-05,0.10678081922233104,0.0009525681409286336,0.20021583512425423,0.3265497699379921,0.0029930635006166994,0.13961397781968116,0.00036269934062147516,0.17693466022610665,0.7532998114824295,0.1542368896305561
100,0.2583786442875862,0.09213169477880001,0.0009139325644355268,0.8212493509054184,0.13693210408091544,0.1213549617677927,0.00010333922909921966,0.037792264670133593,0.0005336002388503403,0.23759811371564865,0.015568237239494919,0.2116386130452156
101,0.001769597618840635,0.15891556069254875,0.12750062197446824,0.15087928771972656,0.28241391479969025,0.0006040402484359219,4.3619830648822244e-05,0.35580913722515106,3.260114117438206e-05,0.6161772310733795,0.03698688969016075,0.0002177935602958314
102,1.0714211703088949e-05,0.28843378126621244,0.1271197997033596,0.24981626272201538,7.244795197038911e-05,0.0007248417910886929,0.7393103986978531,0.379499489068985,5.762219443568029e-05,8.881835674401374e-06,0.2741115093231201,0.00026182700676145035
103,0.003160440968349576,1.947901610037661e-05,0.0013514211517758668,0.5473431676626206,0.019495559111237525,0.000500600814120844,0.1150030218064785,0.17103395611047745,0.0015272630320396275,0.4041563183069229,0.2506492331624031,0.33999456018209456
104,0.00011289274298178499,0.14701361805200577,0.024930000118911267,0.0001712269790004939,0.00018084829498548062,0.1349731720983982,0.5413175016641617,0.46473136842250823,6.507702746603173e-05,1.135148173570633,0.1947220891714096,0.001061604532878846
105,1.1076374539698008e-05,1.5616072050761432e-05,0.1329169601202011,0.18013741225004196,0.07316004075109958,0.030969415325671434,0.22431875690817832,0.2160049043595791,9.351702101412229e-05,0.021814097464084626,0.11116212643682957,0.4367639720439911
106,4.6258847703484217e-07,5.685018027179468e-06,0.055546345002949235,0.1704801045358181,0.024323181714862585,0.717542976140976,0.03745840527117252,0.06117508038878441,3.7691861325583884e-05,0.2911395952105522,0.001672499196138233,0.1058863241225481
107,0.018060819152742623,0.01568301850929856,0.2515487551689148,0.015105638094246388,0.2847281157970428,0.0047756890067830685,0.4626075431704521,0.0001504244653915521,0.0011315662879496813,0.10279016830027103,0.246242518723011,0.34822614789009093
108,4.3736846964748115e-05,0.2852243006229401,0.12540568560361862,0.18764447197318077,6.416579381038901e-05,0.00023956172153702938,5.567238622461446e-05,4.487960250116885e-05,2.8461044166760985e-05,0.6205905705690384,0.5167423009872436,0.09107301495969296
