,meanscell_abundance_w_sf_Atrial Cardiomyocyte,meanscell_abundance_w_sf_Ventricular Cardiomyocyte,meanscell_abundance_w_sf_Fibroblast,meanscell_abundance_w_sf_Endothelial cell,meanscell_abundance_w_sf_Lymphatic Endothelial cell,meanscell_abundance_w_sf_Mural cell,meanscell_abundance_w_sf_Mesothelial cell,meanscell_abundance_w_sf_Neural cell,meanscell_abundance_w_sf_Adipocyte,meanscell_abundance_w_sf_Myeloid,meanscell_abundance_w_sf_Lymphoid,meanscell_abundance_w_sf_Mast cell
36,0.0028517928,0.34516063,0.0022002077,0.05040421,0.104921885,0.3144744,0.2565423,0.37442738,0.0013342465,0.65979916,0.007018116,0.4430025
37,0.0046018097,0.43865,0.13147466,0.6965025,0.055412963,0.020093443,0.3814025,0.1701468,0.018221065,0.113970816,0.014750602,0.414353
38,0.03299639,0.41806313,0.40428197,0.011038987,0.15045027,0.16180812,0.09779826,0.014593872,0.0016193802,0.118301734,0.37967837,0.15686846
39,0.0032340235,0.120746166,0.11330564,0.49253345,0.26349726,0.60991603,0.544022,0.0795211,0.000924724,0.0005708282,0.0041052643,0.16567029
40,0.11887831,0.02465927,1.2470022,0.14389685,0.007589414,0.032892447,0.28782883,0.0016679933,0.014826057,1.97141,0.23696837,0.0058591235
41,0.0015486387,0.23106349,0.0031504342,0.33947805,0.061189823,0.23949587,0.46992528,0.06364906,0.0010729093,0.08381767,0.7863093,0.0058585135
42,0.0030221567,0.30535275,0.0065506017,0.828198,0.19379964,0.28049484,0.5194131,0.33047515,0.002067453,0.007401078,0.22021902,0.47199258
43,0.00027745022,0.00063146243,0.3504272,0.22763081,0.25442043,0.008556723,0.002778287,0.5694772,0.0018342601,0.16261569,0.25827843,0.33689424
44,0.0016941038,0.27660125,0.25309062,0.34475788,0.10712771,0.037743986,0.0013101198,0.043020256,0.0047203195,0.04184325,0.61503285,0.20472674
45,0.007499261,0.2747588,0.32456738,0.12959158,0.0018335799,0.51384205,0.05077708,0.07316388,0.001121517,0.16739845,0.14515787,0.3776557
46,0.014718737,0.2936478,0.48965374,0.38707346,0.006739972,0.5054197,0.022604804,0.09814186,0.009041465,0.32584023,0.012438497,0.0052659246
47,0.0024984372,0.003114454,0.7726096,0.103386156,0.009011897,0.012661136,0.6042808,0.11801234,0.013665245,0.0005245589,0.31566823,0.33000258
48,0.0014066722,0.31204885,0.038021576,0.16825086,0.0076462273,0.089795165,0.72528636,0.58843213,0.001603168,0.0009643239,0.30614296,0.23255023
49,0.00026997487,0.00047008338,0.041917905,0.004084039,0.8572023,0.6815022,0.13867703,0.001632625,0.0005732457,0.3055246,0.21158557,0.35704267
50,0.0020096472,0.4664093,0.04519452,0.17650677,0.04604508,0.006579425,0.4699012,0.079935424,0.001002055,0.00079165417,0.8153693,0.38605022
51,0.01163417,0.45509535,0.020812256,0.07759048,0.037524533,0.092550494,0.91654706,0.35150537,0.0021115663,0.32636622,0.2572489,0.1532988
52,0.002045356,0.17428659,0.0048022442,0.0029711393,0.32881188,0.90876687,0.028594607,0.0046574185,0.0004298817,0.2844465,0.15669613,0.004014823
53,0.0223346,0.6274273,0.038935903,0.0081898235,0.09920817,0.3668911,0.0007847197,0.57200485,0.0011488869,0.07266982,0.10161594,0.0073306817
54,0.0009870611,0.1077487,0.13032004,0.21989979,0.0011522748,0.2663652,0.012469174,0.098164156,0.00035556365,0.000751113,0.42079267,0.2928135
55,0.0037846016,0.22301002,0.3304845,0.00898645,0.45355123,0.19437732,0.96560025,0.7919575,0.00431813,0.40491065,0.010782054,0.12301575
56,0.00035299518,0.0006196495,0.81323147,0.25794667,0.0020578923,0.06889657,0.7621513,0.5269142,0.0033367996,0.5826625,0.09455204,0.0069830623
57,0.0020658167,0.17410813,0.38341144,0.757318,0.0024386488,0.104989685,0.46786854,0.15367137,0.0015129709,0.19913869,0.016459793,0.19865875
58,0.06934302,0.7368188,0.00076441193,0.0014560906,0.00058274576,0.88368976,0.00053958857,0.6401206,0.0003432374,0.23258153,0.004120962,0.29306325
59,0.0014813638,0.21238203,0.050105754,0.10237663,0.45291862,0.079487965,0.4555329,0.040002834,0.0078048254,0.57524633,0.8156707,0.12405552
60,0.10676042,0.6739224,0.078227594,0.20122139,0.22497545,0.04151442,1.0345092,0.6239035,0.039173435,0.12311242,0.31034774,0.14676051
61,0.0016965946,0.23910709,0.00087524025,0.7606426,0.46938306,0.20503856,0.0003960045,0.06605629,0.00016500302,0.016305111,0.008408635,0.32447147
62,0.7777544,0.19466211,0.096668564,0.21660918,0.005021917,0.3707656,0.8640433,0.0065260124,0.0026451407,0.52556634,0.205529,0.056981687
63,0.0004393363,0.00078230223,0.004901077,0.31391892,0.6335093,0.6255876,0.16830683,0.0012800536,0.0017536813,0.19709393,0.1826408,0.22814946
64,0.00038931813,0.00039766694,0.3878404,0.35553133,0.103680626,0.21760549,0.08779939,0.000860816,0.00702197,0.0008193926,0.6331567,0.26861724
65,0.0011554029,0.066237256,0.07297052,0.041825496,0.23176935,0.0046812417,0.56174165,0.046565298,0.0010438925,0.21869686,0.4847006,0.1988589
66,0.0011102759,0.123970285,0.002861483,0.15873784,0.41497746,0.012696145,0.25329253,0.2101693,0.0011822978,0.12068825,0.29900265,0.1486585
67,0.0016574084,0.6833913,0.009642716,0.0054738526,0.3390543,0.0035049152,0.3456605,0.0051593315,0.00088785077,0.22955994,0.37910196,0.31443486
68,0.015280527,0.07152614,0.0036788138,0.3501203,0.56877446,0.5304217,0.1594614,0.33792022,0.0014693389,0.10916202,0.0046783495,0.14643405
69,0.029298943,0.26874822,0.013048339,0.016708707,0.33213276,0.17549472,0.32319602,0.1840558,0.0038568238,0.22067167,0.014175682,0.4600233
70,0.0022023078,0.0016510928,0.10485619,0.005207896,0.17439495,0.24327622,0.0033395595,0.14896919,0.011101888,1.063504,0.24801783,0.006197218
71,0.0016385316,0.17257686,0.20315371,0.7673225,0.018397244,0.6312273,0.46747467,0.1386072,0.024999315,0.2150082,0.19875874,0.24920712
72,0.035590105,0.06687391,0.1674304,0.08076172,0.1291354,0.47576535,0.2538615,0.27407807,0.004760929,0.000767837,0.0047365176,0.22538921
73,0.003403106,0.71671444,0.0027233162,0.21621272,0.17100242,0.85173047,0.23217481,0.30195445,0.0007014345,0.12560315,0.40250584,0.11127568
74,0.0014863044,0.13040641,0.11591906,0.26138818,0.24127658,0.12037321,0.0010719402,0.5658789,0.0049378,0.00047716466,0.10085782,0.51762325
75,0.008498316,0.5447445,0.035340276,0.45361787,0.22158976,0.98337215,0.37749735,0.27994433,0.0018914958,0.78773725,0.0054631326,0.010016752
76,0.025045857,0.007072507,0.3913179,0.44000843,0.40022197,0.0065163733,0.35353416,0.51024574,0.008711406,0.51330227,0.0043914304,0.0502791
77,0.01833368,0.5637969,0.0024164557,0.102368176,0.0032297217,0.29915142,0.5148731,0.12229442,0.0031165346,1.282914,0.24455035,0.20628403
78,0.020134378,0.0009813653,0.3147061,0.47150555,0.26429808,0.18647254,0.0035532853,0.18139336,0.008271972,0.687991,0.0051598633,0.15387112
79,0.0019432834,0.059986,0.27935907,0.11315729,0.65826386,0.16334072,0.018823879,0.0020244827,0.005549967,0.45585608,0.5145078,0.18518601
80,0.001911759,0.19979414,0.043777134,0.31349733,0.0021044507,0.1356256,0.0050115315,0.43738544,0.009737503,0.4728523,0.14403915,0.29360336
81,0.002486663,0.41272086,0.009787874,0.03588202,0.5866322,0.009112531,0.46524158,0.06877826,0.0010473994,0.0014676623,0.39488572,0.6456405
82,0.0004309363,0.0010880101,0.18144241,0.03520914,0.014716377,0.952932,0.5365681,0.25762284,0.0017048205,0.8317356,0.03306285,0.3557667
83,0.0015967749,0.17917606,0.39019188,0.006418341,0.69482726,0.0052810805,0.50039124,0.55752367,0.0022513405,0.0053906175,0.28585193,0.16034679
84,0.0031231742,0.64744204,0.35771984,0.0046781916,0.0015386889,0.31462836,0.29795077,0.48459703,0.0019200373,0.14840388,0.21871617,0.0076786107
85,0.00078068464,0.045940146,0.44208682,0.0072871046,0.039509043,0.0027155606,0.008792573,0.8344579,0.00081738294,0.015389984,0.18131888,0.3931969
86,0.0009405738,0.2525538,0.28395137,0.2796793,0.0017159578,0.39157385,0.0007618591,0.37036154,0.0014207385,0.00045061213,0.39445183,0.0028779688
87,0.028348505,0.17203592,0.1731738,0.23428613,0.0025347478,0.08071939,0.04888692,0.08288041,0.0030753594,0.1748812,0.7384161,0.005540412
88,0.017015208,0.062125046,0.14473994,0.28968403,0.0012286853,0.12614112,0.0011622746,0.23324963,0.0034510163,0.26676628,0.22902893,0.5107056
89,0.002707693,0.25597718,0.0034769406,0.26902956,0.29220733,0.047192927,0.45784208,0.07063736,0.0039584576,0.11263489,0.83018446,0.10429948
90,0.0023738341,0.4350153,0.00500093,0.05702931,0.004934587,0.08568649,0.2936065,0.60213053,0.0009458412,0.23168583,0.33710483,0.052125707
91,0.0029478124,0.46967113,0.042668566,0.34682208,0.0022460062,0.37299865,0.09160707,0.07145481,0.0074391942,0.29680857,0.32582158,0.36120868
92,0.001515856,0.8699614,0.21060103,0.23667814,0.205436,0.009820027,0.06370079,0.15667619,0.0011842744,0.13765948,0.4511737,0.22004703
93,0.019452896,0.03173509,0.0022707854,0.11348434,0.054596584,0.40639114,0.02535235,0.0011993045,0.0033638678,0.3126756,0.43506172,0.3592292
94,0.0005077795,0.0012492624,0.15177627,0.12927069,0.6168567,0.32944497,0.26649192,0.1715171,0.0025931927,0.428607,0.42781183,0.42400488
95,0.78239435,0.40282187,0.06300985,0.15842009,0.062093224,0.5243836,0.976762,0.21836604,0.0035826263,1.053359,0.00890952,0.006343135
96,0.026310733,0.7060046,0.005215857,0.001989607,0.0011572802,0.012121235,0.29878283,0.71338737,0.0012011785,0.16731279,0.32732487,0.003239614
97,0.0024190955,0.2359621,0.44838682,0.029404717,0.20300588,0.058501463,0.01024463,0.12412159,0.0007428747,0.22111662,0.06688071,0.096603036
98,0.0043860786,0.34167814,0.0014865184,0.08716667,0.14050512,0.029478751,0.059362315,0.07214108,0.00052616047,0.58307505,0.5813068,0.48167452
99,0.00024175408,0.0006843312,0.13004792,0.006082195,0.22495852,0.37043744,0.009639738,0.17193556,0.0032650002,0.2043344,0.81982005,0.19964261
100,0.29312468,0.12977144,0.005296114,0.8811493,0.16512604,0.15158227,0.0015448794,0.051801313,0.00428676,0.26304725,0.032431625,0.25401235
101,0.009476068,0.19178808,0.15250841,0.18457836,0.31719267,0.0059533687,0.00075284415,0.40812844,0.0014990983,0.65704256,0.06226101,0.0028271414
102,0.001704236,0.34105447,0.1683069,0.30057037,0.0018545373,0.006982451,0.7820897,0.4376026,0.0018106974,0.0008252236,0.32093203,0.003865014
103,0.007684313,0.00087643287,0.007319026,0.5923947,0.03725552,0.005001393,0.13278382,0.20396177,0.006080565,0.43516776,0.29606742,0.40517098
104,0.0032093262,0.18564492,0.05090014,0.0027770933,0.0021890781,0.18320094,0.5801412,0.53520286,0.0019514307,1.2067928,0.2497125,0.011358338
105,0.00081904506,0.0006555047,0.16015236,0.21398725,0.093480945,0.055241607,0.24561638,0.2534434,0.0018135936,0.03273104,0.14049838,0.5040092
106,0.00063302397,0.00048980734,0.07362343,0.2008945,0.03568246,0.7795497,0.04915213,0.0787154,0.0011171557,0.31643346,0.008521625,0.13847806
107,0.029541818,0.030588586,0.2955166,0.037906736,0.31894255,0.018772684,0.49797353,0.0019847187,0.0056120325,0.12874115,0.2908777,0.41265005
108,0.001715717,0.32016823,0.1429678,0.21388943,0.0012864671,0.0028438608,0.001402436,0.00092947244,0.0009774873,0.6627488,0.5729143,0.12451202
109,0.017502712,0.48541746,0.039840903,0.39805546,0.20478213,0.011935717,0.6634518,0.005449781,0.007009721,0.003222853,0.56666994,0.6329851
110,0.003037059,0.2092631,0.17733693,0.11963372,0.28544205,0.05781141,0.0068754875,0.6127118,0.0014232328,0.23964404,0.005697731,0.19388546
111,0.0014257464,0.7441526,0.0025841375,0.7132903,0.082189314,0.16251688,0.0008079083,0.04558707,0.00060556363,0.0005575047,0.004634815,0.38824853
112,0.00032977297,0.0006942226,0.4781151,0.33620334,0.16768248,0.13078639,0.033488724,0.0020805213,0.0009714893,0.31912795,0.1320233,0.50914985
113,0.02518261,0.21937543,0.14511247,0.054158255,0.006993469,0.29485142,0.6018586,0.13167834,0.0014305022,0.3329615,0.008764766,0.31894153
114,0.0002649376,0.0006904817,0.44659415,0.25717404,0.2586458,0.082741246,0.038566377,0.3525833,0.005779701,0.000844059,1.0088524,0.12365934
115,0.0060230433,0.006761003,0.25106293,0.18238878,0.051053163,0.3612096,0.05723981,0.12578197,0.0036666866,0.25542742,0.17308445,0.6012792
116,0.0020058984,0.14240079,0.23650055,0.083157815,0.03070096,0.34086883,0.11096977,0.2017913,0.0031485227,0.046619676,0.5939786,0.3161382
117,0.00029261908,0.0005403856,0.3384769,0.24724098,0.400976,0.26293892,0.0021876309,0.14276457,0.0054195635,0.30353263,0.1743702,0.0048980797
118,0.019121189,0.07843705,0.0036483998,0.004532199,0.053635526,0.19140273,0.21073599,0.16421984,0.019064697,1.329938,0.14771444,0.32471335
119,0.00066846557,0.0039205886,0.23221913,0.12769899,0.119084984,0.30404744,0.12388231,0.19575451,0.0017425781,0.6866798,0.07851867,0.42273396
120,0.0024210522,0.14095885,0.37742737,0.011600728,0.39680988,0.4621658,0.14305927,0.09500134,0.010357321,0.15688117,0.06371618,0.412606
121,0.0027213732,0.3176589,0.19983684,0.16043068,0.2698772,0.29935756,0.3021498,0.08095735,0.0028742743,0.17385052,0.5806461,0.47163278
122,0.0011503034,0.0004350767,0.4662124,0.10139443,0.14603834,0.044755057,0.04594146,0.002302204,0.0012642889,0.28938505,0.6989406,0.0040730205
123,0.032309502,1.0924976,0.40562373,0.07617851,0.39840117,0.20705107,0.3481906,0.20915976,0.0015535621,0.17723931,0.010058163,0.09662215
124,0.0007689126,0.0009285246,0.05482568,0.42105514,0.22698107,0.024070265,0.29179892,0.061102144,0.0024191549,0.32334352,0.17431179,0.36212832
125,0.025693947,0.06884635,0.5047156,0.0058302195,0.3236744,0.19977617,0.0025863359,0.013773609,0.007722992,0.71092266,0.0072385664,0.009698755
126,0.0025860907,0.17556809,0.54182136,0.28765708,0.08964431,0.17598781,0.0016696277,0.11921027,0.004744017,0.17521743,0.009454851,0.28063124
127,0.0018743288,0.25184336,0.44343367,0.015202844,0.0047225147,0.15337029,0.535795,0.3389071,0.0047493586,0.8811941,0.12372966,0.109258056
128,0.022897055,0.3198768,0.020699587,0.2350064,0.004956103,0.2928283,0.33979657,0.33741808,0.09459381,0.118269905,0.838965,0.2603467
129,0.0006539672,0.0007864906,0.23208511,0.4859961,0.42409995,0.52749395,0.16176802,0.19990835,0.024874777,0.4001122,0.093654126,0.074808605
130,0.0008621752,0.0023322948,0.04770502,0.11965605,0.13848594,0.3262075,0.75569206,0.4558127,0.0032875866,0.37655938,0.51909846,0.35251442
131,0.030296454,0.067287564,0.29946283,0.55185527,0.32181165,0.008741473,0.031855535,0.29365355,0.0015095163,0.17749995,0.018106831,0.1848212
132,0.00043086964,0.0028053226,0.004598801,0.0070923287,0.0020074178,0.12651831,0.5322279,0.30485934,0.0019581902,0.88395286,0.09424833,0.82313347
133,0.0018588202,0.059733976,0.21345378,0.66255426,0.052283745,0.007166005,0.4321027,0.2947256,0.0024727164,0.29287374,0.0038571598,0.29652867
134,0.02169475,0.08922762,0.36759308,0.288069,0.095882684,0.3153049,0.17457186,0.057858154,0.010769696,0.33066747,0.50623304,0.107029915
135,0.009401122,1.4724281,0.14717875,0.0050602886,0.0024043384,0.2127045,0.8221189,0.34253642,0.0014834336,0.1072744,0.59153205,0.5139237
136,0.0006602863,0.074479096,0.049217045,0.32618356,0.17613801,0.03406998,0.00072166626,0.13127576,0.00065105525,0.091415375,0.21923257,0.34552482
137,0.0017920654,0.1976438,0.04372497,0.6054495,0.124328405,0.23450689,0.13427885,0.07710355,0.010535758,0.51719576,0.009715468,0.06097391
138,0.046726212,0.0013404452,0.43418986,0.29038602,0.12539059,0.14100754,0.002667006,0.386394,0.0007057908,0.42259488,0.24743727,0.014293967
139,0.013666623,0.09048584,0.31660846,0.08612202,0.11341959,0.3285438,0.12946792,0.13983218,0.010086044,0.4555517,0.41428506,0.25311118
140,0.0026852556,0.39632937,0.21724392,0.38072062,0.0019195771,0.1809083,0.0016572814,0.18746443,0.004447796,0.108266994,0.16989693,0.81869113
141,0.00017508375,0.0005469257,0.49540815,0.18839826,0.22725058,0.1588774,0.0012198604,0.22190875,0.0060900846,0.0033893425,0.36370566,0.17265478
142,0.0034295435,0.07987858,0.50647247,0.06840852,0.2076588,0.27206543,0.31859598,0.0034692194,0.0065453844,0.17594443,0.44684985,0.07056763
143,0.7626154,0.9112366,0.17092782,0.022806644,0.4528314,0.019707289,1.224547,0.27131864,0.0065233517,0.041921508,0.20691957,0.2034168
144,0.0066331066,0.24710742,0.8331996,0.15198782,0.0020243197,0.05386344,0.020128362,0.07756846,0.0029148548,0.0022578186,0.38750553,0.20725356
145,0.0040649255,0.20538974,0.31472605,0.28383225,0.003094383,0.2021029,0.9714881,0.066958055,0.018751217,0.30187994,0.34544238,0.09391679
146,0.049563434,0.23527744,0.2484607,0.5601441,0.0058023287,0.123061396,0.11620625,0.25818858,0.030553604,0.0012062425,0.11424058,0.7346956
147,0.011456309,0.19485381,0.0014654589,0.54261696,0.4243938,0.103444405,0.21175104,0.054509625,0.000986061,0.00079969876,0.18766597,0.48285487
148,0.0008746699,0.1423323,0.1178146,0.14325805,0.24112697,0.45717406,1.0289191,0.0063284207,0.0016969901,0.083405524,0.2901305,0.3236546
149,0.0026406627,0.0007757473,0.00368197,0.004280177,0.08563256,0.20897368,1.447763,0.092631064,0.0007332016,0.52547467,0.29937685,0.19774263
150,0.57180876,1.0392333,0.0048660384,0.46642908,0.21700276,0.009659822,0.7239109,0.10882274,0.0012756862,0.221782,0.4839982,0.0054011857
151,0.011212511,0.23594433,0.41946286,0.3828113,0.005945426,0.15291892,0.38837102,0.06643115,0.0023947358,0.55110866,0.21932927,0.007780443
152,0.0015352926,0.17996213,0.0561155,0.04427256,0.7673084,0.03225491,0.5843073,0.22598211,0.0077676647,0.037864327,0.8772228,0.20353179
153,0.0011945191,0.22431089,0.07250108,0.17275292,0.50122887,0.83134764,0.078206785,0.04924454,0.012206653,0.34297973,0.0042910883,0.007749608
154,0.00023633036,0.013617915,0.23425762,0.052136876,0.42324224,0.003646489,0.0011048662,0.0014985146,0.058511306,0.2970098,0.42223418,0.13372381
155,0.0029893056,0.14063717,0.017465852,0.04185609,0.002255855,0.11801104,0.5645818,0.7966638,0.0022923283,0.76422334,0.0046255775,0.31451166
156,0.0012105261,0.35626,0.0015660212,0.3892121,0.14018275,0.016055988,0.0006655582,0.04556267,0.0008013722,0.9122905,0.45366567,0.73417366
157,0.0045481543,0.33207932,0.45685592,0.02067032,0.13945806,0.83154964,0.41818544,0.005938669,0.003484225,0.00054457673,0.62524724,0.12746698
158,0.015328465,0.18143289,0.04174676,0.20325527,0.09997407,0.002652254,0.00071633456,0.29930124,0.001349241,0.3701709,0.2704406,0.05428777
159,0.002099996,0.71130943,0.34498307,0.019294525,0.0013867822,0.013616918,0.6011105,0.08583533,0.0017656591,0.0011493901,0.49624148,0.82529235
160,0.006726286,0.003038973,0.22101924,0.78001875,0.16812605,0.11925247,0.00401077,0.28277752,0.0029112706,0.025917573,0.11179786,0.008553421
161,0.017452814,0.37504187,0.004916479,0.026741115,0.5400333,0.3395525,0.111315556,0.09629622,0.0047246823,0.4897271,0.24922198,0.47342002
162,0.00020254983,0.00038937732,0.30538252,0.279641,0.0013680429,0.21082461,0.0021130687,0.06455392,0.0012857494,0.00068561966,0.37661684,0.65570295
163,0.013773959,0.45548913,0.28008473,0.27067906,0.38761693,0.49681634,0.24143144,0.34952366,0.001211197,0.00044927368,0.0035098083,0.16665715
164,0.0019962532,0.0010060668,0.067983545,0.3154918,0.27100778,0.061943647,0.06135124,0.040554058,0.0069234115,0.42403388,0.3543167,0.26455733
165,0.00054236,0.0006745273,0.95593864,0.13944113,0.2813907,0.009067119,0.34547365,0.24698073,0.0074177356,0.32974392,0.11858255,0.10943732
166,0.0014439453,0.46210387,0.15433872,0.38325414,0.0015778525,0.35965982,0.02112031,0.0029650996,0.0013244568,0.23238996,0.63119936,0.08940906
167,0.0028965664,0.32269672,0.0125115635,0.01912998,0.2855917,0.36540475,0.0017459283,0.15565489,0.019523062,0.00055312586,0.6887221,0.2687072
168,0.00043842325,0.0006227968,0.003009692,0.20600547,0.6099028,0.012557545,0.49146926,0.2653441,0.0007948523,0.098328725,0.25582752,0.7083338
169,0.0034687645,0.09906484,0.40946245,0.39126408,0.4081502,0.009966541,0.9745869,0.006752775,0.010918341,0.16349196,0.6041674,0.0047283308
170,0.019625196,0.5480856,0.004188418,0.14410058,0.12772487,0.058850672,0.000989696,0.42685246,0.009579809,0.22209726,0.16149057,0.5769359
171,0.0033779598,0.045354262,0.102923065,0.1514939,0.23010564,0.0050623706,0.29306573,0.78365153,0.0044748276,0.1044379,0.43969342,0.15590475
172,0.058108132,0.774784,0.0709239,0.63669235,0.6043823,0.09631854,0.29696932,0.14366122,0.0041322336,0.38445684,0.0133347595,0.5217223
173,0.011324679,0.25685674,0.032100644,0.8031068,0.003400789,0.068617284,0.091004565,0.26262143,0.0021153402,0.24614432,0.24998891,0.07270029
174,0.0035137215,0.088383645,0.14700113,0.3722435,0.34099364,0.1499948,0.27261978,0.2145715,0.0022888663,0.31443372,0.0055394615,0.13534084
175,0.002031357,0.11467852,0.4052849,0.3946869,0.09183541,0.020348543,0.5426805,0.3658031,0.0026259117,1.1753849,0.029997032,0.13410386
