,T_CD4,T_CD8,T_reg,mDC,mono-mac,myeloid,pDC,plasma,tumour_1,tumour_2
38,0.113662496,0.10433468,0.10649137,0.097417586,0.10190561,0.12077579,0.08312465,0.093483485,0.092904046,0.085900314
39,0.11368272,0.10441526,0.10652007,0.09727981,0.10197393,0.120622694,0.08308593,0.09350875,0.09297851,0.08593236
40,0.11349708,0.10446156,0.106605925,0.09723713,0.10176403,0.120939516,0.08306129,0.09348959,0.092947036,0.0859969
41,0.11356305,0.1044724,0.10650031,0.09731176,0.10174411,0.12087442,0.0830619,0.09362696,0.09287139,0.085973695
42,0.11365443,0.10433933,0.106445774,0.097314425,0.10198164,0.12071004,0.08320361,0.09351806,0.09300231,0.085830376
43,0.11367835,0.10437357,0.106581815,0.09735213,0.10192889,0.120681494,0.0830356,0.09345399,0.092961654,0.08595248
44,0.11352753,0.10434661,0.10654686,0.0973565,0.10206426,0.12049553,0.08332821,0.09367401,0.092892125,0.085768364
45,0.113890715,0.104224294,0.106309794,0.09752993,0.10200594,0.120574504,0.083057635,0.093538225,0.092940085,0.08592886
46,0.11359329,0.10435281,0.1062926,0.09748064,0.10142926,0.12102976,0.08293122,0.09361668,0.09285111,0.0864226
47,0.11363255,0.10436279,0.106559955,0.09722768,0.10165786,0.120942585,0.08291291,0.093599506,0.092938974,0.0861652
48,0.11389094,0.1048847,0.106458075,0.09747228,0.10179927,0.12052109,0.082933806,0.093452096,0.09288195,0.08570577
49,0.11364175,0.10444359,0.106514774,0.09729955,0.101942465,0.120705314,0.0830886,0.0935533,0.092909224,0.08590141
50,0.113752596,0.10434389,0.10642097,0.09743534,0.10193073,0.12072374,0.08311434,0.09351939,0.09288405,0.085874885
51,0.1134328,0.10447661,0.10659642,0.09719326,0.10194283,0.12074107,0.08315095,0.09340798,0.09298388,0.08607419
52,0.11372651,0.10445803,0.10651205,0.09720474,0.1018297,0.12086496,0.0829866,0.0935878,0.09296937,0.085860185
53,0.11368441,0.104403,0.106353246,0.09737398,0.10175719,0.1207078,0.08299215,0.093495876,0.092967056,0.08626536
54,0.11367251,0.10443741,0.106481604,0.097221844,0.10165794,0.120921165,0.083073586,0.09351461,0.09300342,0.08601601
55,0.11378127,0.10430991,0.106361665,0.097491026,0.101896,0.12068495,0.08312881,0.09354563,0.09291141,0.08588932
56,0.113776304,0.10429682,0.10634483,0.09746827,0.1019339,0.120724335,0.08315003,0.09353461,0.09294075,0.085830115
57,0.11358338,0.104362294,0.106560625,0.09705204,0.101669826,0.12110464,0.08300742,0.09360602,0.093059614,0.0859941
58,0.113726236,0.104375295,0.1064474,0.09727403,0.10204846,0.12051419,0.083125316,0.093473166,0.09302806,0.08598788
59,0.113755085,0.1042711,0.10640736,0.09738117,0.10203952,0.12051064,0.08320662,0.09348841,0.0930437,0.085896306
60,0.11375016,0.10430465,0.106403515,0.097394645,0.10198137,0.120609626,0.0831499,0.093504384,0.09300174,0.08589994
61,0.113701314,0.10436294,0.10644402,0.09734296,0.10191615,0.12071842,0.083061144,0.093522005,0.09292495,0.086006105
62,0.11400251,0.10432432,0.10642399,0.09747751,0.101864636,0.12048471,0.08283882,0.09339405,0.09316528,0.08602419
63,0.113568336,0.10449073,0.10662171,0.097199336,0.10190995,0.12065294,0.08303096,0.0934039,0.092986904,0.086135186
64,0.11356579,0.104474716,0.106547296,0.0972355,0.10201807,0.12062056,0.08312673,0.0934606,0.09297275,0.08597799
65,0.113529034,0.1045157,0.10663372,0.09710795,0.10193093,0.12068157,0.08308352,0.09345815,0.09298368,0.08607571
66,0.11375913,0.10432704,0.10639192,0.09745042,0.10193283,0.12067639,0.083093055,0.09351574,0.09293004,0.08592345
67,0.11348389,0.104266845,0.10641863,0.097353525,0.10208747,0.12070144,0.08330294,0.093573965,0.09299638,0.08581492
68,0.113718316,0.104425766,0.10649778,0.09729605,0.101848535,0.12067068,0.083025955,0.09361444,0.093009226,0.08589322
69,0.11365647,0.10444035,0.106627405,0.09737253,0.10199098,0.12062742,0.08293773,0.09348838,0.09287094,0.085987814
70,0.11378142,0.104428075,0.10649756,0.09725857,0.101872474,0.12066884,0.08302245,0.09349412,0.09300209,0.085974455
71,0.113499664,0.10448214,0.1064348,0.09751608,0.10201084,0.12086151,0.08311977,0.09356872,0.09256811,0.08593845
72,0.11358506,0.10438013,0.1065315,0.09722273,0.1017747,0.12075169,0.08325754,0.09326976,0.09329973,0.08592725
73,0.11369685,0.10433621,0.10644656,0.09737923,0.10205422,0.12053904,0.083190165,0.0934789,0.0930068,0.08587208
74,0.11365704,0.10436273,0.10651712,0.09736369,0.101940885,0.12067942,0.08311309,0.093521744,0.09292475,0.08591954
75,0.11337707,0.1045592,0.106711015,0.09715867,0.101580165,0.121131144,0.083000176,0.09350646,0.09288679,0.086089335
76,0.113641046,0.10434435,0.10648311,0.0973172,0.10196079,0.12063591,0.08321386,0.09346657,0.09303179,0.08590532
77,0.113684475,0.104418054,0.10649809,0.09731892,0.10188145,0.120572045,0.08310717,0.09342387,0.09308598,0.08601001
78,0.11384824,0.10437901,0.10642334,0.097281374,0.102107845,0.12030403,0.083216004,0.09355554,0.09311166,0.08577302
