,meanscell_abundance_w_sf_T_CD4,meanscell_abundance_w_sf_T_CD8,meanscell_abundance_w_sf_T_reg,meanscell_abundance_w_sf_mDC,meanscell_abundance_w_sf_mono-mac,meanscell_abundance_w_sf_myeloid,meanscell_abundance_w_sf_pDC,meanscell_abundance_w_sf_plasma,meanscell_abundance_w_sf_tumour_1,meanscell_abundance_w_sf_tumour_2
218,0.023793124,2.2633958,0.0199144,0.0026720294,0.008491795,0.010968633,0.0021167328,0.008806508,0.0037548584,0.004457112
219,0.11195949,5.200271,0.46545294,0.028206995,3.9288108,0.050391946,0.0073768864,0.035668924,0.47485337,8.073304
220,0.02113063,0.040579133,0.012887894,0.01466021,7.1336093,0.013455124,0.0049417363,0.012459136,0.27216703,5.6719213
221,0.0147029525,2.5033822,0.012407922,0.0036327164,0.0035218494,0.00338453,0.0018182949,0.0077115116,0.0020098872,0.0020737378
222,0.06329736,12.5034,0.06441662,0.004258229,0.0056207706,0.0114171235,0.0037502197,4.275969,0.004968171,0.00609468
223,0.0206295,0.063506536,0.0151792085,0.06772352,4.3928194,0.0071988106,0.0059090136,3.0869806,0.011579297,1.4915832
224,0.1234734,4.014395,0.33811814,0.12087923,4.4387474,0.46305948,0.126126,0.037750382,13.411521,0.024197001
225,0.14559336,12.092147,0.3149411,0.099745624,0.769376,0.045535844,0.14226162,1.0617694,9.131457,0.08681152
226,1.7642037,8.599356,0.17558134,0.029315254,2.1180491,0.08446355,0.014121995,0.022513324,7.6694307,0.029831823
227,0.025472507,2.8346558,1.5280995,0.0053041745,0.0058078035,0.010891104,0.00315162,0.0144196525,1.8448095,0.026155751
228,0.30436096,17.04958,0.8936171,0.07616229,1.8020245,1.2626638,0.0120670535,0.45939946,8.64106,0.057678096
229,0.2176559,15.69653,1.8316368,0.059410207,5.986324,0.08411825,0.021362523,0.030350385,7.500546,0.25676206
230,0.12759064,4.8308444,0.09523271,0.02626177,4.9289117,0.02961994,0.018417444,3.047832,6.3391585,0.2098662
231,0.617049,11.660794,0.16842608,0.017551526,0.014849214,0.030708848,0.013674371,5.2451887,3.9322035,0.012668153
232,0.007289728,0.056673963,0.008097129,0.0037525555,0.007156861,0.0030407854,0.003125585,10.03534,0.0025731137,0.0018734945
233,0.11609154,9.901746,0.11563068,0.007893384,2.5937948,0.01725701,0.015589176,4.7586656,0.005759188,0.005746188
234,0.12250162,5.4618516,0.0957263,0.012294627,0.020489816,0.014580529,0.0078021055,0.4436397,0.32592732,1.9853234
235,0.26882192,20.792267,0.3322487,0.013304316,4.87382,0.033831827,0.009248752,2.2136822,0.0036430312,0.0046091815
236,0.6470621,10.245201,0.107946195,0.022129888,1.0180918,0.03910828,0.014222678,0.047443952,1.2291741,7.4547067
237,0.039244793,6.9005575,0.14399238,0.011364472,1.287524,0.0109760305,0.045444965,7.1767282,0.0031285638,0.004262235
238,0.16997665,15.669775,0.14084023,0.10868908,0.01750553,0.04178409,0.009071676,0.041085012,0.015544374,5.832226
239,0.03437351,0.6594681,0.01863504,0.009048465,1.5276628,0.009987733,0.0064439904,8.758192,0.010639019,0.18539552
240,0.16364658,9.991655,0.07081486,0.02729899,4.137485,0.04871363,0.0088424785,0.5378386,0.4337369,8.759951
241,0.36125112,13.241952,0.18598093,0.09524947,7.393954,0.084974535,0.022557063,0.057954025,0.23572563,17.807539
242,0.049741033,0.8616585,0.032837752,0.022636428,3.1828754,0.019378036,0.007967065,0.13910915,0.01904297,8.759404
243,1.4581772,5.091671,0.2055199,0.015467553,2.6187494,0.030720172,0.011647695,2.0210476,4.7106504,0.3105195
244,0.48027,7.6106453,0.17910175,0.05533952,7.111776,0.1779326,0.026254408,2.8081653,7.966462,0.5067338
245,0.14002968,5.6266236,0.432635,0.12817734,1.6754041,0.06017243,0.011301584,0.029427266,14.878761,0.087035455
246,0.08739166,5.126315,0.111225195,0.045309573,2.18274,0.04771342,0.016225528,3.2859275,4.5915623,0.12181998
247,0.08164649,10.424871,0.08762594,0.04871372,0.2774447,0.019872967,0.012019566,6.0681996,1.6646217,0.015385734
248,0.3193521,10.275047,0.11876717,0.017049192,0.0062864753,0.025826355,0.010841863,9.096227,4.140627,0.02015774
249,0.05924899,3.620255,1.02987,0.05731902,5.446751,0.024184912,1.2159305,0.02201893,3.2358813,0.07520898
250,1.1328834,19.819921,1.3038417,0.053943727,0.010682363,0.09278357,0.013150134,2.5976717,15.436857,0.16068472
251,0.79733336,6.649042,0.8401443,0.002763206,0.0038991559,0.007543353,0.0028844443,0.014241727,0.00224879,0.0027266864
252,0.7701388,5.826122,0.06862514,0.014147316,0.005973558,0.014482573,0.0052973772,4.477707,1.1893054,0.0153690595
253,0.026356354,4.450187,0.024103077,0.003144061,0.008167029,0.0063123186,0.0024279507,7.1093698,0.0034065924,0.0030710308
254,0.089344464,8.608031,0.078073405,0.01719832,0.013470059,0.0373803,1.5738953,0.026240014,1.5756955,0.025787894
255,0.020480538,2.2289827,0.014285583,0.004084259,0.009746227,0.0062908498,0.0027264534,2.6509287,0.0027680825,0.0028465905
256,1.8778054,3.2404084,0.016267631,0.0023467827,0.0046216385,0.006425349,0.0021444745,0.011875103,0.0016612231,0.0018283982
257,0.075621404,7.6125846,0.05047166,0.009219942,0.0071342774,0.015664639,0.012932364,0.059669394,0.24218334,1.1301223
258,0.014888001,0.040349264,0.014942881,0.01477292,0.012402345,0.0061422717,0.0066175656,6.1443763,0.1524061,3.8296568
259,0.11455892,8.118505,0.73060113,0.04798006,5.3649426,0.029268738,0.022059966,1.726458,0.044200994,5.4002504
260,0.11662833,2.377486,0.06603975,1.4275328,1.8118392,0.07686589,0.015870877,0.04707753,0.018250259,13.3509865
261,0.17255333,7.254974,0.24244788,0.02992122,3.507018,0.10307973,0.010103696,7.447018,1.9420643,0.070454136
262,0.040788047,0.09140838,0.087705776,1.5189718,3.8262208,0.03962964,0.021713367,2.2081728,12.7058325,0.0594529
263,0.09583319,3.1579053,0.4473514,0.036355935,0.020164706,0.04691755,0.012381093,1.6814886,9.671222,0.12919341
264,0.07537686,8.750048,2.5322084,0.017136876,0.01462334,0.026664827,0.008393698,2.043122,6.092997,0.024446648
265,0.114881724,6.587599,0.17655882,0.08246388,3.6673305,0.04990339,0.077656366,0.028793858,16.061695,0.13612409
266,0.12959659,5.66339,0.25334617,0.05629161,5.150079,0.088329114,0.021028299,0.5250154,23.943737,0.26694945
267,0.029873228,0.31322312,0.17039034,4.3816695,3.7690322,0.02087257,0.007881428,0.02751618,5.549461,0.015190428
268,0.017494183,1.2776759,0.025913546,0.009970511,0.016718071,0.012571853,0.020237727,6.135282,1.4318042,0.12883893
269,0.05846022,8.563699,0.06529024,0.008797839,0.016117621,0.016560633,0.010808488,3.4692361,1.8559804,0.065237
270,0.16092059,8.003708,0.17091645,0.024659857,0.013521911,0.04562114,0.015413156,2.6936486,7.759841,0.32845423
271,0.006075298,0.030978292,0.011738381,0.006883981,0.0068498338,0.013057986,0.002554295,7.1342525,0.0025415984,0.0046393764
272,1.6271836,1.5564497,0.07448741,0.03966834,1.9478158,0.03484449,0.010924779,1.7665851,0.015673688,5.0497804
273,0.02680725,1.8062358,0.02899024,0.01236935,0.011110213,0.008734647,0.008669351,2.1531644,0.29175404,2.9753404
274,0.034700718,3.9720144,1.9644508,0.010643961,4.279919,0.009935238,0.0036568178,0.023849055,0.03516556,1.2541131
275,0.08811199,10.039068,0.06849276,0.016626175,4.2694016,3.1573293,0.0053462167,0.099008314,0.14813133,1.7283685
276,2.0318093,5.9079475,0.105267234,0.029028878,5.321118,0.027034461,0.0051514814,0.037786998,0.010235499,1.9942886
277,0.07674212,6.1002035,0.07639935,0.014325229,0.93721944,0.017385677,0.0055356296,0.18640128,0.02438868,5.8177977
278,1.5790323,0.1636519,0.018629985,0.3477347,4.669746,0.010221802,0.0111048855,0.022103297,0.013716997,2.246985
279,0.014961787,0.07338207,0.016199682,0.007727214,0.0197494,0.006245023,0.01665561,0.021936154,0.017587857,2.5589185
280,0.010678154,0.04012905,0.008583254,0.0028339017,2.4509406,0.008421428,0.0034522014,1.3273121,0.0039948546,0.003491894
281,0.7205314,4.7945485,0.08409011,0.037316907,7.9381466,0.73538375,0.010325354,0.32586962,4.605638,0.06965351
282,0.15851195,4.8582582,0.10902602,0.03010015,3.415769,0.064522974,0.0052566384,0.052168984,2.6348367,0.0071924874
283,0.045511864,0.08144773,0.07329122,0.037688684,4.2623777,0.029275144,0.009691078,0.9969363,9.707422,0.08582657
284,0.1140414,1.8483443,0.04987942,0.083750404,5.2026873,0.028124206,0.021509016,1.4295348,1.581692,0.02220094
285,0.0303906,4.459874,0.095723495,0.008049702,0.0131652085,0.0142534105,0.0037992317,0.014815729,3.7845287,0.021550486
286,0.033195984,0.14796306,0.0444459,0.039878655,3.3984334,0.032245934,0.005387135,0.026508052,4.7857,0.036725566
287,0.12971187,13.976225,0.24560289,0.0172485,0.013323983,0.041322537,0.004248257,0.027900672,4.1215863,0.75767976
288,0.07562335,2.1168032,0.061693277,0.024139369,0.012611692,0.025941705,0.017646285,3.3072941,5.4256797,0.02480156
289,0.0068149683,0.028289178,0.0114453705,0.0051659816,0.005794517,0.005089893,0.0034170623,0.010531825,2.7912536,0.027964294
290,0.02506775,2.7109404,0.033096034,0.008012926,3.7779946,0.008843349,0.0077971034,0.05628416,0.36463782,0.010797353
291,1.0374414,8.823496,0.09324678,0.01630873,0.019693235,0.020228703,0.008206872,0.032042418,3.764637,0.3595136
292,0.025268825,3.6933029,2.0816197,0.006654403,0.008430601,0.0058501274,0.0054113576,0.014007837,0.86974305,0.016751915
293,0.1656863,5.819176,0.057541642,0.013787048,0.011331307,0.018385155,0.004544629,1.6405187,0.0022936056,0.0040589743
294,0.45319316,4.144967,0.03817447,0.008285338,0.014237262,0.008670047,0.005696919,0.034172248,0.012413979,1.2661663
295,0.037806127,0.12731968,0.01921254,0.03497533,4.5619984,0.01707235,0.008456068,0.041122068,0.0048792358,0.014035858
296,0.3126577,10.59996,0.19406539,0.025066433,1.8737674,0.055735167,0.01068323,2.0599601,0.021338942,6.5876355
297,0.25111344,18.885386,0.3149199,0.052715804,1.0872301,0.38249794,0.008262969,0.09311845,0.014554422,0.3762467
298,0.06270861,0.22880562,0.038433883,0.023578892,6.191166,0.023659393,0.011010576,0.03168503,0.045601346,7.5354958
299,0.004942212,0.01874571,0.0054220143,0.0034802612,0.25180534,0.0032758124,0.0013065982,0.0062001916,0.003241076,0.005955035
300,0.0057212166,0.041087236,0.010737006,0.0027334439,0.0028241582,4.927982,0.0021170964,0.0072123976,3.0339077,0.010243971
301,0.07661916,9.890524,0.11689132,0.021482296,0.007845698,0.033385947,0.012284619,0.015402954,15.317349,0.02482423
302,0.054422323,9.426258,0.084299,0.01134156,0.011219008,0.02401006,0.00876266,4.834732,6.945689,0.030449951
303,0.04410728,5.664796,0.053862154,0.008266967,0.011134489,0.024849096,0.007708106,0.022104764,2.2182314,0.02049443
304,0.013383997,2.870365,0.015174491,0.0027191606,0.005683467,0.008344347,0.0026646475,0.008735087,0.0015793623,0.0016503903
305,0.6443215,15.846385,0.18743046,0.12751,3.246198,1.2140002,0.018361691,0.04342391,1.7050287,0.10072765
306,0.010266874,0.050544575,0.012388814,0.0044383197,0.006358622,0.0043605715,0.002719039,0.02406857,2.0091338,0.019849954
307,0.015340295,0.0941108,0.022145133,0.012521145,3.8863626,0.021296376,0.006108168,2.5363097,2.068865,0.021456176
308,0.031945884,1.277519,0.036605258,0.011454344,0.007772749,0.024450922,0.008104138,0.023213726,2.3261282,0.023041401
309,0.20593487,13.870172,0.16684408,0.025441177,0.0110596,0.048332397,0.01548496,0.06688418,5.4920216,0.6182563
310,0.0054659764,0.022634458,0.004607629,0.0017088839,0.0025177675,0.002749378,0.0009246336,0.22526263,0.0013907889,0.0013699709
311,0.064244375,9.093566,0.061342962,0.00871878,0.0087514315,0.014671371,0.004962457,0.02168896,0.97291684,0.019993875
312,0.15149084,9.194905,0.16079026,0.0543811,2.8451831,0.13906199,0.03234184,0.035553996,9.846635,0.5034566
313,0.10648081,8.831791,0.119297095,0.03340485,0.024686784,0.021602385,0.010237241,1.2372535,2.3394144,0.024819156
314,0.018373434,2.5843797,0.019164342,0.003725445,0.008678103,0.0073443307,0.0040795165,5.1158566,0.0030480183,0.003561356
315,0.27416754,23.266518,1.3529689,0.010594972,0.0097703915,0.026152395,0.0075162305,3.161833,0.0046286206,0.0030609712
316,0.27428302,21.435333,1.9467946,0.04820541,2.3859642,0.09213638,0.013488261,0.05914862,0.05738603,7.2915297
317,0.061625455,4.131157,0.04333847,0.017255137,12.218399,0.030263651,0.014008039,0.03527896,0.014119947,1.6852267
318,0.12872228,4.906096,0.07532361,0.021021316,1.8720654,0.027882526,0.009662941,0.027239226,1.3452796,8.8791
319,0.05397367,7.819202,0.0568906,0.009013456,0.0128044,0.011671767,0.0060384134,3.8195357,0.0045293593,0.0025925846
320,0.011922104,0.03839701,0.011898231,0.006838031,4.652072,0.004820144,0.0050273486,0.26673877,0.0039591715,0.0019384478
321,0.008123252,0.03338198,0.020853879,0.0063340245,0.0050137606,0.008475677,0.0025344917,0.009514758,0.25096005,0.09617321
322,0.030908288,4.568141,0.024523644,0.0067396667,0.0075990013,0.009589191,0.0031708165,0.012883259,0.0023840312,0.0029063653
323,0.0056544673,0.03677264,0.008185722,0.0030536822,0.005555602,0.0032387986,0.0040180003,7.1022844,0.002113914,0.002218937
324,0.012404929,3.6059546,0.014180458,2.7601473,0.004860766,0.004620193,0.002296644,0.0088718645,0.0011989663,0.0012694944
325,0.008587219,0.02605308,0.008466609,0.0067985114,3.8190947,0.009833508,0.0037112392,0.007766859,0.0035193865,0.0037976028
326,0.021351056,2.4672554,0.0230222,0.0023178132,0.0044694627,0.005157742,0.0029673304,0.020547464,0.0032921939,0.0032590844
327,0.49692017,7.4205937,0.25374055,0.19904606,2.8684328,0.21108042,0.017496804,0.051018465,8.11759,0.11891065
328,0.07746841,5.9105906,0.14806229,0.1633669,0.51690346,0.03839007,0.022814503,0.03358124,8.639859,0.0257499
329,0.051921163,5.729526,0.05259476,0.009443394,0.007675633,0.019203743,0.019494861,0.016978817,4.4819446,0.026930025
330,0.07639248,4.123031,0.13465127,0.019020183,0.44194633,1.2531735,0.013768625,6.4001803,6.837563,0.13506207
331,0.088779315,7.74981,0.12422804,0.007486041,0.0076997676,0.13251309,0.003045006,1.1094414,0.0036921904,0.0038147024
332,0.38048148,3.8768857,0.06603659,0.036028363,10.157904,0.53544205,0.01040795,0.7404281,2.348406,0.0107720075
333,0.7915915,9.870275,0.14475888,0.025101192,2.7680893,0.036636014,0.016127344,0.033929165,0.030708937,7.8020616
334,0.23526202,28.283339,0.53322935,0.027381204,0.6467585,0.033037428,0.015001945,6.6832123,0.02135997,1.6046374
335,0.2596458,11.37388,0.119335756,0.027460396,3.4921796,0.043276478,0.015543125,0.024029937,0.19429372,7.3887095
336,0.0074244016,1.1567941,0.010148373,0.002104809,0.005666085,0.006597673,0.0020514487,0.02003331,0.0044398136,0.0056464756
337,0.010300883,0.036741327,0.014272151,0.013231202,0.011969297,0.006873953,0.0035861111,0.009902859,3.259114,0.011013658
338,0.016566066,0.93629485,0.030193457,0.0063424828,0.012139205,0.0072099245,0.0022924752,0.022377206,2.8470829,0.035496905
339,0.0046197935,0.022568405,0.0045710774,0.0020882508,0.0041178986,0.0028586006,0.0015217518,0.005688376,0.06978895,0.002950234
340,0.0054759057,0.033193193,0.012359686,0.0039787143,0.011794637,0.0040102825,0.003980549,0.015915424,1.5897533,0.0997385
341,0.2519314,1.6471123,0.085482016,0.1314488,0.24458481,0.028382957,0.034282245,0.019331966,4.453522,0.047481198
342,0.008112592,0.020526215,0.008241643,0.004897634,0.003625102,0.0054202885,0.001392741,0.009738216,0.737354,0.06224447
343,0.04090747,6.34613,0.057613786,0.0054170773,0.007948014,0.012477437,0.0045886133,4.790864,1.4805858,0.03990934
344,0.04759357,4.1303163,1.2437776,0.014438791,0.9635295,0.017135203,0.0036653646,0.039189707,0.0038234708,0.0040585
345,0.037920695,3.0433462,0.020207379,0.017558293,0.029936222,0.010918417,1.4273865,2.4299202,0.01699146,3.0824022
346,0.029113222,4.227057,1.3464254,0.0027093126,0.004137514,0.019192379,0.0024470992,0.012152336,0.0022704105,0.0021588579
347,0.13468654,9.3367195,0.051357906,0.112640426,0.14911322,0.015224646,0.005752769,1.2796284,0.012709872,0.008189469
348,0.022953995,3.2527595,0.018326404,0.0037780143,0.008087928,0.008294756,0.003207254,0.01784977,0.0031571293,0.0025384468
349,0.03259192,5.399128,0.026997201,0.0038131375,0.0032446408,0.009003868,0.0031407082,0.009146175,0.0018908918,0.0025643366
350,0.03221653,4.990896,0.08183501,0.0048901644,0.07476405,0.0179134,0.0220766,0.04890004,0.32556638,0.009968852
351,0.06265192,5.266461,0.067184836,0.100522265,0.865067,0.019487787,0.018551143,0.035333578,1.1230046,0.011091693
352,0.02049812,3.7161148,0.021870447,0.003957892,0.005311824,0.005848988,0.0032304449,0.013079317,0.0044397125,0.0022947087
353,0.0154935615,0.04265402,0.011495028,0.008966079,4.0614038,0.0047153383,0.0036197128,0.017352022,0.0017996413,0.003147665
354,0.025523057,1.3070456,0.05004588,0.009569773,0.016498847,0.016080905,0.004839307,0.0144080315,6.021188,0.018086767
355,0.01799196,3.6245072,0.021615945,0.002282385,0.0035497113,0.007854848,0.0032727462,0.008839241,0.0021642935,0.002167486
356,0.09168875,8.468317,0.06239797,0.007425901,0.009818214,0.020637091,0.004378891,0.020972958,0.0031946066,0.0021971266
357,0.23330967,2.1722567,0.12724088,0.016235514,0.09690497,0.06989359,0.010167026,0.042516645,5.491415,0.024397383
358,0.012023856,0.03642136,0.020708613,0.0067380005,0.0066976557,0.007799066,0.0066346433,0.015189822,7.6636577,0.016801698
359,0.007923057,0.043923717,0.010828044,0.006123945,0.008045239,0.004858309,0.0033209939,0.015494973,2.4765005,0.016929958
