,T_reg,mono-mac,T_CD8,tumour_2,tumour_1,T_CD4,plasma,pDC,mDC,myeloid
90,0.20769770699414652,0.0,0.045364411680030275,0.0,0.0,0.0,0.0,0.0,0.01626610545124906,0.7306717758745742
91,0.08208298301294249,0.0,0.5563023349671039,0.0,0.0,0.0,0.36161468201995367,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.032052167843205866,0.0,0.911955926932696,0.05599190522409816,0.0,0.0
93,0.08941306832308504,0.019642356556326755,0.30009247272226586,0.0,0.0,0.39140158525113095,0.11678855028762129,0.008577085135294078,0.010286336726269864,0.06379854499800613
94,0.01998967263468559,0.27068164241923426,0.2869424681671479,0.4073012408256217,0.0,0.0,0.0,0.015084975953310448,0.0,0.0
95,0.018688817665263233,0.167400538774534,0.37260240739283185,0.2821296399758766,0.0,0.055740695896611785,0.0,0.0033632729095700565,0.000984872885009726,0.09908975450030273
96,0.0,0.0069402685149054615,0.6389382242461489,0.3151091809775212,0.028746398228272727,0.0,0.0,0.010265928033151786,0.0,0.0
97,0.0,0.0,0.14911746722464708,0.687061628378776,0.08581754791025557,0.045457355721115346,0.0,0.0,0.0,0.03254600076520584
98,0.252407862591483,0.11197351724722118,0.3210000245714297,0.17922534319978134,0.025769811423928785,0.0,0.07521352328814147,0.0008844432368567583,0.01872874427465202,0.014796730166506025
99,0.0,0.3554534212077868,0.5562810987541686,0.03295764941297933,0.0,0.0,0.0033121797088628345,0.014580656473985931,0.037414994442216236,0.0
100,0.01716604485554717,0.10193405880906724,0.46219948845789455,0.22600565491244132,0.0,0.0761349618093122,0.09594716334392571,0.0,0.004656084179211886,0.01595654363260001
101,0.0,0.0,0.10614948295770597,0.22058894878196367,0.0,0.3514356529751448,0.0,0.0,0.0,0.32182591528518567
102,0.10746076228460673,0.0,0.5008096591304078,0.005836462130049958,0.0,0.3343696286306056,0.0,0.004296995096860238,0.0018737911797728434,0.04535270154769698
103,0.0,0.35465312009107675,0.4264868863419933,0.0,0.02568414220591314,0.0,0.17520931165032036,0.0,0.017966539710696575,0.0
104,0.050609496580677316,0.0,0.0,0.0,0.8919376694538675,0.0,0.05745283396545511,0.0,0.0,0.0
105,0.041211047246029905,0.08840774741116744,0.2299613712369435,0.005110280182616395,0.6353095539232426,0.0,0.0,0.0,0.0,0.0
106,0.06361435211371984,0.0,0.0,0.0,0.3584079233424674,0.0,0.47986036664337445,0.0,0.09811735790043839,0.0
107,0.0,0.48636299288108076,0.058432550681589784,0.0,0.4547598200579513,0.0,0.0004446363793781703,0.0,0.0,0.0
108,0.005097012103177297,0.12767292691944873,0.17691408920694499,0.0,0.665889442605089,0.0,0.0,0.0020151327285289635,0.0,0.02241139643681117
109,0.2087617015207438,0.1229003634872646,0.3408442533561246,0.0,0.2695796774264516,0.012725962997575136,0.018190625972434572,0.0,0.026997415239405603,0.0
110,0.16699456191279197,0.10874502377290625,0.2582087016181894,0.0,0.40758832327983413,0.0,0.023308721751809692,0.0,0.015176613841630568,0.019978053822838123
111,0.8491785664182331,0.0,0.0,0.0,0.0,0.0,0.031285192556398056,0.0,0.11953624102536897,0.0
112,0.0,0.0,0.7654049907333546,0.0,0.0,0.2116567386119865,0.00642641187803861,0.016511858776620415,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
114,0.050156438696705156,0.35778384799835755,0.5649626105903408,0.0,0.0,0.027097102714596543,0.0,0.0,0.0,0.0
115,0.12433162665035546,0.007672801536611914,0.6312128119318394,0.1214207658802951,0.013544514383212124,0.031067332780237943,0.008506408488616545,0.0,0.0,0.062243738348831484
116,0.0,0.04027857161824804,0.4286909242950142,0.48288897827074173,0.0,0.009156944839268719,0.0,0.0,0.0,0.03898458097672732
117,0.0,0.21864198831941742,0.20975145184355234,0.3991908785799922,0.042939972340716566,0.09075351110670032,0.0,0.009311386051166813,0.029410811758454378,0.0
118,0.0,0.0,0.5629866769442055,0.03642500196210368,0.0,0.19857448365715627,0.0,0.0016320524659193657,0.19583967168276817,0.004542113287847165
119,0.002958168210470559,0.20206582255011057,0.3871940778856304,0.324919563165244,0.0,0.06962597914488779,0.0,0.013236389043656595,0.0,0.0
120,0.14515941200072027,0.028849008567770344,0.422950994111223,0.17145733521727277,0.0,0.1496418600980192,0.0,0.021393245799007407,0.013221646240673065,0.04732649796531396
121,0.0,0.0,0.8654620214493545,0.0034948421228260433,0.0,0.014363663417561616,0.0,0.0,0.11667947301025788,0.0
122,0.05655139848031972,0.03139240361575385,0.8488128877517966,0.0,0.0,0.031194802909039282,0.004897644542347552,0.0,0.01682040201690826,0.010330460683834452
123,0.0694890087535794,0.0,0.8219580565541598,0.0654321900686924,0.04312074462356841,0.0,0.0,0.0,0.0,0.0
124,0.0,0.017291807205482665,0.0,0.10863448603204554,0.839251435557518,0.0,0.034822271204953584,0.0,0.0,0.0
125,0.0,0.06395693311755485,0.10434916327396636,0.0,0.7776847833540698,0.0,0.046620186503138344,0.007388933751270544,0.0,0.0
126,0.07510451460668986,0.23428832011381875,0.1726869490376389,0.0,0.2794619795589513,0.0,0.0,0.009922449946187132,0.22853578673671401,0.0
127,0.17428790049443518,0.014542408975004919,0.3281518673829707,0.0,0.0795414075225336,0.01781163608807591,0.32314656834584826,0.014003459360995594,0.002898481248651999,0.04561627058148372
128,0.0,0.0,0.13938771351549686,0.07886241506005041,0.3301423845189134,0.17473737675353818,0.14612918756168033,0.0,0.0,0.13074092259032066
129,0.0,0.0,0.4745784641941029,0.0,0.48247334881356957,0.0,0.027164012431207318,0.015784174561120128,0.0,0.0
130,0.03592203594369707,0.2726977262097332,0.2615160450028805,0.0,0.3873294794081122,0.01947210744099635,0.0,0.01575628359915171,0.0,0.007306322395428853
131,0.0,0.0,0.5047010665808175,0.04000593047348676,0.35667907967271106,0.09861392327298454,0.0,0.0,0.0,0.0
132,0.03675287249491695,0.003141834722291139,0.2611494169507843,0.0,0.6771576699017765,0.0,0.011695746212235856,0.01010245971799515,0.0,0.0
133,0.05014137663775118,0.0,0.6781971344635933,0.0,0.02496561410911156,0.22486422904789166,0.0,0.0,0.021831645741652198,0.0
134,0.0,0.19692251688925527,0.3585895338350151,0.3667961748175651,0.0,0.009691274950493095,0.0,4.928851758745295e-05,0.04353166712855847,0.024419543861525606
135,0.0,0.01733009259802784,0.8382736460959787,0.010548530471274038,0.0,0.03797798956944549,0.06877773105757957,0.0,0.0,0.027092010207694608
136,0.09671874684964962,0.15868282591028263,0.359601759790327,0.22492918522568944,0.01265351316248341,0.0,0.14316002104911446,0.0,0.0042539480124533565,0.0
137,0.0,0.08755157134139764,0.6675379605560963,0.009093714233281189,0.0,0.1837613853095628,0.0,0.008213142460698809,0.011663413678966091,0.032178812419997184
138,0.0,0.2886648022695706,0.30541468585873743,0.0,0.004413090721973312,0.0,0.2538898890022886,0.13201078469447947,0.015606747452950633,0.0
139,0.12474116441349005,0.2710661517492021,0.1976164664727192,0.25580915404668414,0.03934782961699112,0.0,0.06365794233782988,0.01226492631905504,0.03549636504402836,0.0
140,0.0,0.15926633754241945,0.5560912964719468,0.067245250246018,0.0,0.0,0.2173971157396159,0.0,0.0,0.0
141,0.0011420666383624878,0.0,0.6230922223524177,0.3757657110092197,0.0,0.0,0.0,0.0,0.0,0.0
142,0.024872619542807624,0.0007772339978527666,0.07699034735138796,0.0,0.4863132839359331,0.06075703756006109,0.35028947761195744,0.0,0.0,0.0
143,0.02689704007686037,0.0590386746010904,0.27126730129265486,0.0,0.2971620833217314,0.30548511759869745,0.03033519619521121,0.0,0.0,0.009814586913754393
144,0.0,0.13529965068718697,0.12781335554026604,0.03348243833423952,0.5832316594425435,0.11052733306255082,0.006280348072723596,0.0,0.003365214860489692,0.0
145,0.0,0.0,0.3509869306900782,0.03106797427544973,0.5490538181561293,0.06694540552856237,0.0,0.0,0.0,0.0019458713497804174
146,0.14350154819932995,0.0,0.11042868049426964,0.0,0.6040443150417076,0.022352827988812125,0.070610403859045,0.007212200239574514,0.018786936837628273,0.023063087339633012
147,0.0,0.0,0.3303678705233506,0.01563030240960967,0.4859358428412628,0.0,0.0,0.0,0.0,0.16806598422577682
148,0.14832225236321694,0.36201757585062383,0.0,0.0,0.4813699830607077,0.0,0.001729641031463206,0.0,0.006560547693988156,0.0
149,0.14441750437401785,0.11725246241173644,0.17926970442474055,0.0,0.5218854185567311,0.023092099502046253,0.0,0.01408281073072794,0.0,0.0
150,0.0,0.08818527651817147,0.33640532557038905,0.0,0.5396339912173064,0.0,0.0,0.0,0.03577540669413298,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152,0.0,0.0,0.031947329433196704,0.0,0.6620727059599747,0.10109118578822422,0.0,0.004995332702461567,0.01965435887515854,0.18023908724098436
153,0.1400119464689341,0.03709525310418341,0.3293200351191653,0.004988639144846697,0.00645306605404736,0.4638463964722108,0.013609737940394197,0.00467492569621791,0.0,0.0
154,0.14865261266139468,0.0,0.0,0.7686232455322494,0.0,0.02563050639540036,0.05709363541095563,0.0,0.0,0.0
155,0.0988205686324858,0.0,0.7300334347680034,0.0,0.0,0.07936628699426825,0.0,0.004725410645165624,0.01817442443582897,0.06887987452424797
156,0.06146520528741318,0.4609560307659417,0.32204451892446856,0.0773261113758547,0.042051200525437475,0.027546670401988587,0.0,0.004131680201095682,0.004478582517800007,0.0
157,0.0,0.0,0.32069369965932526,0.28357589760818064,0.0,0.1730100841099689,0.0,0.001239015342842836,0.0904857683688466,0.13099553491083574
158,0.0,0.1689962500700422,0.3704139088724659,0.0,0.009041097046189687,0.1489535474100196,0.2880693588329557,0.008492166633094676,0.0,0.006033671135232263
159,0.0,0.0,0.48118337509096154,0.39711346445908147,0.0,0.10524174169741003,0.0,0.003865848934333909,0.012595569818213137,0.0
160,0.0,0.0,0.9096631792297517,0.009260717941617433,0.0,0.05981227406019981,0.002616930703029361,0.004270478440666447,0.014376419624735404,0.0
161,0.3937447348093949,0.0,0.0,0.038366841470503295,0.3903174948036566,0.12394524341621758,0.0,0.0,0.0,0.05362568550022755
162,0.02157070641374807,0.39282998597156826,0.0,0.0,0.5133882566073498,0.02600455661452345,0.04620649439281039,0.0,0.0,0.0
163,0.020644565536519558,0.09606772950520491,0.6558141998013072,0.0,0.18530443738681013,0.002525698630040425,0.0,0.0,0.0,0.03964336914011773
164,0.0,0.039052156826833294,0.5577150772734416,0.05497429445434395,0.3201173629571156,0.0,0.0,0.007386449999874553,0.0,0.020754658488390896
165,0.0,0.0,0.06884179456373762,0.03930275356435433,0.779471317526235,0.081709755147327,0.0,0.024183568433294878,0.0,0.006490810765051202
166,0.02592512353047459,0.20996959898148182,0.3013275204537403,0.0,0.4388553486004109,0.0,0.0,0.0,0.023922408433892425,0.0
167,0.0,0.02708674535989567,0.3759618717653298,0.0,0.5735819473112641,0.0,0.0,0.0,0.0,0.023369435563510368
168,0.059170739631422366,0.1932137685861085,0.095625345324709,0.0,0.5877763201234267,0.022557933193498882,0.025490074032275052,0.016165819108559756,0.0,0.0
169,0.009308812997201956,0.17231303089889735,0.34008413485034017,0.0038157963875889013,0.3581134562985546,0.0,0.11589323056480821,0.0,0.00047153800260872777,0.0
170,0.0002905535284263271,0.0,0.2884131524543762,0.0,0.7086346882528731,0.0,0.0,0.0,0.002661605764324188,0.0
171,0.9680216372107449,0.0,0.0,0.0,0.0,0.0,0.0,0.0059245997310492125,0.02605376305820597,0.0
172,0.0,0.0,0.0,0.0,0.002941209339276753,0.0,0.9970587906607233,0.0,0.0,0.0
173,0.0,0.3723868244601135,0.5707807242526177,0.0,0.005450839257688519,0.0,0.035487717309148244,0.0,0.015893894720432143,0.0
174,0.0,0.006670986875954119,0.06726476149589615,0.552205031941044,0.0,0.11606749696371528,0.11478070960575207,0.011025445749810894,0.0,0.13198556736782766
175,0.04559073069082393,0.0,0.7964173834713899,0.0,0.0,0.0,0.15799188583778612,0.0,0.0,0.0
176,0.26196039853128594,0.004152895462857288,0.5443108575311673,0.0,0.05451388886653933,0.0,0.11024383407123808,0.020623817326151116,0.0041943082107608375,0.0
177,0.07586628087930497,0.0,0.8966660905117815,0.0,0.0,0.012079554204174583,0.006034623942231296,0.0,0.009353450462507693,0.0
178,0.3641611622717617,0.13412681258957757,0.15540503559882493,0.11569522264239412,0.12861369071691178,0.05540267315054303,0.001168622841545213,0.0,0.0,0.04542678018844137
179,0.0031159053824197933,0.0,0.6285358374562483,0.0,0.0,0.004420041259634299,0.3585849536088827,0.005343262292814874,0.0,0.0
180,0.0,0.0,0.4091572429355523,0.02575172285776991,0.0,0.25008193425864095,0.15761516314372828,0.023685359830673092,0.0,0.13370857697363547
181,0.3518990508017528,0.0,0.4025348328140365,0.2062469839198603,0.0,0.0,0.03270453621948518,0.0066145962448651095,0.0,0.0
182,0.09852046434659578,0.1992327533700781,0.12031280401407075,0.0,0.3815749037247304,0.0,0.0,0.0,0.20035907454452495,0.0
183,0.0,0.15741041679701795,0.22412609794291768,0.03290301456309611,0.5755401953208531,0.002138492406257273,0.0,0.0,0.0,0.007881782969858003
184,0.06329828579865485,0.40819740759778944,0.13099786412565761,0.0,0.2273175589588389,0.0,0.16486547366753918,0.0,0.005323409851520087,0.0
185,0.07601911015353764,0.33543613588387117,0.31124083323748536,0.0518544370009754,0.18733930766760715,0.006353133713590864,0.018850967427692537,0.0036028753243702106,0.009303199590869664,0.0
186,0.0,0.3666474939158539,0.3050201522643024,0.0,0.19496752369002762,0.0,0.09482618290382933,0.0,0.004187470031027822,0.034351177194959136
187,0.0,0.24711247571061068,0.4047570274221701,0.014357843391445276,0.13963526572025792,0.05066882505578885,0.1405217966079502,0.0,0.002946766091777064,0.0
188,0.10322114275187959,0.010324149431278686,0.1808028861863416,0.0,0.4595960041418644,0.0,0.227726022137541,0.014284521663789568,0.004045273687305037,0.0
189,0.07268062000845524,0.1430535387056122,0.5331323236980149,0.0,0.240428787005132,0.0,0.0,0.0,0.01070473058278572,0.0
190,0.07382936945305868,0.023258995580873274,0.25035194652857806,0.0,0.603858997449412,0.0,0.04043969796107188,0.0,0.008260993027006093,0.0
191,0.0,0.061481577824861015,0.10375822650996916,0.0,0.6281128234461496,0.0,0.0,0.03149864226524132,0.07846989999101889,0.09667882996276006
192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,0.12202028995261333,0.0,0.0,0.7880754762018858,0.08505539145019084,0.0,0.0,0.0048488423953100485,0.0,0.0
194,0.0,0.0,0.17548631929713907,0.5699729401212813,0.0,0.0,0.05560743560306247,0.003124337789411542,0.0,0.1958089671891056
195,0.0,0.12596870586544937,0.6557728197508169,0.0,0.007711103942286477,0.0,0.18431970497114475,0.026227665470302444,0.0,0.0
196,0.054498488060471896,0.16644524784618436,0.28206647091649045,0.26965814149457573,0.02722674737008953,0.1621601684338393,0.024798880722376078,0.0,0.013145855155972516,0.0
197,0.056645454515466744,0.0,0.1958492085250709,0.7475053369594624,0.0,0.0,0.0,0.0,0.0,0.0
198,0.003386916545662751,0.16847672863028934,0.7910246404091644,0.006742002871898661,0.0,0.0,0.0,0.0,0.030369711542984797,0.0
199,0.0,0.0,0.6832347924023552,0.0,0.0,0.3086485956325717,0.0,0.006777570896467285,0.0,0.0013390410686057621
200,0.012629391849691743,0.1603392814952163,0.7316963774337953,0.032953356627223464,0.005845963600855285,0.0018772119555966606,0.008353626884309413,0.011968626645328457,0.034336163507983186,0.0
201,0.013821759308292034,0.10919422025226236,0.2259983374086416,0.4083688020788765,0.059303220899128296,0.11461401837125702,0.028300504938286525,0.00375501587586752,0.0,0.03664412086738802
202,0.01041592703947742,0.0,0.0,0.0,0.9895840729605226,0.0,0.0,0.0,0.0,0.0
203,0.0,0.920559721212219,0.0,0.06105844062948601,0.018381838158295062,0.0,0.0,0.0,0.0,0.0
