,T_reg,mono-mac,T_CD8,tumour_2,tumour_1,T_CD4,plasma,pDC,mDC,myeloid
86,2.2348735091293603,1.3165868717199498,4.100846647380659,0.0,9.04309504099654,0.0,0.0,0.0,0.1306852700650191,0.0
87,0.16219768683564234,0.003817509788077614,12.815090755868354,0.0,12.567617859835044,0.7785993992702666,0.11704991555004879,0.2247635939278979,0.0,0.5021710419364128
88,1.0252431387544,0.7921685431502848,4.418295701869227,0.6142338934116623,8.452603901495081,1.1246041481462503,0.0,0.0,0.4157954945018681,0.6442574314677029
89,0.6857626773589708,2.086109983224716,3.8198438908722268,0.0,2.719579779026808,0.11539195515082395,0.0,0.0,0.0,0.0
90,0.10056078029423252,0.0,0.0219640394790743,0.0,0.0,0.0,0.0,0.0,0.00787554316414275,0.3537685850474533
91,0.03934342690296408,0.0,0.26664284664551563,0.0,0.0,0.0,0.1733265566974749,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.02253489451395827,0.0,0.641168195403779,0.039366188397396036,0.0,0.0
93,0.7648846927213729,0.1680306709151445,2.5671430708178113,0.0,0.0,3.34824748641553,0.999068436812142,0.07337273232195582,0.08799453652201912,0.5457650811237355
94,0.263947529144612,3.5741331039804707,3.7888442128840505,5.3780848790347555,0.0,0.0,0.0,0.19918495929609836,0.0,0.0
95,0.5108308458723548,4.575643058502635,10.184528863820724,7.7115912422012505,0.0,1.5235884551062013,0.0,0.09193002875128906,0.026920025543476694,2.7084700602947778
96,0.0,0.051249024866663155,4.718111535933639,2.326860728363451,0.21227202873544995,0.0,0.0,0.07580669248177307,0.0,0.0
97,0.0,0.0,0.9968907390436708,4.593193455004291,0.5737135987582676,0.3038947601726942,0.0,0.0,0.0,0.217578848136305
98,3.2765588582425833,1.453551470457803,4.166967951025685,2.32656138304713,0.33452327130146975,0.0,0.9763623583638334,0.011481141247275627,0.24312171707658126,0.19207942574498274
99,0.0,1.5218836029153653,2.3817328299417877,0.14110908276481562,0.0,0.0,0.01418118855544978,0.062427481868374955,0.16019332814774725,0.0
100,0.14146984069490046,0.8400650925972253,3.809106206562956,1.862571388206394,0.0,0.6274480236485673,0.7907255298244472,0.0,0.038372000809627146,0.13150202651461018
101,0.0,0.0,1.4096823523744857,2.929457021949622,0.0,4.667122478511336,0.0,0.0,0.0,4.2739003589405415
102,0.6622571635663849,0.0,3.086380342845022,0.03596883898210709,0.0,2.060646855018359,0.0,0.026481440520294545,0.011547765020924583,0.2794987756322011
103,0.0,1.5370490620633694,1.8483730481940883,0.0,0.1113138005873539,0.0,0.7593484813209439,0.0,0.07786609350499626,0.0
104,0.5861750378726694,0.0,0.0,0.0,10.330701399859374,0.0,0.6654367144693327,0.0,0.0,0.0
105,0.3710479377746902,0.7959883223637209,2.0704810546528356,0.04601093759861558,5.720075455119301,0.0,0.0,0.0,0.0,0.0
106,0.502947266563919,0.0,0.0,0.0,2.833641770613388,0.0,3.79386807719439,0.0,0.7757346466451912,0.0
107,0.0,6.814997847036085,0.8187664623349096,0.0,6.372169017742739,0.0,0.0062303177102889795,0.0,0.0,0.0
108,0.10645945288102303,2.6666583622767117,3.6951407535750804,0.0,13.908192545745909,0.0,0.0,0.04208935027407649,0.0,0.46809875171285886
109,2.890946114005962,1.7019325175318292,4.720034194697539,0.0,3.733157543715178,0.17622999336958278,0.2519050145848719,0.0,0.37386202596557033,0.0
110,1.847567476073692,1.2031156392541895,2.8567277502013075,0.0,4.50940989391312,0.0,0.25787927297886587,0.0,0.16790857025254166,0.22102996681772785
111,0.09377926968709314,0.0,0.0,0.0,0.0,0.0,0.003454988886888723,0.0,0.013201017816290883,0.0
112,0.0,0.0,1.3999301074679318,0.0,0.0,0.38712138595737794,0.011753944094924147,0.030200284178317174,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,2.7714796681584803,0.0,0.0,0.0
114,0.83666169270986,5.968207625359522,9.424165398835369,0.0,0.0,0.4520079258780505,0.0,0.0,0.0,0.0
115,1.293976608276731,0.07985438601431817,6.569322991175106,1.2636819370986496,0.14096401096425384,0.3233320674893773,0.0885301182109561,0.0,0.0,0.6477993058160877
116,0.0,0.7003543114238292,7.453976768189542,8.396359758640115,0.0,0.15921879897912264,0.0,0.0,0.0,0.6778547070853141
117,0.0,5.609841168428309,5.3817308319139014,10.242302688207978,1.101739087078782,2.3285224704507015,0.0,0.23890835061677723,0.7546125237318843,0.0
118,0.0,0.0,1.1713444680174372,0.07578549598619162,0.0,0.413152091242615,0.0,0.003395632091766754,0.4074620687101905,0.009450275629445391
119,0.02223671923707548,1.518940318387362,2.9105599775313347,2.4424388968703816,0.0,0.5233824582291282,0.0,0.09949869173588127,0.0,0.0
120,1.027401182577438,0.20418590231384257,2.9935389344234697,1.2135311554095314,0.0,1.0591268034829846,0.0,0.1514159208151171,0.09357942964952656,0.33496484524593567
121,0.0,0.0,9.911161193527592,0.040022488297351624,0.0,0.16449084989613183,0.0,0.0,1.3361985116849988,0.0
122,0.47613163249606666,0.26430675072953214,7.146537075818016,0.0,0.0,0.2626430615971913,0.041235469926440754,0.0,0.14161852203067543,0.08697679000002552
123,0.14842381298945723,0.0,1.755646699520493,0.13975872323471544,0.09210298795124182,0.0,0.0,0.0,0.0,0.0
124,0.0,0.08705388728094884,0.0,0.5469095386894541,4.225128062278749,0.0,0.17530926850615697,0.0,0.0,0.0
125,0.0,0.5067541607297522,0.8267965657539701,0.0,6.1618808234055225,0.0,0.369388779806545,0.05854522315712934,0.0,0.0
126,0.7530804064083662,2.3492321899958326,1.7315491411364785,0.0,2.802192947309126,0.0,0.0,0.09949338834253886,2.291550968085348,0.0
127,0.9617075249484736,0.08024391884040734,1.810717320553028,0.0,0.4389035035846111,0.09828326813824532,1.783098456966042,0.07727003541022974,0.015993601505571386,0.2517071498012524
128,0.0,0.0,3.543529066814209,2.0048485838271994,8.392914312351204,4.442191911815728,3.714911526812513,0.0,0.0,3.3237094413590524
129,0.0,0.0,3.581766530286497,0.0,3.6413512683729556,0.0,0.20501383416039487,0.11912725169108535,0.0,0.0
130,0.37542611541316345,2.8500012692316763,2.7331399881546043,0.0,4.0480334151189705,0.20350566061842876,0.0,0.16467107694700628,0.0,0.07635937559806773
131,0.0,0.0,4.295151160931278,0.34046196866876915,3.035441501074831,0.839232835189824,0.0,0.0,0.0,0.0
132,0.02810265276541073,0.00240236706012761,0.1996848378442356,0.0,0.5177806678189889,0.0,0.008943015125696362,0.007724727300447934,0.0,0.0
133,0.2414462028856956,0.0,3.26572850416933,0.0,0.12021713669536939,1.0827906593126155,0.0,0.0,0.10512611181678157,0.0
134,0.0,3.418268911021806,6.224557123730908,6.367011659543816,0.0,0.1682254746422169,0.0,0.0008555720798261584,0.7556421009700212,0.4238853378566628
135,0.0,0.21338522936709015,10.321653691852362,0.12988393347388702,0.0,0.4676225455425038,0.846859405629477,0.0,0.0,0.3335836077899746
136,1.0951823389252275,1.7968246497014824,4.071904456961281,2.5469568123225605,0.14328043520303257,0.0,1.6210541575448665,0.0,0.04816903532866511,0.0
137,0.0,0.41480373888170324,3.1626758679682125,0.0430843970758433,0.0,0.8706286879907313,0.0,0.038912404979932744,0.055259174998627765,0.15245747734828421
138,0.0,2.4368025008083563,2.578198881307196,0.0,0.03725369502290833,0.0,2.143245423711121,1.1143866787637489,0.131746444054927,0.0
139,1.0480940809804107,2.277538698137665,1.6604033623396401,2.1493471018773085,0.33060640017990883,0.0,0.5348636345137119,0.10305176113357067,0.29824581383290927,0.0
140,0.0,1.0837122663071908,3.7838690113207867,0.4575637492957151,0.0,0.0,1.4792574791523445,0.0,0.0,0.0
141,0.006434919942618358,0.0,3.510783375526069,2.1172339566738336,0.0,0.0,0.0,0.0,0.0,0.0
142,0.17440338274653067,0.005449857751325178,0.5398457124229696,0.0,3.4099617712974872,0.42601997983749845,2.456181574719028,0.0,0.0,0.0
143,0.35010361561420683,0.7684731620969169,3.5309336160811005,0.0,3.867991403406958,3.976327650998516,0.3948561565867837,0.0,0.0,0.12775094785323246
144,0.0,1.6562250278061463,1.5645840714186046,0.4098639728889931,7.139433594037574,1.3529830590478993,0.07687876212945734,0.0,0.04119414239120441,0.0
145,0.0,0.0,1.2717895338060536,0.11257377715571337,1.989478349106395,0.24257446258820006,0.0,0.0,0.0,0.007050800472593636
146,2.0912184701758956,0.0,1.60925438913033,0.0,8.802613241951523,0.32574315286088945,1.028990854729355,0.10510190684950162,0.2737781564440266,0.33609361591644216
147,0.0,0.0,1.3958717809187065,0.06604122255059819,2.0531782624155737,0.0,0.0,0.0,0.0,0.7101131364301625
148,0.6291153541747038,1.5355134635564218,0.0,0.0,2.0417519458962192,0.0,0.007336348476150354,0.0,0.027826851469166008,0.0
149,1.3223198680955792,1.0735904993111305,1.6414346234271613,0.0,4.77850286098074,0.21143657134882168,0.0,0.12894545234380506,0.0,0.0
150,0.0,0.4408616546856177,1.681779706677625,0.0,2.697773865273794,0.0,0.0,0.0,0.17885077435773997,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,1.3716422071175745,0.0,0.0,0.0
152,0.0,0.0,0.08632538640552936,0.0,1.7889971770585753,0.2731600991441118,0.0,0.013497967855681983,0.05310835536343717,0.48702690107456065
153,0.7740614829289009,0.2050825472511961,1.8206586021507756,0.027579885228679334,0.03567602626210441,2.5643928147529294,0.07524196469015389,0.025845508245967947,0.0,0.0
154,0.3639878330656067,0.0,0.0,1.8820356035208374,0.0,0.0627583485833933,0.1397983409979345,0.0,0.0,0.0
155,0.995068668417301,0.0,7.351034383705231,0.0,0.0,0.7991747731215749,0.0,0.047582281133162284,0.18300643856714344,0.693582378365941
156,0.3625256869931059,2.718747963919331,1.8994390390389724,0.45607431908761026,0.24802065311723392,0.16247201266402628,0.0,0.024368912400667655,0.026414964310763345,0.0
157,0.0,0.0,5.3918719374303095,4.767804687368135,0.0,2.908844852256121,0.0,0.020831753365335,1.5213509829569116,2.202447847789732
158,0.0,1.4752333705854406,3.2334857079442627,0.0,0.07892321908747991,1.3002728978617422,2.5146684084256017,0.07413139404289235,0.0,0.05267023973693874
159,0.0,0.0,1.2757942461330023,1.0528939677582705,0.0,0.279034595667795,0.0,0.010249788505079302,0.03339549189081007,0.0
160,0.0,0.0,3.378675627936622,0.034396205893517474,0.0,0.22215505390663112,0.009719817387586276,0.015861432843006527,0.05339697122204308,0.0
161,0.12832063213747263,0.0,0.0,0.012503677929805074,0.12720370138223072,0.04039351026065445,0.0,0.0,0.0,0.01747650509034898
162,0.1096687737166853,1.9972077879279295,0.0,0.0,2.6101444923839194,0.1322111469257797,0.23492089135183364,0.0,0.0,0.0
163,0.488754812443189,2.2743789416686986,15.526233557904465,0.0,4.3870351923690745,0.059795269511956094,0.0,0.0,0.0,0.9385466317718839
164,0.0,0.46154571552816365,6.591467035801335,0.6497246792820387,3.783370992649259,0.0,0.0,0.08729823465377988,0.0,0.24529307677021903
165,0.0,0.0,0.2753121180937296,0.15717957963312557,3.1172618433526003,0.3267736685408868,0.0,0.09671493154163333,0.0,0.02595805166318439
166,0.24383122090898476,1.9748080896603317,2.834048490428449,0.0,4.127526541036213,0.0,0.0,0.0,0.2249952656411741,0.0
167,0.0,0.6239197296178411,8.659956235485707,0.0,13.211963590501192,0.0,0.0,0.0,0.0,0.5382947166363847
168,0.5396139782084274,1.7620339201578141,0.8720657089913829,0.0,5.3602899063658045,0.20571951857501664,0.23245949499807914,0.14742594083673194,0.0,0.0
169,0.11951650805859931,2.212339183547887,4.366364245974189,0.04899127953739352,4.597843978438929,0.0,1.4879613790608308,0.0,0.0060541097458571246,0.0
170,0.002858779319669246,0.0,2.8377199899200236,0.0,6.9723131670426355,0.0,0.0,0.0,0.02618775121187962,0.0
171,1.8114923261572693,0.0,0.0,0.0,0.0,0.0,0.0,0.011086908118369425,0.04875530673410446,0.0
172,0.0,0.0,0.0,0.0,0.01170497938290027,0.0,3.967943536821845,0.0,0.0,0.0
173,0.0,1.7647966701961553,2.7050149344933745,0.0,0.02583233976038146,0.0,0.16818158223198754,0.0,0.07532353627100813,0.0
174,0.0,0.06575555318663527,0.6630250792536795,5.443054831753604,0.0,1.144070976566811,1.1313871838791902,0.10867721641325535,0.0,1.3009745269034334
175,0.6494503243922051,0.0,11.345146704375791,0.0,0.0,0.0,2.25063033546287,0.0,0.0,0.0
176,1.9422423912901692,0.030790644921067024,4.035661983505027,0.0,0.40418012212646987,0.0,0.8173764015935625,0.15291033494244521,0.031097689783454806,0.0
177,0.27851738203768617,0.0,3.2918061778804337,0.0,0.0,0.04434599632584299,0.02215408008000404,0.0,0.03433802877435441,0.0
178,0.7919875191661322,0.29170261016798565,0.3379790635608419,0.2516170911480757,0.27971252399966806,0.12049122808688136,0.0025415524800680767,0.0,0.0,0.09879538696743305
179,0.014929027792403808,0.0,3.011461464410392,0.0,0.0,0.021177446266807672,1.7180639593771878,0.025600813080398438,0.0,0.0
180,0.0,0.0,0.33180179003550997,0.02088309051894819,0.0,0.20280133096807934,0.12781636930735074,0.019207395017788717,0.0,0.1084295731016573
181,2.7652205653478013,0.0,3.163116227310575,1.6206875243816774,0.0,0.0,0.25699204339494053,0.05197745639296346,0.0,0.0
182,0.7049989796674697,1.4256823572015476,0.8609419843216864,0.0,2.7304978673899556,0.0,0.0,0.0,1.43374215760981,0.0
183,0.0,2.7234739725616164,3.877771285660528,0.5692793755635727,9.957846335802772,0.03699963780969215,0.0,0.0,0.0,0.13636855306385498
184,0.6080300973432807,3.9210589409394907,1.258338090378083,0.0,2.18356493793892,0.0,1.5836632657238596,0.0,0.051135561877834045,0.0
185,1.705196894193738,7.524221948326868,6.981493220729751,1.1631552217020167,4.202238160246906,0.14250816478820003,0.42284908420166173,0.08081667623936847,0.20868156725821876,0.0
186,0.0,4.457947956622142,3.708641098273235,0.0,2.370546882944494,0.0,1.1529608011105639,0.0,0.05091408990380598,0.41766482172922775
187,0.0,4.23711236720731,6.940163590174032,0.24618666307872822,2.3942551244335215,0.8687926607443562,2.409456020209222,0.0,0.05052670454954139,0.0
188,0.8507601601105048,0.08509278999432016,1.4901975341435794,0.0,3.7880414772172326,0.0,1.8769432491245583,0.11773461922427994,0.03334159648062777,0.0
189,0.77139334280314,1.5182939745024604,5.658382183393241,0.0,2.551782933227826,0.0,0.0,0.0,0.11361430195699274,0.0
190,1.1302517405311536,0.3560713091963068,3.8326309083432766,0.0,9.244460408625628,0.0,0.619090198733399,0.0,0.1264673099128376,0.0
191,0.0,0.21616150943434076,0.3648008989378253,0.0,2.20836583599003,0.0,0.0,0.11074527196720131,0.2758903175116871,0.3399106294023193
192,0.0,0.0,0.0,0.0,0.0,0.0,4.0616337983541735,0.0,0.0,0.0
193,0.44797949422514477,0.0,0.0,2.8933028546093844,0.31226832240585195,0.0,0.0,0.017801809557017146,0.0,0.0
194,0.0,0.0,1.671069769728639,5.4275715258879025,0.0,0.0,0.5295222156381774,0.029751529641841128,0.0,1.8645923341605797
195,0.0,1.1643761579133765,6.0615549797031605,0.0,0.07127663589066743,0.0,1.7037364036371652,0.24243218298969818,0.0,0.0
196,0.34683942530226397,1.0592912970944464,1.7951281980732838,1.7161590743632342,0.17327653934570475,1.0320201830939406,0.15782510385140094,0.0,0.08366288698403995,0.0
197,0.24437832287019076,0.0,0.8449274796046137,3.2248677699777666,0.0,0.0,0.0,0.0,0.0,0.0
198,0.01609563364347198,0.8006514671748877,3.7591840966053884,0.03204000062779293,0.0,0.0,0.0,0.0,0.1443258917848988,0.0
199,0.0,0.0,3.104983066895803,0.0,0.0,1.402663731000303,0.0,0.030800894659099604,0.0,0.006085316336540564
200,0.07883586891902769,1.0008784848049894,4.567434472413336,0.20570321472519446,0.03649198834175719,0.011718033411740417,0.05214545893323888,0.0747112048293067,0.21433504619335528,0.0
201,0.11373383693855811,0.8985164163112925,1.859651689911818,3.3603067243812785,0.48798294813500176,0.9431138095777083,0.2328737566714059,0.030898553056947074,0.0,0.3015301000783617
202,0.061659857349604656,0.0,0.0,0.0,5.858106776566661,0.0,0.0,0.0,0.0,0.0
203,0.0,1.1464668671216616,0.0,0.07604230070770518,0.022892776991727266,0.0,0.0,0.0,0.0,0.0
204,0.9598336600587469,0.0,0.0,0.45929705277769584,7.252860982140566,0.6551469864379924,0.0,0.24787125932531678,0.0,0.4160575695808716
205,0.0,1.939877394305597,3.4802753947557186,0.0,13.18008724745851,0.43144747546229323,0.0,0.0789461682973879,0.21966168440408554,0.27663661342141344
