path	size_bytes	sha256
data/archive/legacy_results/deconvolution_results/tangram/atac/Brain_2_highly_variable/tangram_ct_pred.csv	240412	0269e70fe10b0d7020da3cb9419ffef7374b8fa91c742b3c652afeca286f0f36
data/archive/legacy_results/deconvolution_results/tangram/atac/Brain_3_highly_accessible/tangram_ct_pred.csv	243169	9f548ce13d3628ec94d533f2b5655dc2b07a746d8c1549c2577bffc54583817f
data/archive/legacy_results/deconvolution_results/tangram/atac/Brain_3_highly_variable/tangram_ct_pred.csv	243741	31bcaf508907acac03181034f6e063fa8dbc96f13242d9b2efd11cbd08d09367
data/archive/legacy_results/deconvolution_results/tangram/atac/Brain_4_highly_accessible/tangram_ct_pred.csv	244475	ff65d7898746143f9ad27ffa06c61b9f69ff7379ee3d3365c9cea593a920c908
data/archive/legacy_results/deconvolution_results/tangram/atac/Brain_4_highly_variable/tangram_ct_pred.csv	244486	ea1b60363664b50b0f70a845c87e623a96edb8971bf6422a978883aba4321a36
data/archive/legacy_results/deconvolution_results/tangram/atac/Heart_1_highly_accessible/tangram_ct_pred.csv	225839	18ac6499d13165e7d9b379d1b31073ff2d5002dff42138b801ffccf65b17bff2
data/archive/legacy_results/deconvolution_results/tangram/atac/Heart_1_highly_variable/tangram_ct_pred.csv	225341	c668e9f8f58212c4263780038f24085ea8be0c90f8b398cd7687e557593d4b58
data/archive/legacy_results/deconvolution_results/tangram/atac/Heart_2_highly_accessible/tangram_ct_pred.csv	225766	9dd2e7fd0c1545a76eab54bd033c1ecdba22870990420bd3a3704f318cd65975
data/archive/legacy_results/deconvolution_results/tangram/atac/Heart_2_highly_variable/tangram_ct_pred.csv	225771	98035f6670a6bf5a0bf463600670f0fbbce7a0933dcc6a126981ec48c4ba1eb2
data/archive/legacy_results/deconvolution_results/tangram/atac/Heart_3_highly_accessible/tangram_ct_pred.csv	226168	e42318a45bdcd4dbcf5f39276c61b323282e3d25b4ed41b105dda0b83da94ed9
data/archive/legacy_results/deconvolution_results/tangram/atac/Heart_3_highly_variable/tangram_ct_pred.csv	227168	a39ba51079aeb6f2712a3fc22cdeea6f45b15c240e473abf1cd06be94e7a025c
data/archive/legacy_results/deconvolution_results/tangram/atac/Heart_4_highly_accessible/tangram_ct_pred.csv	226512	b5ab3d596c96923b36ee5879aa765c8eff605452df91d0d2ec1cdadb3dd87e45
data/archive/legacy_results/deconvolution_results/tangram/atac/Heart_4_highly_variable/tangram_ct_pred.csv	227867	9fca16d26eb5d3656b1af2a7162d096df3e0c37a90153584927d20e92919fd00
data/archive/legacy_results/deconvolution_results/tangram/atac/russell_250_highly_accessible/tangram_ct_pred.csv	74991	b6a19ba327a8c787556956b0994de1eaa20e6ab48e818fc3f3028878c3c87690
data/archive/legacy_results/deconvolution_results/tangram/atac/russell_250_highly_variable/tangram_ct_pred.csv	74755	11e076bdc718f6788f91ac58f8414af590d00a0242b0cb2bee057a6d829b9061
data/archive/legacy_results/deconvolution_results/tangram/rna/Brain_1_highly_variable/tangram_ct_pred.csv	238379	bf19541db90a8b8786fc1944afba7aa1c485baaeabcadd9806fe353e2901a7a0
data/archive/legacy_results/deconvolution_results/tangram/rna/Brain_2_highly_variable/tangram_ct_pred.csv	239537	d5317e5eeb88ed41452ee5eb636992cfb6e1f8aa526db163e63f2cb08eb3925e
data/archive/legacy_results/deconvolution_results/tangram/rna/Brain_3_highly_variable/tangram_ct_pred.csv	243081	1f6b4fda950fa669cd6b10a508293324a2209836040c581dbccd7c2fd053b745
data/archive/legacy_results/deconvolution_results/tangram/rna/Brain_4_highly_variable/tangram_ct_pred.csv	243584	86ec203d0c63d2204ec09364f777f093975cc78f82b5494670ad16a8c6c13762
data/archive/legacy_results/deconvolution_results/tangram/rna/Heart_1_highly_variable/tangram_ct_pred.csv	223135	cbd76726a7db7ef4d6f6b83e54be74633c74a7552c19bad7006fd0e95fd3a005
data/archive/legacy_results/deconvolution_results/tangram/rna/Heart_2_highly_variable/tangram_ct_pred.csv	224094	53bdffe8e453a024879053df64792e44c50498d032a420b9fe862c3c21f5368a
data/archive/legacy_results/deconvolution_results/tangram/rna/Heart_3_highly_variable/tangram_ct_pred.csv	227025	2f7bf8f55d22f8ad7f66cce5ed4ea257cbf323ae7a5941558aa7e7093134dac7
data/archive/legacy_results/deconvolution_results/tangram/rna/Heart_4_highly_variable/tangram_ct_pred.csv	228395	8ead33d5e9273f0ca0fa9475b62063af3a6abd6c45d31000cecff65d8d770151
data/archive/legacy_results/deconvolution_results/tangram/rna/russell_250_highly_variable/tangram_ct_pred.csv	74740	244a595dd89abc1c6654df720448867126745db4b89b6a7814225fb5fb8e1e1c
data/archive/legacy_results/deconvolution_results/tangram_experiment/atac/Heart_1_highly_accessible/tangram_ct_pred.csv	60463	e16bd24d9180f8ae52083fa79fd9416197011520c304db7f98047f6906fe6eac
data/archive/legacy_results/deconvolution_results/tangram_experiment/atac/Heart_1_highly_variable/tangram_ct_pred.csv	60390	d4ee150937c478f5471b55121bd17425da9dcbcc134ef3ce853ab72e9a06988b
data/archive/legacy_results/deconvolution_results/tangram_experiment/atac/Heart_2_highly_accessible/tangram_ct_pred.csv	189540	a5e2ec33ef3c64add4bbb451c59d11da0710913a9ba2c7c3040f26a9f281cba5
data/archive/legacy_results/deconvolution_results/tangram_experiment/atac/Heart_2_highly_variable/tangram_ct_pred.csv	189316	531842bb82ae2ccdb7c4c854b9d0131f3644034c6eb156ab55eb5296e30642c9
data/archive/legacy_results/deconvolution_results/tangram_experiment/atac/Heart_3_highly_accessible/tangram_ct_pred.csv	230700	7cd7775815e10d7725b7915dcff65503f2805ae63049a8fe17494c6dd0ebee81
data/archive/legacy_results/deconvolution_results/tangram_experiment/atac/Heart_3_highly_variable/tangram_ct_pred.csv	230357	3da5fd1d2e96a56c62a61e25e19fc562a7a2893d97c658c2933e534174a3c328
data/archive/legacy_results/deconvolution_results/tangram_experiment/atac/Heart_4_highly_accessible/tangram_ct_pred.csv	196651	9093cf58dfe7c8c6fb2399413608720b9b7909baabef265492bda71c9dba46e7
data/archive/legacy_results/deconvolution_results/tangram_experiment/atac/Heart_4_highly_variable/tangram_ct_pred.csv	196058	12d4436ba2b5bd83057edc7078fd70302124c568c109b318832e341dfbd68e32
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Brain_1_highly_accessible/tangram_ct_pred.csv	279789	f75246b1b3b401bf89f1236b58ae8e203514a742d2bf8e3690d7e399479f6894
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Brain_1_highly_variable/tangram_ct_pred.csv	279697	fd5c717a3e6f1bf5ad5863cff3b1382f0841de11f52b57f600224e1262b072e7
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Brain_2_highly_accessible/tangram_ct_pred.csv	279613	8526794b3d1db4168be7e47b4991775cc95c107e376678869bf12edb02a93ef6
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Brain_2_highly_variable/tangram_ct_pred.csv	279155	542a7f7c2369498b54f98f3deaf3d066f6601e76dab6df6ca73ce66a46656e07
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Brain_3_highly_accessible/tangram_ct_pred.csv	280169	b4681a3e15b87c0f678c561676d27910d712852ebef9c621d0713c76533ec667
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Brain_3_highly_variable/tangram_ct_pred.csv	279747	f6073a08a28ca8b7e55847ec98dcd300812919a9edbe7ddc7e6b3ed1b44a3ca5
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Brain_4_highly_accessible/tangram_ct_pred.csv	280463	920562cec95e3d391fd2cc46abf97f08bc092776d9f207d35e5a47328f47e263
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Brain_4_highly_variable/tangram_ct_pred.csv	280171	1693c379afda5ba76d3c36b9bb4eb23dabaac45534d3f0e11365d9559387ee42
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Heart_1_highly_accessible/tangram_ct_pred.csv	259301	6c64ac75fbbd75050538b9b53ff7435e4a3467b13799371d6a9600706be673d8
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Heart_1_highly_variable/tangram_ct_pred.csv	258717	3a67d43385bca6b16bc2c04b964ca1e89db5eed05c8f4af82ec23d8fe9728521
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Heart_2_highly_accessible/tangram_ct_pred.csv	259169	4ae8363ca6f1b05702ff660603e92d0e067ba9bf90d3370cf0f3ed4dec598bc5
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Heart_2_highly_variable/tangram_ct_pred.csv	258642	f753e779ee7e62ebd229ffbcd151cddf08c6473737751d33000414edea7f383b
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Heart_3_highly_accessible/tangram_ct_pred.csv	259526	e0cd7aabfc1764734b1b475ced47fd88a7b19ec4ad417a077df0ba0f17aa5fe2
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Heart_3_highly_variable/tangram_ct_pred.csv	259055	401f92f2f0bddff9a94698a85f488c9ed8cddd0b6ad52e2ea5e9b180cb580f94
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Heart_4_highly_accessible/tangram_ct_pred.csv	259633	d1a803adb51fb6d2545d657af79f2b9ce15eb51dc02329188e2b6f82510933e3
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/Heart_4_highly_variable/tangram_ct_pred.csv	259349	b77bcb63fe4bfffa593ddb83d801181dbee3314f0de725361b48af7286833b15
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/russell_250_highly_accessible/tangram_ct_pred.csv	80653	bda866c64a74e4f646c20806dbf8124e2eda10ea23b44371c97df0cbf5d71a52
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/atac/russell_250_highly_variable/tangram_ct_pred.csv	80663	dc491f62822b063a10299fe04c09736fcb31f20749330e8d30de6d0f0599fd1a
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/Brain_1_highly_variable/tangram_ct_pred.csv	278971	b7e7a18962141f25e80903de125c4252f4c4ca8ad2a4754925df976848289964
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/Brain_2_highly_variable/tangram_ct_pred.csv	278574	0c260f7c04673ab321681eda01bd8a485848ae8e722d0a53f684af34fbda092f
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/Brain_3_highly_variable/tangram_ct_pred.csv	279322	f35568094b8cc794b7b1a269df9b9da9220f57bf8527bdda8d94c16efbf69182
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/Brain_4_highly_variable/tangram_ct_pred.csv	279834	b6d2ca7fe63839642534541f815c625ff3a2a7b538a4909761f310ac9824a670
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/Heart_1_highly_variable/tangram_ct_pred.csv	257997	e43e1de905e5cd28c540039c9265cf4f7e139578fc9a4df0743d06e3ce2c4cc9
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/Heart_2_highly_variable/tangram_ct_pred.csv	257689	de4921d0a0e739eb26e97c1080cba4fc6cc1e6ba661ce26933df3c2afb096a27
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/Heart_3_highly_variable/tangram_ct_pred.csv	258324	b38bb0ff24142ad0577e91c4a199fe5f2e89962ca3344f874cf96542cc97ceb1
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/Heart_4_highly_variable/tangram_ct_pred.csv	258765	fe48fb47dc69876d655f1f5217527cff5e296447fd7a8f6fbc1690069f8b9f87
data/archive/legacy_results/deconvolution_results/tangram_experiment/cluster_mode/rna/russell_250_highly_variable/tangram_ct_pred.csv	80511	43415d73b96016f55f92b05167569388c02b01b2d6371beec85238ce7a7bb851
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/atac/Heart_1_highly_accessible/tangram_ct_pred.csv	237602	3b634f3cec84e0da37adf07a1e28f8ae3b18cbf577197569eaac3cbccfdcfe68
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/atac/Heart_1_highly_variable/tangram_ct_pred.csv	236257	f1df9678ef045d328695e8cb1138221ddb7a5d8c80125dc34a36269d95a19b97
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/atac/Heart_2_highly_accessible/tangram_ct_pred.csv	226508	96d0c6a226fe2fab23647ba23446450c5530355a031dfc4849a840c9ed71ab28
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/atac/Heart_2_highly_variable/tangram_ct_pred.csv	226307	fbb63677cb6b9ca364905ce8e7279ca85c06ae3cd207eb298d5758884ccdb7bd
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/atac/Heart_3_highly_accessible/tangram_ct_pred.csv	229407	2a01e1699fa43d4f03f5591488e684691347939701739295058f341642196308
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/atac/Heart_3_highly_variable/tangram_ct_pred.csv	229326	320562a7a80a1944e0f02fea8d7cbdfafb475cc30b05190160cf715f68c75243
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/atac/Heart_4_highly_accessible/tangram_ct_pred.csv	234293	9d7cd9b06cc4a7df04813b3d4167fd4697e3f077882cac67cf19722dbca00f99
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/atac/Heart_4_highly_variable/tangram_ct_pred.csv	233544	1edbd30f5d92e7825482ab621c62c1e9ae31965c45f6c350afc822271498b666
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/rna/Heart_1_highly_variable/tangram_ct_pred.csv	235524	9dd4484393b8b477290ce90bc6713cc1073604f467536a8d077d0313dceaeb33
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/rna/Heart_2_highly_variable/tangram_ct_pred.csv	225458	9e68121c2705f4d7ba6bff9168618ddd98603312be8891c259ddab76cf765b65
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/rna/Heart_3_highly_variable/tangram_ct_pred.csv	228447	b49584345724650075d921ef6fb67d1de91eb27ea5c71a71a6bf2984831aa716
data/archive/legacy_results/deconvolution_results/tangram_experiment/power0/rna/Heart_4_highly_variable/tangram_ct_pred.csv	231929	c0127b1c842ea3da9c8e500e9e35bb456f805318485bf04007e97c78e8078937
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/atac/Heart_1_highly_accessible/tangram_ct_pred.csv	234802	3b43fcf3fb7e975fa85158648811235aeee47a314f2a6f7f394fb8a88bc4f278
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/atac/Heart_1_highly_variable/tangram_ct_pred.csv	233429	9c5d2ce1cfc04ae0d4cd24d89784fbb3726a69b1a287fe9b3df43fc447f2ce9f
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/atac/Heart_2_highly_accessible/tangram_ct_pred.csv	225587	4f277f5f4fcfa1baa9cf7246f83dbdb8d2c2096815e8701dbf1d4cc4d2d1fb86
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/atac/Heart_2_highly_variable/tangram_ct_pred.csv	225365	ca7c557cbe2aa3faa3fbd8e37f78cfebde54c4c3c26a4ad6975c2ba6932ed80b
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/atac/Heart_3_highly_accessible/tangram_ct_pred.csv	227750	94b432bd6e8fb8b1e2e051ba4c7e0911d4f19f06006fe05ee98dc55a8597f351
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/atac/Heart_3_highly_variable/tangram_ct_pred.csv	228382	6da6761f5780fce8d16bec34c3b2704482b4b7d2f02dfedd7954613c8bf258d9
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/atac/Heart_4_highly_accessible/tangram_ct_pred.csv	232013	948e2a46629040e7e9303134124cb1740b09711cf44c955e76ff18145645a17b
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/atac/Heart_4_highly_variable/tangram_ct_pred.csv	231841	a19b2eca8d450a80cecb3e4dd1547041042b2389499eeae12cf964fe013425b0
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/rna/Heart_1_highly_variable/tangram_ct_pred.csv	232705	d370602171aeb59530186bf935bf0760054a3e4896441a73f0d864424fd8c2d1
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/rna/Heart_2_highly_variable/tangram_ct_pred.csv	224661	0377b4ce8289f83ed57d6e543c8f3780bdae028ac32f1536ec32fe0a48928463
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/rna/Heart_3_highly_variable/tangram_ct_pred.csv	228032	4a62aefeb77e4df4d7c0bf36788fe4052d03fb3f94efc172b635dd1095453c09
data/archive/legacy_results/deconvolution_results/tangram_experiment/power1/rna/Heart_4_highly_variable/tangram_ct_pred.csv	231178	68bc90c985860a6734b43db143bac50460310ccc288dd1756cd234533685f40e
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/atac/Heart_1_highly_accessible/tangram_ct_pred.csv	232176	7aa5a564e1f6ec3ab6a2693963a41281be6f909ad81004f22a7e781263f71ae1
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/atac/Heart_1_highly_variable/tangram_ct_pred.csv	230789	215dd1140df3a33ab9f320b9031ce675035c25456176c746e44424db566d9304
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/atac/Heart_2_highly_accessible/tangram_ct_pred.csv	225320	136ef27e9c8845da33283afff317b2f2698efd2d572467134644aba5fa0c4b00
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/atac/Heart_2_highly_variable/tangram_ct_pred.csv	224793	6920541deb12fa00ef1dfe1a8b93937b23c15460d02e91999532425be94c6821
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/atac/Heart_3_highly_accessible/tangram_ct_pred.csv	227264	f1cb03c76b4f1eaaa12f0f4bc2c69429c58fdde55c0bb639304b8273c298b716
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/atac/Heart_3_highly_variable/tangram_ct_pred.csv	227479	7fc85b2aa82cc8ca7a7fab4023c915a166de494ab53188d910ff037f6fc1a8ae
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/atac/Heart_4_highly_accessible/tangram_ct_pred.csv	230323	7251d0430a7e27a44bd9bb48f909a50091d690ec9cdcf4ef9fd7f88d2b1f77f2
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/atac/Heart_4_highly_variable/tangram_ct_pred.csv	230002	9420c78759372de03f63601348115a99f016c2eb201f40e915a80df7c024a37c
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/rna/Heart_1_highly_variable/tangram_ct_pred.csv	231055	5d7532c4075ad65be2c00190ca4614d5c5f7a083be8bc65cfd0e5654b5582e96
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/rna/Heart_2_highly_variable/tangram_ct_pred.csv	224138	3abceede761525877a608a688308c49a3116b7aa9519c041aaea9a6d6fe3005d
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/rna/Heart_3_highly_variable/tangram_ct_pred.csv	227567	c2effdc6ee62d2c62e18cf9f5461af9721c4fc26dc7b9a33e0af8ad5572e0ece
data/archive/legacy_results/deconvolution_results/tangram_experiment/power2/rna/Heart_4_highly_variable/tangram_ct_pred.csv	230041	67791f2f9775620488ad45c5cf78523a19882152cf7c297a1caf2c63a079dcd0
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/atac/Heart_1_highly_accessible/tangram_ct_pred.csv	229134	43981d4620ba2df820fb68347b3a91aedd90cc9d359f08a7d8f821dcff682ad3
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/atac/Heart_1_highly_variable/tangram_ct_pred.csv	227796	058e38266a0f211d525058eac131f318bba963c1f8851acb89dceef574af83b8
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/atac/Heart_2_highly_accessible/tangram_ct_pred.csv	225746	c86500fa338a2c9ece90f0dc12b371a88d65d5ee048f914398f5171a1fe5c6ed
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/atac/Heart_2_highly_variable/tangram_ct_pred.csv	225349	b1ed7660baa73dc82a97c8f26e6d0257d79cc46600e64024ddb2ae918bc2f52b
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/atac/Heart_3_highly_accessible/tangram_ct_pred.csv	226587	a225560e298072635b9b92e90b57b609c3daf3d90a54243657a0d456b5c1afb1
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/atac/Heart_3_highly_variable/tangram_ct_pred.csv	227166	a068d53b057aa8a87deba30c727aed2e75609fa0b91b362f76b958644b3348f4
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/atac/Heart_4_highly_accessible/tangram_ct_pred.csv	229118	8c74b05e9900e7bd4908c8ce9fb42889fefcf09828e973d98cbe94c81c1dc3ef
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/atac/Heart_4_highly_variable/tangram_ct_pred.csv	229039	388cde3fae00505f31e4d6babf33fdfa6515c7f270183df2aeca8483faf0a17d
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/rna/Heart_1_highly_variable/tangram_ct_pred.csv	227885	c9a1dc2d49eb260b74e082477ff9beb87a4fd9ce1e6d3c3c78b2834130c543e9
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/rna/Heart_2_highly_variable/tangram_ct_pred.csv	224040	cd5a5f97f48203dd19a05edc7de21a2938f0d237bcf4ac44e3b7d151bd91c4d2
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/rna/Heart_3_highly_variable/tangram_ct_pred.csv	227438	0fd15ffdb6fe0721642c073eae99e7d0d4853d6ead0e605dcc84f270c863ffe9
data/archive/legacy_results/deconvolution_results/tangram_experiment/power3/rna/Heart_4_highly_variable/tangram_ct_pred.csv	229254	321e71cf75de960f3ebb4ec43e8a91982065570046acbe908e343e428c418e5d
data/archive/legacy_results/deconvolution_results/tangram_experiment/rna/Heart_1_highly_variable/tangram_ct_pred.csv	60282	b616b7996153391d04c0485382a2a60de762721aa198822e7582ba3328bd91e9
data/archive/legacy_results/deconvolution_results/tangram_experiment/rna/Heart_2_highly_variable/tangram_ct_pred.csv	189182	9e3ae1c8c4778cb1c31b949cdc18a351fa90cf6ee36aaa184653bb55264fe6a5
data/archive/legacy_results/deconvolution_results/tangram_experiment/rna/Heart_3_highly_variable/tangram_ct_pred.csv	229855	f87510319e6d0839b24a31706a88792d48fa57f33879fea54ee7f49de2daeafe
data/archive/legacy_results/deconvolution_results/tangram_experiment/rna/Heart_4_highly_variable/tangram_ct_pred.csv	195298	3e64b36138c198bfbe62fc1078e84bb366a0f6de2e07cb529a4854c2fadf91a1
data/archive/legacy_results/manifest.tsv	256	c356d35afd4025bdb56dc56b618e6cc3489eff44e9b8e4d0267e9bfb9ff02f05
data/archive/legacy_results/rctd_results/estimated_proportions.csv	233288	77be4ed08240f42fba8d71d0416b8fae575515e2896761958d302f352a791fe9
data/archive/legacy_results/rctd_results/ground_truth.png	450868	e31c38e91ee454de6d2c15651f3a200a3f803fb143b99add4e3c73ba4f78997e
data/archive/legacy_results/rctd_results/rctd_vs_ground_truth.png	423033	4ce9e281ad4022e27a5f78d8cc82df5fe3862ed05c231fa591e6e017ddcb44af
data/example_notebooks/.DS_Store	14340	3ae0c54f9ed00d51ad76e5e8c2f64e7996f7841f8aa55b1116dd0d8d54444f40
data/example_notebooks/cell2location/russel_ref_atac.h5ad	98604583	1e219a05fc03f9f8f1155e0b5cad28264eb1e09fe6f132e06110adb6b78814f2
data/example_notebooks/cell2location/russell_250_atac.h5ad	77143728	8050e4606f59a40121f97631baf4d1db99b5343a4aca31d4b1adef724b4c1fe8
data/example_notebooks/rctd/human_cardiac_niches_atac.h5ad	7252114288	e951f31c56885c10d21c759842595341b6e96a1f7f40f4afd676e54a0e4d2c51
data/example_notebooks/simulation/Heart_heterogeneous_4zones.h5mu	503875336	5d5c6a85f8bcea062f6a5dd880b775e80c3474a8905a8f206906c8b0d76e044c
data/example_notebooks/simulation/Heart_homogeneous_1zone.h5mu	319490984	b25385319cf9d7d5b7338a57550bfc967d8efa4e3e84acf80d9ca19a989de76b
data/processed/.DS_Store	6148	75ab252e4e50ddbbfd321eae88ff43c675eb2ae7ef19654e8931d417815d677b
data/processed/README.md	2126	267c3cd5558ecea0e729183f8c253eb487b7217f0c5ba62a7b397a24485f692d
data/processed/datasets/human_cardiac_niches_sim_1zone_10ct/atac/features/highly_accessible.txt	476868	3c2f180363889cc275bff4cca7349797507889fd0491d630faf14e7b06d9e4fe
data/processed/datasets/human_cardiac_niches_sim_1zone_10ct/atac/features/highly_variable.txt	476995	40ae6fbc3933e1f77a022a83a5ffab5f226c262bfe3f9c45fe54212512dfc7bc
data/processed/datasets/human_cardiac_niches_sim_1zone_10ct/atac/spatial.h5ad	1475135848	be4482d6431609862abc830b72b7cc2c5725950c9098386a6301e11ded778e24
data/processed/datasets/human_cardiac_niches_sim_1zone_10ct/dataset.yaml	1792	b8a61b5dc9ec80d3f95c652f719c675cc551240d212de7f06dac44d1fd56c28e
data/processed/datasets/human_cardiac_niches_sim_1zone_10ct/rna/features/highly_variable.txt	320000	515783d99d269745a55e199574c033e67fb6fea4bdf17cd8e2efc33f098a829c
data/processed/datasets/human_cardiac_niches_sim_1zone_10ct/rna/spatial.h5ad	169422264	0026892beb7fa7a44649d0ff3a3054fd07eb183b04bab533ed78323159590693
data/processed/datasets/human_cardiac_niches_sim_1zone_10ct/simulation/source_cells_by_spot.jsonl	1166842	f3438481fb44b7202ba29dba272284d2386fecf09458ac441a314c3b72501237
data/processed/datasets/human_cardiac_niches_sim_1zone_10ct/truth/proportions.csv	150538	89f105c02c868d2a8d58a3301f5bbe4c2d5a6b63ada841588585366666717fa9
data/processed/datasets/human_cardiac_niches_sim_1zone_3ct_low_density/atac/features/highly_accessible.txt	476868	3c2f180363889cc275bff4cca7349797507889fd0491d630faf14e7b06d9e4fe
data/processed/datasets/human_cardiac_niches_sim_1zone_3ct_low_density/atac/features/highly_variable.txt	476995	40ae6fbc3933e1f77a022a83a5ffab5f226c262bfe3f9c45fe54212512dfc7bc
data/processed/datasets/human_cardiac_niches_sim_1zone_3ct_low_density/atac/spatial.h5ad	685221352	35a0a8b0b26914c92cedbdf95ac61c88ea0cc749a695cd1cd99de5a2d453c392
data/processed/datasets/human_cardiac_niches_sim_1zone_3ct_low_density/dataset.yaml	1900	b167eae4c6b289023f3c7c72a603fdf90e4c7f7ce73f2d591f0233adfd046d9a
data/processed/datasets/human_cardiac_niches_sim_1zone_3ct_low_density/rna/features/highly_variable.txt	320000	515783d99d269745a55e199574c033e67fb6fea4bdf17cd8e2efc33f098a829c
data/processed/datasets/human_cardiac_niches_sim_1zone_3ct_low_density/rna/spatial.h5ad	97544376	e489c781d4f6bb8c75dee6a8f621773315d662b86bab6d79768fd2d628d2bda8
data/processed/datasets/human_cardiac_niches_sim_1zone_3ct_low_density/simulation/source_cells_by_spot.jsonl	389659	0fac8fa66b96f1f019ba4c1cf5a95561c7ebf2871754277a1b08118418b098e6
data/processed/datasets/human_cardiac_niches_sim_1zone_3ct_low_density/truth/proportions.csv	51388	0e46f1760faf58bcf0d005aabad57d5374a3cf1ebe9f03c8ab7f8a199f537e15
data/processed/datasets/human_cardiac_niches_sim_4zone_circles/atac/features/highly_accessible.txt	476868	3c2f180363889cc275bff4cca7349797507889fd0491d630faf14e7b06d9e4fe
data/processed/datasets/human_cardiac_niches_sim_4zone_circles/atac/features/highly_variable.txt	476995	40ae6fbc3933e1f77a022a83a5ffab5f226c262bfe3f9c45fe54212512dfc7bc
