,meanscell_abundance_w_sf_Atrial Cardiomyocyte,meanscell_abundance_w_sf_Ventricular Cardiomyocyte,meanscell_abundance_w_sf_Fibroblast,meanscell_abundance_w_sf_Endothelial cell,meanscell_abundance_w_sf_Lymphatic Endothelial cell,meanscell_abundance_w_sf_Mural cell,meanscell_abundance_w_sf_Mesothelial cell,meanscell_abundance_w_sf_Neural cell,meanscell_abundance_w_sf_Adipocyte,meanscell_abundance_w_sf_Myeloid,meanscell_abundance_w_sf_Lymphoid,meanscell_abundance_w_sf_Mast cell
33,0.026064219,0.03492023,0.062287215,0.022154639,0.026418068,0.6106973,5.6758285,0.122932605,0.011248277,0.022647573,0.013922062,0.773185
34,0.0022191978,0.0061178794,0.0022798823,0.0052660913,0.0015217105,7.0016036,0.00042847023,0.0010006373,0.001525245,0.0016666207,0.0077899178,0.005188751
35,0.010662346,0.0196366,0.043197352,0.0145264035,0.014171017,3.48678,1.882805,0.13341178,0.009419478,0.0057183076,0.009708806,0.007863021
36,0.05085238,0.016319832,0.009607671,0.96083176,0.08458386,2.258275,0.5104887,0.007875003,0.004911454,0.0032015827,0.034637783,0.06028752
37,0.018858176,0.010752246,0.12008129,0.011098732,0.0038854035,5.482506,0.0010625653,0.055250373,0.008688068,0.005108371,0.035330813,2.5362015
38,0.032223105,0.0637808,0.006236953,0.8114447,0.028186006,1.2448944,0.9156684,0.034703992,0.002241238,0.007871392,0.08430766,1.943097
39,0.0062262695,0.011274532,0.04443693,0.01013937,0.023063436,1.5912448,0.65022314,0.033581696,0.008418172,0.045557648,0.064491235,2.2863135
40,0.014125117,0.0042804354,0.004073178,0.011346126,0.058707032,0.5559794,0.127955,0.0030101882,0.0024430288,0.0037717002,0.01416646,2.9053044
41,4.273831,0.09690745,0.1122323,0.029944496,0.016844029,1.5015681,3.3322315,0.14409049,0.017673729,0.010134114,0.005823899,0.005166954
42,0.023163022,0.0053338856,0.0014728934,0.0043258523,0.0014941108,0.3103501,0.0008090707,0.0016491835,0.0010952766,0.002846726,0.036034025,5.8342648
43,0.0051399833,0.0064288,0.015196456,0.0069270944,0.006510547,0.008268012,0.76560074,0.010253096,0.010515456,0.031724542,0.11972834,5.3330107
44,4.169336,0.10050279,0.050671905,0.04209147,0.027476989,1.0842079,3.1094985,0.11797606,0.011286021,0.022507098,0.022470923,0.4825865
45,0.004960725,0.012183105,0.10047972,0.02421214,0.012330784,0.007235193,3.8356214,0.16504954,0.0066027213,0.038226847,0.02873131,2.775107
46,0.0053058555,0.007258191,0.014753908,0.01023837,0.010263807,0.8285609,0.31748018,0.022041185,0.003167872,0.006008106,0.05238102,3.034481
47,0.021384396,0.15762386,0.16345845,0.045373857,0.4540276,1.6291946,5.7637453,0.3775572,0.043023672,0.021848716,0.054254528,2.277235
48,0.03437065,0.26335803,0.24812892,0.7798213,0.015197165,0.43627256,0.24352005,0.008752427,0.02846037,0.010373932,0.07705803,2.1556916
49,0.027711185,0.1791817,0.21374625,0.037214343,0.48750272,0.23049605,7.3647375,0.2923102,0.029292302,0.04456221,0.09095095,4.0874925
50,0.024343943,0.032194715,0.018669875,0.0092015555,0.06776523,0.005422438,1.2397658,0.016981343,0.025527613,0.28079456,0.026702346,3.2481754
51,0.113216765,0.017709803,0.018616786,0.027175112,0.08126155,1.1073816,1.3768864,0.10347029,0.0067894817,0.045638625,0.02584081,2.6064954
52,0.0031798154,0.034371555,0.004347062,0.017863173,0.0034912217,5.316029,0.0009796674,0.0030543036,0.005548981,0.0054521975,0.076317094,2.7723606
53,0.0072392826,0.013126756,0.014014154,0.008952757,0.010968915,0.0031517677,4.518651,0.06411366,0.0045901276,2.2444363,0.017371597,2.2350469
54,0.013139263,0.022350792,0.031116974,0.00804899,0.01734394,0.19589262,3.1608026,0.06585493,0.0059978734,0.005897177,0.010992604,0.5145578
55,0.015675483,0.0075023836,0.020039907,0.00734828,0.027614273,0.46297216,0.95669556,0.047934946,0.0069579026,0.020299012,0.018083531,0.573427
56,0.006109967,0.010724385,0.010100778,0.0112078125,0.004787996,1.4781245,0.83608663,0.0124137,0.006938878,0.021282773,0.066551104,5.8653784
57,0.07561019,0.019578911,0.26734373,0.12547567,0.052325595,2.1887026,0.14231016,0.013699731,0.03372785,0.061160687,0.029763779,1.1837054
58,0.017741915,0.026090791,0.01835256,0.0111581655,0.015848195,0.0075110123,2.5272632,0.096329786,0.0041848244,0.01730689,1.9048496,1.9078952
59,0.0020360304,0.005199914,0.0014298419,0.006340751,0.0014235507,3.8674376,0.0004829373,0.00050832116,0.0020517942,0.0006942255,0.004252359,0.0031137466
60,0.10159916,0.022628363,0.019643381,0.23169595,0.07410153,2.062788,1.4191458,0.06249703,0.01739772,0.03739455,0.037875704,3.432302
61,0.02240294,0.014027208,0.16652514,0.019982258,0.01685291,3.4500835,0.24150495,0.009076809,0.04368392,0.0019612047,0.010990128,0.011667917
62,0.005607666,0.011297967,0.015417225,0.008019591,0.008834218,0.004111687,4.627381,0.09212407,0.0038696518,2.2442698,0.010196024,0.009019971
63,0.0059750997,0.012076621,0.021491827,0.018911287,0.01186411,4.410918,2.8398743,0.05222646,0.008652264,0.010019125,0.015831005,1.7732662
64,0.0070553157,0.014324806,0.018665858,0.018014455,0.015000339,3.2850554,1.7069505,0.01810843,0.013445788,0.022772929,0.013655733,0.7377342
65,0.009259548,0.017933201,0.011342989,0.016902493,0.056022484,4.557803,0.27712834,0.024549028,0.009528234,0.011794301,0.065757394,5.8353486
66,0.0050080805,0.009693976,0.07608853,0.012774369,0.010403923,1.3023974,2.816218,0.06838209,0.021319693,0.08636467,0.04577777,3.8397381
67,0.0022819547,0.004149082,0.0015132446,0.003547815,0.0016869383,1.7979664,0.00083357736,0.0015103611,0.0014219498,0.0034045274,0.43730468,3.1553006
68,0.018397102,0.020251323,0.07653593,0.017124292,0.019018462,2.919038,0.48875615,0.018188957,0.007686964,0.019294228,0.05734521,5.432872
69,0.0050396356,0.008791397,0.013154213,0.007601891,0.0077258465,0.004346479,3.9001434,0.083732285,0.0042830505,2.3961408,0.020819826,1.6723876
70,0.03297857,0.0070034163,0.018936154,0.71634907,0.010116903,1.6273834,0.08808922,0.00562379,0.023600953,0.020818157,0.030581687,1.322563
71,0.028855553,0.20662625,0.104814805,0.04729779,0.48581356,5.1323047,4.3519244,0.5443699,0.07968106,0.010684011,0.015279742,0.0063620224
72,0.007273757,0.08839202,0.2357678,0.08452811,0.014218455,2.2483177,0.0034019954,0.008454676,0.0048561236,0.11071563,0.024109522,3.0127084
73,0.010109886,0.0092164045,0.042280342,0.008447974,0.022404445,0.19912316,2.715819,0.062373206,0.006628197,0.009138155,0.019206453,1.6391606
74,0.036602974,0.0036193498,0.0036396058,0.005591819,0.008484825,0.005437276,0.24394216,0.005875097,0.001877802,0.008254471,0.03451071,5.732003
75,3.676808,0.072662495,0.39487454,0.019822268,0.01459656,0.37923387,2.4392798,0.089595854,0.03499355,0.03440919,0.9914025,1.1155931
76,0.007833318,0.012596274,0.007216001,0.00691465,0.0020445683,3.0764093,0.00097474386,0.0013562582,0.0048747933,0.006076085,0.046481617,2.4453506
77,0.00076807756,0.0011867549,0.0006650492,0.002909223,0.0013219804,2.2853396,0.00035922125,0.0009687274,0.00048170795,0.001013656,0.006548323,0.0072484273
78,0.058096364,0.023154499,0.04694003,0.015186399,0.019329827,2.9834404,0.6764761,0.1155703,0.02239931,0.009958054,0.02150563,0.6905827
79,0.0070859073,0.039310638,0.010234427,0.010349438,0.008542183,1.3466794,1.0608237,0.023510741,0.0036375544,0.016806828,0.12738788,3.7090616
80,0.068986,0.09636992,0.41626292,0.11308257,0.010382127,3.1040525,1.0260369,0.0628457,0.01675154,0.021102048,0.04718467,2.4846714
81,0.017577095,0.010753991,0.005246637,0.009024573,0.00560767,0.0074434998,0.89396214,0.0056099165,0.03486696,0.022336332,0.038050126,7.1268525
82,0.14868765,0.03219878,0.030413585,0.017199617,0.049627207,0.011178247,3.7146301,0.093421355,0.015492196,0.10278982,0.058842257,3.75562
83,0.15083279,0.011066744,0.17723316,0.013384513,0.10671151,0.0048891203,2.419278,0.07318278,0.0032509873,0.023367938,0.014878544,0.70702714
84,0.015895272,0.026293136,0.14994116,0.006260656,0.00393865,0.912382,0.68963355,0.011831862,0.006113563,0.0060282657,0.040558845,2.351767
85,0.0015579626,0.0045864717,0.0021651732,0.25696516,0.0068375305,2.8585975,0.0006822012,0.0013694117,0.0011738115,0.003677728,0.02354582,0.7536906
86,0.020293767,0.018621914,0.041097764,0.015456176,0.02607693,1.0217807,5.1230893,0.1308146,0.025507022,0.012446309,0.00840441,0.010523603
87,0.0019188179,0.0025936447,0.0022363232,0.005748204,0.0013891597,3.7757773,0.00042951116,0.0037195662,0.0013342212,0.002390831,0.016051374,1.2788751
88,0.01748619,0.017608197,0.36317074,0.018795231,0.03197071,0.27842692,2.423749,0.07065206,0.007798381,0.010080012,0.022021148,2.4679575
89,0.0073236832,0.03932874,0.27596647,0.03326326,0.020564985,7.17331,2.2380693,0.10750816,0.25683042,0.010147399,0.012718044,0.00746467
90,0.05079125,0.028067457,0.17259054,0.015183001,0.019325467,3.292899,0.66448516,0.04267359,0.0075310813,0.090358645,0.09902417,3.2843356
91,0.05450546,0.006121428,0.0045760507,0.006746705,0.011757023,0.42965904,0.18988551,0.039133262,0.0037912517,0.0029570682,0.02783424,4.4860945
92,0.05089836,0.0615995,0.056367505,0.9562194,0.022179378,0.86128557,3.183583,0.073520094,0.016819036,0.010107834,0.010462531,0.012917885
93,0.007615602,0.017364347,0.15138184,0.013144855,0.033615414,0.007925791,3.3581119,0.05319009,0.22937253,0.04361764,0.039141115,3.0685177
94,0.0033596104,0.01243483,0.00094163883,0.0043460014,0.0013094319,1.045927,0.0020834021,0.0021469677,0.0009993627,0.0026568035,0.014702743,3.598056
95,0.06474978,0.013302769,0.0028897852,0.017954271,0.0058448953,4.767715,0.0013281028,0.0018074866,0.0034157159,0.0033934384,0.029260527,1.2510662
96,0.012148074,0.16363688,0.009161488,0.019198088,0.009800655,4.0314875,0.9836,0.02081345,0.0111950515,0.28693068,0.29060164,0.9644137
97,0.04010127,0.007087302,0.006439222,0.009608652,0.021866456,0.007988376,0.53016555,0.010202262,0.006603648,0.025732877,0.02363571,5.614423
98,0.005482454,0.011070671,0.29378068,0.017629223,0.012741889,1.4390466,2.1270263,0.24684604,0.0128512,0.039558087,0.024757447,1.855799
99,0.0061038556,0.024296923,0.0896499,0.08206105,0.0078072404,1.841322,0.95913607,0.04236612,0.008198225,0.0045562284,0.041309778,0.45287344
100,0.023203071,0.017218119,0.01174147,0.016867744,0.09095096,1.7984059,0.86870235,0.04414961,0.0076119173,0.0057323994,0.015321624,0.7720713
101,0.036765054,0.014916876,0.56346864,0.094393425,0.07789869,0.9538619,0.40586007,0.059262067,0.021821631,0.014795885,0.09696053,1.3389109
102,0.053616915,0.014830705,0.019688196,0.02514652,0.04898888,2.383296,0.7520102,0.03134127,0.0087069785,0.010508052,0.07486937,1.4663155
103,0.006237317,0.017385006,0.037103966,0.019811934,0.013632668,5.284664,0.5168794,0.015777674,0.032027714,0.01964058,0.06150295,3.3975723
104,0.0053034965,0.00894888,0.02279189,0.026627364,0.021179277,0.2640209,2.2251155,0.123912185,0.016125938,1.2186604,0.0334926,1.9417048
105,0.0014540938,0.0036829172,0.0035692102,0.00221042,0.0011125711,0.5808486,0.00063674874,0.0021181686,0.0014203063,0.0047757244,0.021735566,4.1589603
106,0.0054590944,0.011802923,0.41002226,0.11324585,0.041394174,1.351001,1.8788139,0.18398447,0.04256162,1.0982687,0.05627235,0.3474169
107,0.011028722,0.10965276,0.027286166,0.09043429,0.017178252,1.4191117,1.3097842,0.06615753,0.01794597,0.010251374,0.041719593,1.5615634
108,0.005679801,0.01617931,0.20092112,0.024008617,0.018242938,3.9833639,2.5118103,0.21651639,0.020448824,0.04707226,0.12568821,6.4559894
109,0.05067675,0.027466645,0.16145776,0.011923937,0.0149729345,0.0042997934,4.22173,0.052583054,0.006064356,0.011427174,0.024341214,0.91284823
110,0.09638332,0.013520852,0.23159604,0.21533868,0.01848444,1.3538805,0.08115099,0.012471286,0.031421795,0.01520802,0.037065957,3.3186955
111,0.045334384,0.024292927,0.36444107,0.9081088,0.073209025,0.86643547,0.8663515,0.08112699,0.02214195,0.012842194,0.04740699,1.2928008
112,0.0075945603,0.009224581,0.019940073,0.013363838,0.012444264,0.23274097,2.0318494,0.032698713,0.0083761895,1.0952501,0.047484186,3.9274275
113,0.072576515,0.07010157,0.04289555,0.09664055,0.014526251,1.7121233,1.4709972,0.025274692,0.06928658,0.017019687,0.02304144,1.4441845
114,0.011543028,0.010709501,0.041826826,0.023698224,0.02849014,1.6569179,2.2616708,0.08118606,0.0055183936,0.01553637,0.035450757,3.05576
115,0.005113888,0.02289509,0.045686025,0.03041382,0.008119395,6.0062566,0.6023993,0.0075055966,0.013034069,0.0073360004,0.01672246,0.7569419
116,0.0036437903,0.010061141,0.017666174,0.015274571,0.0060873562,1.8879317,2.057162,0.14232528,0.006181391,2.510337,0.012125204,0.2032666
117,0.014356551,0.0071849152,0.3995341,0.030865718,0.039736815,0.8713311,0.35475117,0.03774737,0.011279567,0.012371829,0.1577935,3.955222
118,0.009098498,0.036551263,0.02720043,0.013450905,0.07373605,1.7268426,2.2054944,0.048746705,0.0073458888,0.015889365,0.028200518,2.509707
119,3.8624203,0.093408875,0.03929101,0.47174275,0.037026446,0.0074759987,4.5708046,0.081238575,0.011780747,0.579392,0.02502293,0.5590326
120,0.014537249,0.03859365,0.029717607,0.81141365,0.043496575,1.3433442,4.7143683,0.07968833,0.028940134,0.027288675,0.034394417,2.9409866
121,0.010174241,0.011467085,0.3604376,0.05927015,0.009175318,3.6751378,1.81508,0.037320253,0.009512171,0.010332655,0.017014638,0.9685391
122,0.0034480894,0.008070025,0.0022328387,0.0072519784,0.0020657305,4.1929984,0.0005772781,0.0028090323,0.0038195434,0.0038624299,0.10951231,4.6576767
123,0.005958658,0.0148763815,0.036525674,0.017229851,0.011977119,0.57526684,3.3013372,0.09492344,0.025543304,0.021154566,0.039754685,5.473798
124,0.10370408,0.018732347,0.013423481,0.014473462,0.016071826,0.011041003,1.2743682,0.009954283,0.046115763,0.024195591,0.04372906,3.78793
125,0.0025572912,0.0035272716,0.0045468723,0.009827966,0.0020920807,4.1852436,0.0010930792,0.002056571,0.0018982057,0.0073977048,0.02180696,3.0457082
126,0.0030966452,0.007540325,0.054012176,0.01448473,0.010170886,0.0075716283,1.6800821,0.035155684,0.007127895,1.210991,0.016610332,3.1166224
127,4.1913257,0.09372447,0.1013358,0.023899974,0.026741369,1.2673521,3.2024221,0.13935094,0.013536138,0.015900642,0.01264559,0.45984745
128,0.012646813,0.15444626,0.49008685,0.13321094,0.053179,2.148867,1.0732894,0.037701316,0.01604736,0.04969929,0.11186758,2.112348
129,0.01361886,0.018890496,0.01956253,0.0107110245,0.0073570986,0.004217047,5.3022857,0.0941273,0.0045501967,2.1618183,0.015790358,0.7882241
130,0.026484229,0.023836872,0.13065344,0.024237381,0.013340695,4.877365,2.6167536,0.17780998,0.013158554,0.0060899765,0.013475841,0.008641251
131,0.018971037,0.09036987,0.032435324,0.03645085,0.118732564,1.4192661,4.5826554,0.119755216,0.015860058,0.024687858,0.035033382,2.4798803
132,0.008135653,0.011232564,0.01438795,0.0075300774,0.008671024,0.006531296,3.346683,0.01591447,0.008520503,0.01920913,0.027984474,4.049615
133,0.017953789,0.0021735132,0.017608915,0.0028414219,0.020831535,0.0021846043,0.060374882,0.0065823905,0.0008010992,0.0033151845,0.81726223,4.0375996
134,0.020561785,0.034517586,0.03280998,0.04021692,0.020637231,2.2224762,0.69885576,0.018852755,0.019937092,0.05274018,0.22231756,2.4170158
135,0.027704695,0.008312542,0.00677444,0.016600482,0.09654596,0.739237,0.36512113,0.0054960595,0.0022671376,0.0056752292,0.037777223,6.251282
136,0.0039464626,0.0057855914,0.0033342037,0.052742735,0.002434807,1.4624017,0.0008855393,0.007962607,0.0026655772,0.0067226053,0.04862023,4.225152
137,0.013539628,0.04795238,0.030726526,0.03159662,0.019632451,4.725327,2.9465225,0.038943376,0.026958313,0.10347608,0.04263066,2.71733
138,0.0037933271,0.010097988,0.017798372,0.9281302,0.019272866,3.6617067,0.4519516,0.047717314,0.0075568496,0.076323144,0.024104498,1.8454643
139,0.03016097,0.039548177,0.016902542,0.93465036,0.016005766,1.0873588,0.32676488,0.013622278,0.017531421,0.08346146,0.02677625,1.4775344
140,0.009149426,0.055758297,0.056651954,0.042324685,0.21585266,2.748369,2.0025167,0.11178436,0.029892277,0.025705015,0.05373876,0.8624019
141,0.045070864,0.013368528,0.088315174,1.031659,0.021299697,2.9451659,0.44029367,0.007570068,0.03154803,0.0024777236,0.010656987,0.09820061
142,0.014096314,0.096333876,0.0436641,0.009446166,0.008237886,0.17640108,1.4811338,0.020442637,0.032205284,0.008055457,0.02700865,3.8188715
143,0.0049506794,0.008927431,0.022999018,0.020211922,0.012545512,0.89462703,0.69997066,0.011776028,0.006785193,0.09523671,0.14882253,4.2195816
144,0.009068272,0.016695656,0.31001684,0.048463374,0.07280294,5.1631145,0.28259742,0.18897618,0.016121699,0.03660288,0.038163543,0.00782192
145,0.006309153,0.0048108115,0.021813478,0.005684614,0.018136702,0.009073236,0.7037398,0.008997193,0.003002751,0.026937498,0.051798563,7.814375
146,0.03523392,0.018170355,0.051761467,0.016370196,0.0100737475,2.3113713,2.5531096,0.06218824,0.019561617,0.021395838,0.04220975,4.357289
147,0.0027465182,0.015580587,0.026416117,0.014402529,0.012524626,1.5594865,0.119334266,0.0040322817,0.0011024623,0.011201789,0.036740486,2.6357791
148,0.007478759,0.0129088545,0.01033587,0.00979611,0.009480007,0.19510452,2.5850039,0.123913094,0.0062152296,2.4152894,0.0229191,1.2338692
149,4.203151,0.060481433,0.06381637,0.01843355,0.018970182,0.22500424,3.5360641,0.1170684,0.017967725,0.02038178,0.017310934,0.1393863
150,3.6288648,0.14728469,0.044074688,0.04938229,0.020409696,1.1548076,4.525561,0.223779,0.020972472,1.5678338,0.014693159,0.18332858
151,0.13249342,0.011344976,0.07436771,0.9938311,0.16167209,0.8615857,1.6015021,0.06706959,0.007154188,0.0068180654,0.012928548,0.01597612
152,0.0032494687,0.008663456,0.01596022,0.011502236,0.019080468,1.9456788,0.03755689,0.056190062,0.020675933,0.0034339207,0.017127646,2.9196703
153,0.014325715,0.028200366,0.16213179,0.024089228,0.016984101,0.0069033373,1.5866601,0.19379462,0.005635389,0.026710602,1.8885736,2.5406458
154,0.029384917,0.035282355,0.083770484,0.060004167,0.037616245,3.8852856,5.1264477,0.26298058,0.04446703,0.015925577,0.011747556,0.013332524
155,0.09909002,0.13892119,0.43800533,0.04835683,0.06359236,2.2123055,0.3426723,0.012489351,0.15215753,0.010578043,0.043574415,0.22537832
156,0.023441244,0.18632473,0.078946576,0.044927265,0.35279316,0.009472814,7.959248,0.35308906,0.022606771,0.028879363,0.11203762,1.3133947
157,0.020608023,0.03064122,0.032470807,0.78466135,0.022606177,0.03663023,2.6109884,0.11122912,0.012801964,0.020643575,0.037992198,4.220898
158,0.007788461,0.012497904,0.005337909,0.020095492,0.019639006,1.7763518,0.069571696,0.0074248645,0.003090833,0.004555342,0.057060134,4.0591583
159,0.012010752,0.01298089,0.019399237,0.020582538,0.013226468,2.623616,2.9721715,0.1421389,0.013752819,2.4267967,0.013833877,0.33828095
160,0.00075027114,0.004139151,0.0019550459,0.0018175638,0.0007588989,1.0353827,0.00038862322,0.0020679438,0.002113016,0.001257183,0.0122559415,3.0197175
161,0.008304564,0.020623608,0.32522738,0.01725689,0.019692177,1.0973865,1.4015281,0.28029138,0.0050496818,0.016718436,1.6713092,0.6752788
162,0.0460994,0.025366759,0.051115002,0.067259066,0.028491816,1.8540477,3.888967,0.12531294,0.024388174,0.021711366,0.039700877,4.9576154
163,0.067927,0.007491676,0.012197488,0.0057875775,0.031092003,0.823094,0.09352467,0.0047030943,0.0103253005,0.008923854,0.018163696,4.6570363
164,0.023954082,0.0038421452,0.3401043,0.0246329,0.014361238,1.2602941,0.21896096,0.008133301,0.009813764,0.0050331033,0.026645057,1.1152738
165,0.09397179,0.022876417,0.012999241,0.040540878,0.039185677,2.7132454,1.1760262,0.026871657,0.011131908,0.010261029,0.042525444,1.3726077
166,4.250882,0.13900691,0.090970665,0.03136088,0.118738465,0.370567,6.466448,0.22117358,0.026812598,0.01121518,0.008799424,0.0064863157
167,0.0675198,0.05497904,0.009027585,1.7530819,0.02481429,0.89677143,1.4939436,0.019925473,0.0046369038,0.004913808,0.019131957,1.110726
168,0.003053335,0.00553381,0.0025334135,0.006151959,0.00094194186,2.8465161,0.00058084796,0.001995252,0.0015876294,0.003736923,0.024505757,1.2384198
169,0.0013286815,0.0023031398,0.0018585329,0.002277066,0.0011771714,1.535857,0.0004887179,0.0012536097,0.001010863,0.0022915914,0.018608762,4.2275767
170,0.005274435,0.012805889,0.009334414,0.012980221,0.010792967,0.006212366,3.392902,0.052432515,0.0052735847,1.1299404,0.011631438,0.48182076
171,0.06975683,0.007937676,0.01344996,0.012427914,0.00894828,0.0037048683,3.0360742,0.017824324,0.0038707748,0.06342035,0.025373468,2.3143349
172,0.006458169,0.011384461,0.22723982,0.018744845,0.01021553,1.6087518,2.525698,0.22690013,0.011150755,2.4856553,0.010081449,0.008642822
173,0.00595675,0.11483511,0.009673397,0.0116027305,0.008426943,0.007223889,1.3166046,0.011139696,0.0034102637,0.013368574,0.07729367,3.7484689
174,0.017665964,0.012257001,0.009833989,0.008254341,0.00864782,3.853327,0.0010099198,0.401706,0.0020223134,0.0058039436,0.03727162,2.427696
175,0.094489,0.18217008,0.036614887,0.029261267,0.08157361,2.5444877,0.6132609,0.021353275,0.115732595,0.006922745,0.026015181,1.4758316
176,0.0017486484,0.0035983345,0.0012461795,0.003974216,0.0012273449,2.981063,0.00037014822,0.0014240957,0.0010234966,0.0028269072,0.10505922,0.5472328
177,0.008514153,0.0783617,0.06809073,0.038969778,0.025502924,3.1243858,3.67246,0.19435872,0.011721374,0.01921393,1.3565685,0.0121680135
