source_run_group,run_id,dataset_id,outer_split_seed,inner_mixture_seed,condition,method_run_id,component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,shape_bin,mono,fragment_length_100_249,5120000,,,10999161.0,10821490.552479828,177670.44752017222,7638435.822312943,22888693.30861195,1.4918819965454966,2.1143433760480512
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,shape_bin,long,fragment_length_ge_250,5120000,,,4360379.0,4274992.738297723,85386.26170227677,4248319.544547039,7450548.406882463,0.8297499110443436,1.2063105884137928
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,total_count,,,5120000,4019828.0,5120000.0,33294360.0,32790510.07240069,503849.9275993109,13791077.197089164,74841670.55550556,2.6935697650564774,3.8232857309351314
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,shape_bin,short,fragment_length_lt_100,5120000,,,17934820.0,17688424.36048331,246395.63951668888,9919105.974087864,39434413.871458754,1.937325385564036,2.7752538549237777
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,shape_bin,mono,fragment_length_100_249,5120000,,,10999161.0,10824744.696085462,174416.30391453765,7638465.653058046,22879317.720025208,1.4918878228628996,2.113910296628602
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,shape_bin,long,fragment_length_ge_250,5120000,,,4360379.0,4277341.0158319045,83037.98416809551,4248308.988802746,7446404.098828681,0.8297478493755364,1.2059750414301602
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,total_count,,,5120000,4032249.0,5120000.0,33472337.0,32965223.288245942,507113.7117540576,13851327.320751544,74908892.17940825,2.7053373673342858,3.8250023534359654
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,shape_bin,short,fragment_length_lt_100,5120000,,,18044771.0,17805493.800825395,239277.1991746053,9976164.170268886,39819219.246910535,1.9484695645056416,2.7887615995567305
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,shape_bin,mono,fragment_length_100_249,5120000,,,11057056.0,10866334.036333738,190721.9636662621,7666691.977315809,22698006.56854855,1.497400776819494,2.105517610451083
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,shape_bin,long,fragment_length_ge_250,5120000,,,4370510.0,4293395.451086796,77114.54891320411,4259180.52429204,7464433.943790198,0.831871196150789,1.2074341616198057
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,total_count,,,5120000,4032249.0,5120000.0,33472337.0,32967267.54227507,505069.45772492886,13855619.156509412,74935513.59691755,2.7061756165057447,3.825681965270762
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,shape_bin,short,fragment_length_lt_100,5120000,,,18044771.0,17798558.898439232,246212.10156076777,9975164.951375594,39809635.642461315,1.9482744045655456,2.7884259827756277
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,shape_bin,mono,fragment_length_100_249,5120000,,,11057056.0,10871570.975287167,185485.02471283264,7666937.8778999075,22690321.300372437,1.4974488042773255,2.105161128982528
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,shape_bin,long,fragment_length_ge_250,5120000,,,4370510.0,4297137.668548695,73372.33145130519,4259372.2533318605,7460081.439374009,0.831908643228879,1.2070820834258689
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,total_count,,,5120000,4055649.0,5120000.0,34034236.0,33537705.897460748,496530.1025392525,13967201.418818882,76054012.11114995,2.7279690271130628,3.854127558924195
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,shape_bin,short,fragment_length_lt_100,5120000,,,18358913.0,18131628.023869205,227284.97613079473,10068227.718476882,40435250.72042759,1.966450726265016,2.810250861815278
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,shape_bin,mono,fragment_length_100_249,5120000,,,11235456.0,11045376.490203695,190079.50979630463,7736293.086195222,23024040.963848654,1.5109947433975044,2.120585532524376
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,shape_bin,long,fragment_length_ge_250,5120000,,,4439867.0,4360701.383387838,79165.61661216244,4301831.8609305825,7581948.879809355,0.8402015353380043,1.2169015533673069
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,total_count,,,5120000,4055649.0,5120000.0,34034236.0,33538765.504957948,495470.4950420521,13971448.92661968,76088326.3556741,2.7287986184804063,3.8549969184608432
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,shape_bin,short,fragment_length_lt_100,5120000,,,18358913.0,18124637.69359111,234275.30640888587,10067262.420591287,40426316.23820088,1.966262191521736,2.80994037130214
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,shape_bin,mono,fragment_length_100_249,5120000,,,11235456.0,11049956.313484129,185499.68651587144,7736446.346724567,23018342.03472371,1.511024677094642,2.1203230717645307
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,shape_bin,long,fragment_length_ge_250,5120000,,,4439867.0,4364171.497882704,75695.50211729575,4301856.954795858,7577301.401283287,0.840206436483566,1.2165285364257354
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,total_count,,,5120000,4030704.0,5120000.0,33217870.0,32715261.704698235,502608.2953017652,13783800.101266254,74047606.18681638,2.692148457278565,3.802949261213272
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,shape_bin,short,fragment_length_lt_100,5120000,,,17903543.0,17664934.252485286,238608.74751471356,9927271.159730611,39336468.02396159,1.9389201483848857,2.7718051718924976
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,shape_bin,mono,fragment_length_100_249,5120000,,,10973952.0,10788328.186366413,185623.8136335872,7639978.767311517,22522560.20558462,1.4921833529905306,2.097364427121154
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,shape_bin,long,fragment_length_ge_250,5120000,,,4340375.0,4261999.265846536,78375.73415346444,4243606.502916278,7401051.270241893,0.8288293951008356,1.2022968960365488
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,total_count,,,5120000,4030704.0,5120000.0,33217870.0,32715554.341402628,502315.6585973725,13787834.173784122,74070047.98316905,2.6929363620672113,3.803525502308707
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,shape_bin,short,fragment_length_lt_100,5120000,,,17903543.0,17657979.045117836,245563.95488216355,9926771.729081629,39329878.88492797,1.9388226033362557,2.7715730135994066
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,shape_bin,mono,fragment_length_100_249,5120000,,,10973952.0,10792658.562787997,181293.4372120034,7640103.931458826,22512343.31544486,1.492207799113052,2.096888660324583
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_length,shape_bin,long,fragment_length_ge_250,5120000,,,4340375.0,4264916.733496789,75458.26650321111,4243657.058332834,7396704.219910466,0.8288392692056317,1.2019437561513695
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,total_count,,,5120000,4046197.0,5120000.0,33879146.0,33393125.81221085,486020.1877891496,13925006.25028978,75966163.8668593,2.719727783259722,3.851901008624957
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,shape_bin,short,fragment_length_lt_100,5120000,,,18265986.0,18028055.02094488,237930.97905511784,10024296.83595839,40169143.28691144,1.957870475773123,2.8009883609584834
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,shape_bin,mono,fragment_length_100_249,5120000,,,11183328.0,11013893.77305849,169434.22694150917,7714472.36003886,23054196.419717617,1.50673288282009,2.121973783585956
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_count_only,shape_bin,long,fragment_length_ge_250,5120000,,,4429832.0,4351177.01820749,78654.98179250956,4289228.450298478,7556870.7361996705,0.8377399316989215,1.2148873674806229
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,total_count,,,5120000,4046197.0,5120000.0,33879146.0,33393858.133297473,485287.8667025268,13929413.966056949,75998487.1093132,2.7205886652454976,3.852720404277701
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,shape_bin,short,fragment_length_lt_100,5120000,,,18265986.0,18020926.26853172,245059.73146827891,10023553.488296008,40160943.38179467,1.957725290682814,2.800702457287595
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,shape_bin,mono,fragment_length_100_249,5120000,,,11183328.0,11018453.253351692,164874.7466483079,7714783.099348398,23047844.77912854,1.506793574091484,2.1216814519205145
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211,4409,211,observed_abundance,shapemix_length,shape_bin,long,fragment_length_ge_250,5120000,,,4429832.0,4354478.61141407,75353.38858592976,4289458.2601977205,7552602.934098642,0.8377848164448672,1.214544260439339
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,total_count,,,5120000,4028739.0,5120000.0,33482237.0,32990154.95112352,492082.04887647927,13837994.098677868,74965891.53544456,2.702733222398021,3.8264573289815367
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,shape_bin,short,fragment_length_lt_100,5120000,,,18048537.0,17832986.343902007,215550.65609799323,9972003.201504592,39786693.02822323,1.9476568752938657,2.7876223707803125
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,shape_bin,mono,fragment_length_100_249,5120000,,,11046901.0,10859011.21081696,187889.78918304108,7657320.065706176,22748612.137444805,1.4955703253332375,2.1078634462637016
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_count_only,shape_bin,long,fragment_length_ge_250,5120000,,,4386799.0,4298157.396404556,88641.603595444,4259927.711044506,7492269.356704176,0.8320171310633802,1.209683371271708
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,total_count,,,5120000,4028739.0,5120000.0,33482237.0,32990259.9136213,491977.08637870103,13842153.992433405,74996377.8128512,2.703545701647149,3.8272353000008374
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,shape_bin,short,fragment_length_lt_100,5120000,,,18048537.0,17826041.27557371,222495.72442628816,9971202.964855894,39779693.38975089,1.9475005790734168,2.7873771479987637
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,shape_bin,mono,fragment_length_100_249,5120000,,,11046901.0,10862840.70361297,184060.2963870298,7657353.048515775,22740754.131548844,1.4955767672882374,2.1074993573707523
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_101,5501,101,observed_abundance,shapemix_length,shape_bin,long,fragment_length_ge_250,5120000,,,4386799.0,4301377.934434612,85421.06556538772,4260092.735753598,7487994.1828747345,0.8320493624518746,1.2093381925014697
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,total_count,,,5120000,4056141.0,5120000.0,34100786.0,33602120.58408223,498665.4159177691,13989638.79220948,77161384.67941093,2.732351326603414,3.882084870942088
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,shape_bin,short,fragment_length_lt_100,5120000,,,18371564.0,18157096.501439832,214467.49856016785,10062687.25788756,40424238.47963007,1.9653686050561645,2.8098681602617495
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,shape_bin,mono,fragment_length_100_249,5120000,,,11260733.0,11064887.148188036,195845.8518119641,7741261.885377259,23552053.79769724,1.5119652119877458,2.144763508492893
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_count_only,shape_bin,long,fragment_length_ge_250,5120000,,,4468489.0,4380136.934454369,88352.06554563064,4314555.933194833,7646423.574871901,0.8426867057021158,1.2220646891499518
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_length,total_count,,,5120000,4056141.0,5120000.0,34100786.0,33602905.43968244,497880.56031756103,13993303.964049503,77181071.27940425,2.733067180478419,3.8825800679778184
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_length,shape_bin,short,fragment_length_lt_100,5120000,,,18371564.0,18149948.963371012,221615.03662898764,10061577.682372794,40413790.614001326,1.965151891088436,2.8095050238960484
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_5501_mix_211,5501,211,observed_abundance,shapemix_length,shape_bin,mono,fragment_length_100_249,5120000,,,11260733.0,11069179.359936977,191553.6400630232,7741090.2836747635,23541525.066079605,1.5119316960302271,2.1442840563854113
