effect_level,outer_split_seed,inner_mixture_seed,condition,cell_type,metric,n_inner_expected,n_inner_available,shapemix_length_run_id,shapemix_length_status,shapemix_length_value,shapemix_count_only_run_id,shapemix_count_only_status,shapemix_count_only_value,effect_status,unavailable_reason,delta_length_minus_count_only
inner_pair,3301,211.0,observed_abundance,Naive B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,success,0.02762672518788959,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,success,0.025059417239074563,complete,,0.002567307948815028
inner_pair,3301,211.0,observed_abundance,Naive B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,success,0.6743180660040402,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,success,0.747059345671807,complete,,-0.07274127966776678
inner_pair,3301,211.0,observed_abundance,Naive B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,success,0.4792057970540024,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,success,0.5071412002329121,complete,,-0.02793540317890969
inner_pair,4409,101.0,equal_celltype,CD14 Mono,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.03261287504379991,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.028949000837992046,complete,,0.0036638742058078613
inner_pair,4409,101.0,equal_celltype,CD14 Mono,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.04951409062377637,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.044861672538290764,complete,,0.004652418085485603
inner_pair,4409,101.0,equal_celltype,CD14 Mono,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.817955253349063,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8271354515679685,complete,,-0.009180198218905478
inner_pair,4409,101.0,equal_celltype,CD14 Mono,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7872096055953202,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8011840321882517,complete,,-0.013974426592931577
inner_pair,4409,101.0,equal_celltype,CD4 Naive,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.043929364864289396,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.042828299411999594,complete,,0.0011010654522898011
inner_pair,4409,101.0,equal_celltype,CD4 Naive,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.05964014067343922,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.0585295620246549,complete,,0.0011105786487843189
inner_pair,4409,101.0,equal_celltype,CD4 Naive,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.6957607394231766,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7130958027258414,complete,,-0.017335063302664766
inner_pair,4409,101.0,equal_celltype,CD4 Naive,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.6311162991194362,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.6478282270395472,complete,,-0.016711927920111003
inner_pair,4409,101.0,equal_celltype,CD8 Naive,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.039684190639993476,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.03886239011077189,complete,,0.0008218005292215877
inner_pair,4409,101.0,equal_celltype,CD8 Naive,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.05541679948002013,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.05453725355942151,complete,,0.0008795459205986206
inner_pair,4409,101.0,equal_celltype,CD8 Naive,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7928278818146208,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8033428653556445,complete,,-0.010514983541023648
inner_pair,4409,101.0,equal_celltype,CD8 Naive,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7396064000511,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7497201617108964,complete,,-0.010113761659796383
inner_pair,4409,101.0,equal_celltype,CD4 TCM,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.05586746463122787,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.04847466238692409,complete,,0.0073928022443037755
inner_pair,4409,101.0,equal_celltype,CD4 TCM,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.07357543620660603,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.06586614124105376,complete,,0.0077092949655522686
inner_pair,4409,101.0,equal_celltype,CD4 TCM,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.5370081378572691,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.5666304765322907,complete,,-0.02962233867502162
inner_pair,4409,101.0,equal_celltype,CD4 TCM,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.523598720165414,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.5629814073432309,complete,,-0.0393826871778169
inner_pair,4409,101.0,equal_celltype,CD16 Mono,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.02537371580053764,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.023213901210734078,complete,,0.002159814589803563
inner_pair,4409,101.0,equal_celltype,CD16 Mono,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.039049458685824066,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.0364852253164209,complete,,0.002564233369403167
inner_pair,4409,101.0,equal_celltype,CD16 Mono,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.8874579230236499,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8917171919713125,complete,,-0.004259268947662598
inner_pair,4409,101.0,equal_celltype,CD16 Mono,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.8375155087178318,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.84765728789651,complete,,-0.0101417791786782
inner_pair,4409,101.0,equal_celltype,NK,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.031219772861224612,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.02758369946609394,complete,,0.0036360733951306713
inner_pair,4409,101.0,equal_celltype,NK,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.043070357610847744,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.039656578238221586,complete,,0.003413779372626158
inner_pair,4409,101.0,equal_celltype,NK,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.8482919129015938,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.868263479523681,complete,,-0.01997156662208721
inner_pair,4409,101.0,equal_celltype,NK,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.8044205055450221,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.828090660657455,complete,,-0.023670155112432867
inner_pair,4409,101.0,equal_celltype,CD8 TEM_1,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.05400533972482001,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.049923145811033964,complete,,0.004082193913786045
inner_pair,4409,101.0,equal_celltype,CD8 TEM_1,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.07192450660089156,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.06727447862527161,complete,,0.004650027975619947
inner_pair,4409,101.0,equal_celltype,CD8 TEM_1,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.5493737731883015,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.6334909018924616,complete,,-0.0841171287041601
inner_pair,4409,101.0,equal_celltype,CD8 TEM_1,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.483505404931061,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.5656881924226822,complete,,-0.08218278749162122
inner_pair,4409,101.0,equal_celltype,CD8 TEM_2,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.04774752654023923,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.045041426203818305,complete,,0.002706100336420922
inner_pair,4409,101.0,equal_celltype,CD8 TEM_2,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.06351247002944597,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.060967199447083856,complete,,0.002545270582362119
inner_pair,4409,101.0,equal_celltype,CD8 TEM_2,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.652581581279111,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.686537822776241,complete,,-0.033956241497129946
inner_pair,4409,101.0,equal_celltype,CD8 TEM_2,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.5898600447776802,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.6246929974189911,complete,,-0.03483295264131092
inner_pair,4409,101.0,equal_celltype,Intermediate B,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.039715968429950996,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.0341576929891952,complete,,0.005558275440755794
inner_pair,4409,101.0,equal_celltype,Intermediate B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.05498173880036587,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.04891459626395389,complete,,0.006067142536411982
inner_pair,4409,101.0,equal_celltype,Intermediate B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7575645295774273,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8084203516348247,complete,,-0.05085582205739747
inner_pair,4409,101.0,equal_celltype,Intermediate B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.738827040974185,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7825769021904941,complete,,-0.043749861216309194
inner_pair,4409,101.0,equal_celltype,Memory B,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.033843385938666856,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.02785230952614985,complete,,0.005991076412517005
inner_pair,4409,101.0,equal_celltype,Memory B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.04720980011263945,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.04013946398476993,complete,,0.007070336127869517
inner_pair,4409,101.0,equal_celltype,Memory B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.8310103960003945,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8787578031262558,complete,,-0.04774740712586134
inner_pair,4409,101.0,equal_celltype,Memory B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7835914026632882,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8317682553201562,complete,,-0.048176852656868
inner_pair,4409,101.0,equal_celltype,CD4 TEM,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.04133399984424964,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.03888542501577568,complete,,0.002448574828473958
inner_pair,4409,101.0,equal_celltype,CD4 TEM,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.0563795587687923,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.055095391243789815,complete,,0.0012841675250024817
inner_pair,4409,101.0,equal_celltype,CD4 TEM,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.688242794135201,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7239145288054741,complete,,-0.03567173467027318
inner_pair,4409,101.0,equal_celltype,CD4 TEM,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.6810718944424832,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7174149581582488,complete,,-0.03634306371576568
inner_pair,4409,101.0,equal_celltype,cDC,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.02367154008220616,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.022335443049622684,complete,,0.0013360970325834755
inner_pair,4409,101.0,equal_celltype,cDC,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.03656389033837148,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.03371175603263299,complete,,0.0028521343057384893
inner_pair,4409,101.0,equal_celltype,cDC,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.9063899103726479,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8996310583430441,complete,,0.006758852029603801
inner_pair,4409,101.0,equal_celltype,cDC,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.8655162697394586,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8654999002367183,complete,,1.6369502740309905e-05
inner_pair,4409,101.0,equal_celltype,Treg,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.045722414854596584,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.03982068001426466,complete,,0.005901734840331921
inner_pair,4409,101.0,equal_celltype,Treg,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.0660214902807103,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.05845034149643224,complete,,0.007571148784278066
inner_pair,4409,101.0,equal_celltype,Treg,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7028065149643086,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7366497766820027,complete,,-0.03384326171769414
inner_pair,4409,101.0,equal_celltype,Treg,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.6558647843666039,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7100535671957273,complete,,-0.05418878282912343
inner_pair,4409,101.0,equal_celltype,gdT,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.050829637573205855,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.045897623082398795,complete,,0.00493201449080706
inner_pair,4409,101.0,equal_celltype,gdT,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.07013929266418512,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.06323011985858865,complete,,0.00690917280559647
inner_pair,4409,101.0,equal_celltype,gdT,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.5374530153586077,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.6220182155419196,complete,,-0.08456520018331193
inner_pair,4409,101.0,equal_celltype,gdT,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.5305113834706715,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.607573853222624,complete,,-0.07706246975195252
inner_pair,4409,101.0,equal_celltype,MAIT,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.03928352596803672,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.033370742043946314,complete,,0.005912783924090406
inner_pair,4409,101.0,equal_celltype,MAIT,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.056305574769944286,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.04674837398886739,complete,,0.0095572007810769
inner_pair,4409,101.0,equal_celltype,MAIT,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.8261314538476016,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8557958652607138,complete,,-0.029664411413112268
inner_pair,4409,101.0,equal_celltype,MAIT,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7461484014119094,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7702608860141651,complete,,-0.02411248460225568
inner_pair,4409,101.0,equal_celltype,Naive B,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.04170019799440984,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.03159513543400587,complete,,0.010105062560403971
inner_pair,4409,101.0,equal_celltype,Naive B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.05986413076785791,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.04596744467433652,complete,,0.01389668609352139
inner_pair,4409,101.0,equal_celltype,Naive B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.8230825535532539,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8677912720195842,complete,,-0.04470871846633029
inner_pair,4409,101.0,equal_celltype,Naive B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7984669808828159,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.844357284378427,complete,,-0.045890303495611184
inner_pair,4409,101.0,observed_abundance,CD14 Mono,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.0466570633611545,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.04860604338295628,complete,,-0.0019489800218017786
inner_pair,4409,101.0,observed_abundance,CD14 Mono,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.06218263914425334,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.06527478438620694,complete,,-0.0030921452419536005
inner_pair,4409,101.0,observed_abundance,CD14 Mono,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.9173794455824086,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.9158885538021149,complete,,0.0014908917802937127
inner_pair,4409,101.0,observed_abundance,CD14 Mono,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.9068131619998203,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.9043150198138723,complete,,0.0024981421859480157
inner_pair,4409,101.0,observed_abundance,CD4 Naive,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.05678699633700301,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.05717595597171598,complete,,-0.0003889596347129709
inner_pair,4409,101.0,observed_abundance,CD4 Naive,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.0733280043191028,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.0743326220308352,complete,,-0.0010046177117323946
