dataset_id,factor,level,mixture_seed,method_id,cell_type,spots,truth_mean,predicted_mean,mean_bias,mean_absolute_error,root_mean_squared_error,pearson,spearman
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,CD8 TEM_1,1024,0.03457552647005772,0.03019688933770508,-0.004378637132352637,0.03887245439711164,0.07558398977685511,0.6194107906339468,0.4783887899484658
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,CD8 TEM_2,1024,0.03436493519501332,0.034055010865087956,-0.0003099243299253593,0.031128454050440457,0.06271417619572271,0.7884815334313644,0.5514907039426705
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,Intermediate B,1024,0.031151815307088743,0.031880714977560336,0.000728899670471594,0.022909865145464718,0.05309576042113571,0.7959567563030349,0.573584616183661
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,Memory B,1024,0.03140050054112554,0.03140693935218123,6.4388110556962315e-06,0.02073471833340043,0.0442360951694461,0.8664360790663566,0.5902694701320564
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,CD4 TEM,1024,0.03151090988005051,0.047525223870222254,0.016014313990171752,0.03926918371890452,0.0636097175264131,0.7125539331163883,0.529282107453362
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,cDC,1024,0.019736638144841268,0.03331692275397713,0.013580284609135868,0.024816491085208607,0.04146654568854012,0.8291193709863585,0.4814057982328105
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,Treg,1024,0.015351477949134197,0.025156146372607352,0.009804668423473153,0.02711682315324102,0.04450290006576191,0.712913711614281,0.3825230333944374
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,gdT,1024,0.01618437443632756,0.019332293371015226,0.003147918934687667,0.026064947497347488,0.05465029853372873,0.3940577108048189,0.3731578030681795
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,MAIT,1024,0.017744901582792207,0.02476737734593623,0.007022475763144025,0.02380829947909152,0.04994383025696882,0.7766724712170228,0.4327256923877738
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_length,Naive B,1024,0.01403699382215007,0.016651330134540007,0.0026143363123899335,0.01902974574290392,0.04698123373473597,0.7227745162129514,0.37853705423324385
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,CD14 Mono,1024,0.26880752710830835,0.23348131782222345,-0.0353262092860849,0.062300660020600654,0.08975111562614513,0.9310899288744519,0.9211392563275937
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,CD4 Naive,1024,0.14426046230245448,0.13785336204139004,-0.006407100261064458,0.07029993410172802,0.10688527612808706,0.8012490903339667,0.7755068563006249
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,CD8 Naive,1024,0.13783608698159477,0.1484072618265758,0.010571174844981004,0.055891565502658024,0.08584887863217781,0.871079316433889,0.8434696929302153
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,CD4 TCM,1024,0.12493573863202768,0.08153258840601334,-0.043403150226014355,0.07376173486768131,0.11502148036301107,0.7778209346468274,0.7602452129862551
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,CD16 Mono,1024,0.042126411999458865,0.05208159378447637,0.009955181785017494,0.03143896531601899,0.052367240940035926,0.8402004417981843,0.6448800380826434
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,NK,1024,0.03597569964757465,0.035340670766123586,-0.0006350288814510514,0.018737434872888026,0.041414760487364116,0.8959135206273063,0.6383812877469462
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,CD8 TEM_1,1024,0.03457552647005772,0.032512551233197254,-0.0020629752368604612,0.035729397049915006,0.0705234525453221,0.6654190546454699,0.4971155177784815
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,CD8 TEM_2,1024,0.03436493519501332,0.031168608074462915,-0.003196327120550405,0.028190051721216944,0.05967250090905252,0.8176567245851604,0.5653515197577836
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,Intermediate B,1024,0.031151815307088743,0.030521727445073574,-0.0006300878620151645,0.01933679255074408,0.0480614796045329,0.8368442896045724,0.5864848192580847
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,Memory B,1024,0.03140050054112554,0.03155369366774833,0.00015319312662278955,0.01710245079298288,0.03699189641148451,0.9090504171020979,0.602254036418492
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,CD4 TEM,1024,0.03151090988005051,0.053412841237806,0.021901931357755495,0.038475569713536016,0.06484418682749163,0.7380105775685999,0.5435191774732407
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,cDC,1024,0.019736638144841268,0.038882677821118844,0.01914603967627758,0.02678834310831339,0.043146435609653096,0.8430197917162618,0.48727843341393584
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,Treg,1024,0.015351477949134197,0.0267342046998574,0.011382726750723202,0.024588013296087077,0.04076043587812717,0.76475961621344,0.4107750846285566
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,gdT,1024,0.01618437443632756,0.020541000080300603,0.004356625643973046,0.024655425124467247,0.05308244325675013,0.46398901807897097,0.39884275227339033
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,MAIT,1024,0.017744901582792207,0.02746972179218595,0.009724820209393746,0.021053472584695282,0.04374539205215571,0.8235678813089777,0.4400222907069652
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,shapemix_count_only,Naive B,1024,0.01403699382215007,0.018506179301445838,0.004469185479295767,0.01640935897526291,0.04007429379059299,0.8032151603175676,0.3960735799947661
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,CD14 Mono,1024,0.26880752710830835,0.2305254034715088,-0.03828212363679957,0.07136750213800996,0.10319320045197106,0.9055650321162585,0.8979112685483708
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,CD4 Naive,1024,0.14426046230245448,0.14411203113543064,-0.00014843116702382964,0.07010342809307493,0.11419503251749037,0.7795553091870413,0.7542933102806664
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,CD8 Naive,1024,0.13783608698159477,0.14050369283209646,0.002667605850501694,0.05763422796918201,0.09371410037788791,0.8477792819361316,0.8212317906662583
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,CD4 TCM,1024,0.12493573863202768,0.08984141978109286,-0.03509431885093483,0.06885155542711727,0.11394822102597406,0.7546564123726041,0.7065353083197187
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,CD16 Mono,1024,0.042126411999458865,0.06807056819454244,0.02594415619508356,0.0432095282017875,0.0716169643154894,0.7646563910957624,0.5882073446880768
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,NK,1024,0.03597569964757465,0.03653771365147471,0.0005620140039000639,0.018524428318813575,0.04201710802131431,0.8894809855865909,0.698727578717216
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,CD8 TEM_1,1024,0.03457552647005772,0.03338554387207006,-0.0011899825979876596,0.0395217490321494,0.0865031593717866,0.49467132626316557,0.4136982940075213
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,CD8 TEM_2,1024,0.03436493519501332,0.03471210014562797,0.0003471649506146549,0.029297745108072232,0.06687407264030959,0.7340511850458362,0.5624287203392514
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,Intermediate B,1024,0.031151815307088743,0.03045791566869929,-0.0006938996383894528,0.019369972541789272,0.05300697136109404,0.7950185363708238,0.6831426792404627
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,Memory B,1024,0.03140050054112554,0.032774034083430326,0.0013735335423047943,0.017997788740344398,0.0421621709925191,0.8733315879985271,0.6625366918144467
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,CD4 TEM,1024,0.03151090988005051,0.04345575762783137,0.01194484774778086,0.0347497812850871,0.06870989739744174,0.668742981221883,0.5480039719318248
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,cDC,1024,0.019736638144841268,0.030030970283254223,0.010294332138412958,0.02171383580227923,0.0438956687548625,0.7978827370852026,0.46794873664558556
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,Treg,1024,0.015351477949134197,0.03390800341863196,0.018556525469497764,0.028161552790818667,0.053430659512457,0.6682206293671297,0.3991244668734414
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,gdT,1024,0.01618437443632756,0.016846680670555177,0.0006623062342276161,0.023351332003694526,0.060312424807026796,0.32057366983353724,0.35789698812980875
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,MAIT,1024,0.017744901582792207,0.021134467590261913,0.0033895660074697033,0.019327084245305916,0.04910590916678526,0.7574587508939913,0.45440624486516057
pbmc_shapemix_stress_v2_cells_mean_5_mix_307,cells,mean_5,307,nnls,Naive B,1024,0.01403699382215007,0.013703697573491498,-0.00033329624865857427,0.014811982013836128,0.04697079894637475,0.6994622852095035,0.41988241388065384
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,CD14 Mono,1024,0.27019982377410035,0.2567969207368166,-0.013402903037283684,0.036204438292225034,0.04626383022280306,0.9082703339214502,0.893326734040389
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,CD4 Naive,1024,0.1439637958163138,0.1400165405642488,-0.003947255252064984,0.04054883604600203,0.05266560345528831,0.7904331842646419,0.7681194554582944
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,CD8 Naive,1024,0.14253663745384995,0.14568680245031634,0.0031501649964663647,0.033638081220581734,0.043460474621819574,0.8464461688094223,0.8322392104033803
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,CD4 TCM,1024,0.11742675452808957,0.10648073391318191,-0.01094602061490765,0.04229461971079033,0.05308888920959699,0.7302507437815968,0.7028036586020976
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,CD16 Mono,1024,0.04715550281796245,0.05067302762123013,0.0035175248032676904,0.020954682441934,0.027336279487514877,0.8274952136886489,0.8134062305996195
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,NK,1024,0.042486261647194414,0.03998302356440454,-0.002503238082789871,0.016571816212722842,0.022667282134731008,0.8639197066738135,0.8424474393603439
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,CD8 TEM_1,1024,0.035538501653144,0.034728532893574846,-0.0008099687595691545,0.027927564543474864,0.036074998321268995,0.5718010325783953,0.489454089734846
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,CD8 TEM_2,1024,0.031439437498431144,0.02873688836208346,-0.002702549136347681,0.02095869140475478,0.028481654816517057,0.6987547944079273,0.6653123220556518
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,Intermediate B,1024,0.029758604100588254,0.030554356170997554,0.000795752070409303,0.016332186275010426,0.022960637617932392,0.8002560299543164,0.7659294065466522
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,Memory B,1024,0.030112886211303078,0.028834782586211388,-0.0012781036250916927,0.01497122440393148,0.021250196429247137,0.8306055194277777,0.7901058464637443
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,CD4 TEM,1024,0.03095102165641474,0.03848397237115166,0.007532950714736923,0.025258163978390168,0.03212139812729219,0.6342220880840054,0.6001525732954845
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,cDC,1024,0.01805862784119626,0.024653057093965695,0.00659442925276944,0.014554020447353742,0.018545753569459016,0.8302816851817522,0.69962100597447
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,Treg,1024,0.01626061233852773,0.02341937262839898,0.007158760289871252,0.020826852781748444,0.02659327216566872,0.4793409880961618,0.449829139784422
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,gdT,1024,0.01683993400586887,0.017211350077108566,0.00037141607123969807,0.01993730590211349,0.027027102719501792,0.38779763393260486,0.38758024454328166
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,MAIT,1024,0.013223488733820071,0.019311464105656567,0.006087975371836496,0.015605954981287681,0.020486448221752742,0.6873076024846023,0.5505058539154633
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_length,Naive B,1024,0.014048109923195088,0.01442917486065216,0.00038106493745707255,0.014260709248852643,0.02125025050179369,0.6783442196457083,0.5846758489710606
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,CD14 Mono,1024,0.27019982377410035,0.25228185181824464,-0.017917971955855694,0.03817955581810023,0.048840612721616355,0.9069157251413952,0.8916336720195844
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,CD4 Naive,1024,0.1439637958163138,0.14022388147140835,-0.003739914344905452,0.04163787083764722,0.053836137669701786,0.8018745120606071,0.7819113934722902
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,CD8 Naive,1024,0.14253663745384995,0.14570181655553005,0.0031651791016800834,0.03394518191770335,0.04385609458319803,0.8601393201274872,0.8490259836844929
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,CD4 TCM,1024,0.11742675452808957,0.09770265865951328,-0.019724095868576288,0.04331464975527047,0.05392014686942333,0.761370455797235,0.7323029605759985
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,CD16 Mono,1024,0.04715550281796245,0.05233625705947521,0.005180754241512764,0.021251344978508814,0.027888363527407818,0.8318478160256124,0.8232044016799281
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,NK,1024,0.042486261647194414,0.03888858267317777,-0.003597678974016645,0.016165838986472843,0.022467661752071547,0.869203994454155,0.8504438600973736
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,CD8 TEM_1,1024,0.035538501653144,0.037541930639529666,0.0020034289863856713,0.02726436120285716,0.035514624519697356,0.6143922017725629,0.5249522369946229
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,CD8 TEM_2,1024,0.031439437498431144,0.026398958798842298,-0.005040478699588846,0.020303558726280677,0.02801075146273049,0.7188922692417667,0.6868331804143804
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,Intermediate B,1024,0.029758604100588254,0.029131289504604026,-0.0006273145959842251,0.01466051601763607,0.02085473085513444,0.8387529141374306,0.8047986477228072
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,Memory B,1024,0.030112886211303078,0.028184678756726922,-0.001928207454576161,0.013567921898244979,0.01944498841291668,0.8600966811323422,0.8195353363095828
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,CD4 TEM,1024,0.03095102165641474,0.04157036227725409,0.010619340620839343,0.025387258843973165,0.03298478954398578,0.6733047526969691,0.6393935239133495
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,cDC,1024,0.01805862784119626,0.027646485926872702,0.009587858085676443,0.01539811666979675,0.0198516688538108,0.8387866052056376,0.7037153847878613
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,Treg,1024,0.01626061233852773,0.026931533783564388,0.010670921445036657,0.021159452221755498,0.02729495912628248,0.5550312095976455,0.49631377890113365
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,gdT,1024,0.01683993400586887,0.017922484866832053,0.0010825508609631814,0.0186549071307205,0.025630682198760923,0.48379813673651545,0.4737693590420224
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,MAIT,1024,0.013223488733820071,0.021123544815590225,0.007900056081770154,0.014931488277236112,0.01988740442615599,0.7374655453676204,0.5850041269705555
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,shapemix_count_only,Naive B,1024,0.014048109923195088,0.016413682392833626,0.002365572469638535,0.012759922316703736,0.018851435045602234,0.7539008997773788,0.6369450921543821
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,CD14 Mono,1024,0.27019982377410035,0.2455013821504363,-0.02469844162366404,0.05190788285222103,0.06562218825018437,0.8425003869878301,0.8239319605199303
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,CD4 Naive,1024,0.1439637958163138,0.1417589029063347,-0.002204892909979123,0.049279536547598785,0.06341786196562002,0.7520842298670443,0.7333366801045182
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,CD8 Naive,1024,0.14253663745384995,0.1428753521806986,0.000338714726848627,0.03962036950466398,0.050809298276931536,0.8161872434110753,0.7994066941999861
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,CD4 TCM,1024,0.11742675452808957,0.10821337663027435,-0.009213377897815221,0.04974782078050487,0.06306861138004094,0.6839264668554541,0.6447872988642694
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,CD16 Mono,1024,0.04715550281796245,0.0638490847328426,0.016693581914880157,0.03466473929157132,0.04591269781192451,0.6734958178054915,0.6239594739023383
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,NK,1024,0.042486261647194414,0.041675801616859576,-0.0008104600303348365,0.017555074719248068,0.025478869555767995,0.8338771625635603,0.7979323923516968
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,CD8 TEM_1,1024,0.035538501653144,0.03201762171298506,-0.0035208799401589327,0.03481894207030645,0.053664612917190505,0.3225240463869204,0.33376142875440584
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,CD8 TEM_2,1024,0.031439437498431144,0.029914853705948735,-0.001524583792482406,0.02298273968488302,0.033843916771749506,0.6057666031984521,0.54865400035587
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,Intermediate B,1024,0.029758604100588254,0.028629173127657857,-0.001129430972930394,0.01610182600664952,0.02491918826368294,0.7687279649016285,0.7351530772398404
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,Memory B,1024,0.030112886211303078,0.030507944740167336,0.00039505852886425805,0.015943898215501025,0.023988012615811873,0.7813644166061531,0.7391759266902989
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,CD4 TEM,1024,0.03095102165641474,0.0338025067305415,0.002851485074126755,0.026545494277122016,0.03817473260865837,0.5265583136778351,0.48683293005917216
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,cDC,1024,0.01805862784119626,0.023764523421628676,0.005705895580432417,0.01527365902397662,0.0230818456624721,0.7291013065815156,0.6077324415424702
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,Treg,1024,0.01626061233852773,0.029797468834968747,0.013536856496441017,0.02402533423172487,0.034643254916603305,0.4369377503732248,0.3986371407830464
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,gdT,1024,0.01683993400586887,0.015570164898629644,-0.0012697691072392255,0.019683560875405383,0.031316704455800454,0.2815994772606857,0.27335163998533596
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,MAIT,1024,0.013223488733820071,0.01861259146367635,0.005389102729856278,0.0158916242157473,0.023279084442014018,0.5840972305196573,0.4479852136207399
pbmc_shapemix_stress_v2_cells_mean_20_mix_307,cells,mean_20,307,nnls,Naive B,1024,0.014048109923195088,0.01350925114634949,-0.0005388587768455995,0.012907396393730912,0.02227353241556758,0.6187617177224743,0.5040756816733672
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,CD14 Mono,1024,0.2838318588458043,0.2626803568899884,-0.02115150195581588,0.051416360794422106,0.06950348614340339,0.9060353951234145,0.8971865082327976
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,CD4 Naive,1024,0.15029327664549824,0.14425897312667835,-0.006034303518819863,0.057130263451923714,0.07528745636184958,0.7819422588126607,0.7691876024723342
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,CD8 Naive,1024,0.14757038754115864,0.15467403545761588,0.007103647916457176,0.047762184969010746,0.06294423398231293,0.867058397531272,0.8498423850184357
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,CD4 TCM,1024,0.12661707812251116,0.10775943385883888,-0.018857644263672306,0.05813632950277206,0.07757322623353297,0.7280801346562649,0.7292731695192728
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,CD16 Mono,1024,0.045755869853078626,0.050940670488405615,0.0051848006353269836,0.028482650714958486,0.038635377854261806,0.8395732362563816,0.7552694336670025
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,NK,1024,0.0010954133756868132,0.011621037403536177,0.010525624027849366,0.011697784636839379,0.019559766861021757,0.27229842660226805,0.1472489382627693
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,CD8 TEM_1,1024,0.03673788859808143,0.03261993033669419,-0.004117958261387224,0.033084683291078575,0.04952081542559892,0.5854379861310082,0.5391734158642367
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,CD8 TEM_2,1024,0.0347261684075218,0.02956744358029339,-0.005158724827228413,0.024744878723588257,0.04125072813175884,0.7787770642394052,0.6675587994849944
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,Intermediate B,1024,0.02919186191604045,0.02991867836952425,0.0007268164534837999,0.01935047338815698,0.032254190235007356,0.8253959690737807,0.6965721319231283
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,Memory B,1024,0.030171051943936152,0.02881107450730063,-0.001359977436635523,0.019406115411585257,0.03179105250772481,0.8177422499537967,0.7079559570815539
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,CD4 TEM,1024,0.030429462079686415,0.04362422791154315,0.013194765831856737,0.032239341432599836,0.044183203457291695,0.6837518888775045,0.5825960122156887
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,cDC,1024,0.02044176243436565,0.02945593351626452,0.009014171081898871,0.020217596169074502,0.028429131519243218,0.8210540312627939,0.6151885365678738
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,Treg,1024,0.016233850838327905,0.02442190843599571,0.008188057597667806,0.02485343779113087,0.03456629715106213,0.5580874136252945,0.4341160037604172
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,gdT,1024,0.017337198828164865,0.014411869479770424,-0.0029253293483944395,0.021401880865955392,0.03692344407353559,0.4512291374807419,0.44486014432305543
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,MAIT,1024,0.016163619063866076,0.02036828233040293,0.004204663266536854,0.019347392009406342,0.032969641914048775,0.6686101643156402,0.5095544955042192
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_length,Naive B,1024,0.013403251506271287,0.014866144307146742,0.0014628928008754527,0.016713527637451417,0.029757160073528147,0.6401234643983384,0.48245402272734383
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_count_only,CD14 Mono,1024,0.2838318588458043,0.2561766039797614,-0.02765525486604293,0.05300971997715,0.07202830650705506,0.9062870112986849,0.8969571045320699
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_count_only,CD4 Naive,1024,0.15029327664549824,0.14439727527862387,-0.005896001366874357,0.05594319047006509,0.07530651985682482,0.7925674921789312,0.780971941839841
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_count_only,CD8 Naive,1024,0.14757038754115864,0.1543258541985916,0.006755466657432917,0.04698976954962193,0.062171923648033395,0.8757671882135865,0.8612920646885548
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_count_only,CD4 TCM,1024,0.12661707812251116,0.09751985366082108,-0.029097224461690094,0.05928416559234382,0.07909892298865111,0.7426842171445058,0.7530739950915474
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_count_only,CD16 Mono,1024,0.045755869853078626,0.05367060034742047,0.00791473049434184,0.027751743860605277,0.03886282354938755,0.8424109795096613,0.76163549631593
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_count_only,NK,1024,0.0010954133756868132,0.009288204933693832,0.008192791558007017,0.009362090722677043,0.01632841335644734,0.3329095510196175,0.1599757809696575
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_count_only,CD8 TEM_1,1024,0.03673788859808143,0.03602296663792756,-0.0007149219601538604,0.03145475663315922,0.047186048166463615,0.637926804618483,0.5640282333678002
pbmc_shapemix_stress_v2_rare_nk_fraction_0p001_mix_307,rare_nk,fraction_0p001,307,shapemix_count_only,CD8 TEM_2,1024,0.0347261684075218,0.02808137057203421,-0.0066447978354875915,0.023822138937345378,0.03987703430391392,0.7938214601177632,0.6830766444935288
